TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1896.8577,-911.706,113.643,-418.338,1452.5,-1601.25,-2852.5,551.76,-275.12,252.32
1896.9077,-905.972,105.896,-417.972,2003.75,-1478.75,-2143.75,559.36,-269.04,262.96
1896.9577,-906.277,114.619,-420.107,2318.75,140.0,-1811.25,547.2,-262.96,256.88
1897.0077,-908.534,115.839,-421.144,1181.25,-105.0,-2485.0,547.2,-270.56,256.88
1897.0577,-903.776,109.861,-419.924,1286.25,-236.25,-2511.25,553.28,-281.2,259.92
1897.1077,-908.229,105.774,-421.266,2248.75,-280.0,-2152.5,548.72,-278.16,276.64
1897.1577,-906.643,113.582,-424.621,2345.0,-315.0,-2231.25,547.2,-259.92,264.48
1897.2077,-907.375,109.739,-425.78,1671.25,-1120.0,-2178.75,541.12,-258.4,262.96
1897.2577,-903.105,108.031,-426.329,1872.5,-1023.75,-2170.0,542.64,-266.0,252.32
1897.3077,-909.693,109.251,-423.523,1671.25,-1408.75,-2143.75,539.6,-281.2,259.92
1897.3577,-903.349,110.715,-422.303,1356.25,-1452.5,-1881.25,541.12,-276.64,259.92
1897.4077,-906.399,110.349,-419.375,630.0,-831.25,-2222.5,527.44,-266.0,262.96
1897.4577,-905.667,109.129,-421.449,472.5,-525.0,-2012.5,542.64,-262.96,258.4
1897.5077,-905.179,106.75,-422.913,1251.25,-621.25,-1723.75,545.68,-270.56,249.28
1897.5577,-909.632,111.752,-421.937,1443.75,-936.25,-1898.75,542.64,-272.08,258.4
1897.6077,-903.837,110.959,-421.449,1330.0,-1102.5,-2283.75,542.64,-269.04,258.4
1897.6577,-906.155,110.898,-423.157,1426.25,-857.5,-1811.25,545.68,-276.64,253.84
1897.7077,-905.484,113.887,-421.205,901.25,-778.75,-1767.5,557.84,-273.6,258.4
1897.7577,-908.29,111.142,-421.754,1890.0,-533.75,-2826.25,542.64,-273.6,266.0
1897.8077,-910.364,109.007,-421.022,1837.5,-1505.0,-2546.25,548.72,-264.48,258.4
1897.8577,-903.776,113.399,-419.985,2327.5,-945.0,-1435.0,542.64,-266.0,259.92
1897.9077,-907.497,116.327,-422.242,1155.0,-350.0,-1968.75,560.88,-275.12,252.32
1897.9577,-910.12,108.763,-420.656,700.0,-262.5,-2817.5,547.2,-267.52,262.96
1898.0077,-901.458,104.615,-422.913,2642.5,411.25,-1592.5,542.64,-259.92,264.48
1898.0577,-908.229,112.728,-427.61,2660.0,-26.25,-1986.25,545.68,-267.52,258.4
1898.1077,-907.009,110.41,-427.366,1286.25,-813.75,-2135.0,541.12,-267.52,264.48
1898.1577,-904.447,108.58,-426.878,1216.25,-1242.5,-2327.5,550.24,-273.6,252.32
1898.2077,-908.9,107.665,-423.828,1330.0,-1032.5,-2065.0,544.16,-270.56,261.44
1898.2577,-906.643,109.068,-425.658,1085.0,-1295.0,-1793.75,556.32,-272.08,256.88
1898.3077,-904.813,111.752,-419.558,507.5,-980.0,-1680.0,553.28,-266.0,256.88
1898.3577,-909.571,111.63,-424.621,577.5,-735.0,-1855.0,539.6,-272.08,262.96
1898.4077,-905.911,110.044,-422.974,1242.5,-1163.75,-2003.75,535.04,-278.16,269.04
1898.4577,-901.58,113.704,-423.34,1426.25,-726.25,-1960.0,559.36,-261.44,255.36
1898.5077,-906.826,112.911,-421.388,1277.5,-603.75,-2143.75,554.8,-273.6,250.8
1898.5577,-908.839,109.007,-423.828,1478.75,-1006.25,-2345.0,530.48,-267.52,258.4
1898.6077,-906.277,111.996,-422.791,1583.75,-717.5,-1487.5,548.72,-276.64,256.88
1898.6577,-901.397,113.643,-425.475,1146.25,8.75,-2003.75,536.56,-272.08,266.0
1898.7077,-912.743,110.715,-421.693,1837.5,-831.25,-3176.25,547.2,-273.6,249.28
1898.7577,-904.386,106.811,-421.022,2415.0,-1610.0,-1933.75,550.24,-269.04,250.8
1898.8077,-903.227,115.412,-421.693,1452.5,-236.25,-1925.0,550.24,-279.68,252.32
1898.8577,-908.29,113.826,-422.669,472.5,-350.0,-2607.5,553.28,-275.12,256.88
1898.9077,-905.606,101.992,-422.974,1592.5,-630.0,-2275.0,545.68,-279.68,264.48
1898.9577,-904.874,107.726,-427.061,2782.5,8.75,-1522.5,541.12,-269.04,244.72
1899.0077,-907.619,116.205,-427.183,1233.75,-376.25,-2161.25,551.76,-262.96,264.48
1899.0577,-905.24,110.349,-424.255,656.25,-778.75,-2406.25,532.0,-267.52,258.4
1899.1077,-904.874,107.848,-426.451,1365.0,-761.25,-2231.25,547.2,-276.64,253.84
1899.1577,-904.874,107.848,-424.804,1741.25,-980.0,-2030.0,536.56,-275.12,244.72
1899.2077,-905.301,112.545,-422.364,1146.25,-1233.75,-1881.25,548.72,-273.6,243.2
1899.2577,-902.739,111.203,-422.852,437.5,-446.25,-1636.25,542.64,-269.04,256.88
1899.3077,-905.057,110.959,-423.279,796.25,-297.5,-2030.0,545.68,-276.64,250.8
1899.3577,-902.8,111.508,-424.255,1137.5,-866.25,-1785.0,545.68,-264.48,259.92
1899.4077,-904.264,114.192,-425.536,1365.0,-568.75,-1960.0,548.72,-269.04,256.88
1899.4577,-906.033,112.24,-423.218,1085.0,-936.25,-2362.5,535.04,-269.04,267.52
1899.5077,-903.776,113.094,-427.61,1015.0,-297.5,-1898.75,554.8,-270.56,262.96
1899.5577,-901.214,111.996,-426.146,918.75,-52.5,-1960.0,551.76,-275.12,256.88
1899.6077,-909.388,112.057,-428.403,2056.25,-148.75,-2843.75,538.08,-267.52,253.84
1899.6577,-908.9,113.704,-424.133,1522.5,-1715.0,-2213.75,538.08,-284.24,252.32
1899.7077,-896.944,116.754,-423.279,1181.25,-1487.5,-1426.25,541.12,-269.04,244.72
1899.7577,-905.789,118.096,-424.438,586.25,-577.5,-2012.5,545.68,-270.56,267.52
1899.8077,-906.46,110.044,-423.706,971.25,-901.25,-2555.0,538.08,-272.08,255.36
1899.8577,-899.689,108.031,-427.915,1846.25,-35.0,-1881.25,535.04,-270.56,259.92
1899.9077,-907.497,116.388,-429.623,2100.0,-507.5,-2021.25,553.28,-273.6,266.0
1899.9577,-905.24,114.68,-428.281,1172.5,-1461.25,-2275.0,551.76,-264.48,261.44
1900.0077,-901.458,111.081,-424.011,1190.0,-2012.5,-2336.25,553.28,-279.68,264.48
1900.0577,-906.704,111.813,-423.401,1995.0,-1172.5,-2205.0,556.32,-270.56,252.32
1900.1077,-906.826,115.839,-422.913,1758.75,-1356.25,-2030.0,544.16,-267.52,249.28
1900.1577,-901.214,113.399,-421.571,1260.0,-472.5,-2091.25,544.16,-267.52,258.4
1900.2077,-903.593,113.46,-423.401,1207.5,-192.5,-2563.75,542.64,-272.08,252.32
1900.2577,-907.436,111.569,-425.292,1417.5,-875.0,-2073.75,557.84,-262.96,258.4
1900.3077,-905.057,111.569,-425.414,1557.5,-1155.0,-1986.25,553.28,-273.6,253.84
1900.3577,-905.118,111.447,-423.645,1443.75,-1338.75,-2152.5,525.92,-275.12,243.2
1900.4077,-906.582,116.388,-422.12,1330.0,-822.5,-1767.5,541.12,-282.72,243.2
1900.4577,-900.299,115.778,-427.244,1225.0,-192.5,-2502.5,556.32,-267.52,252.32
