TimeStamp,ch1,ch2,ch3,ch4
1893.1204,620.79,536.73,-6702.23,2825.59
1893.1244,610.97,536.78,-6679.54,2833.61
1893.1284,596.09,525.38,-6700.47,2821.78
1893.1324,599.72,520.9,-6731.37,2808.0
1893.1364,611.16,522.76,-6739.66,2806.81
1893.1404,610.02,528.0,-6710.34,2820.02
1893.1444,596.67,523.19,-6692.6,2822.21
1893.1484,588.85,516.32,-6710.05,2813.1
1893.1524,595.38,515.03,-6738.28,2802.75
1893.1564,614.64,525.81,-6736.37,2810.91
1893.1604,616.84,530.58,-6709.05,2822.92
1893.1644,603.25,528.53,-6686.93,2827.45
1893.1684,593.09,522.66,-6700.56,2821.64
1893.1724,599.91,519.47,-6728.13,2811.48
1893.1764,612.97,523.66,-6736.99,2808.52
1893.1804,619.46,534.58,-6704.09,2825.59
1893.1844,605.06,529.72,-6685.4,2828.55
1893.1884,594.33,519.94,-6703.0,2816.11
1893.1924,599.91,518.04,-6730.37,2806.14
1893.1964,611.69,522.09,-6737.42,2806.09
1893.2004,613.16,526.86,-6710.86,2818.3
1893.2044,605.11,527.14,-6689.88,2825.31
1893.2084,595.0,521.09,-6704.52,2818.73
1893.2124,600.77,518.27,-6729.46,2809.57
1893.2164,611.73,521.33,-6738.28,2805.95
1893.2204,610.16,524.43,-6714.44,2815.68
1893.2244,600.86,525.28,-6688.4,2825.5
1893.2284,595.14,520.37,-6701.8,2819.44
1893.2324,602.72,519.66,-6728.03,2811.1
1893.2364,616.36,526.09,-6733.99,2813.29
1893.2401,612.88,527.67,-6709.86,2822.07
1893.2441,600.91,523.71,-6689.41,2826.4
1893.2481,592.76,516.51,-6702.28,2819.25
1893.2521,598.72,516.7,-6727.55,2810.1
1893.2561,613.64,523.71,-6734.85,2810.53
1893.2601,610.88,524.52,-6711.77,2819.49
1893.2641,598.29,520.85,-6688.4,2825.45
1893.2681,587.42,515.65,-6700.8,2816.87
1893.2721,592.42,510.93,-6734.32,2801.9
1893.2761,601.96,513.27,-6745.96,2798.75
1893.2801,602.39,516.7,-6718.16,2810.67
1893.2841,596.28,519.18,-6694.75,2820.3
1893.2881,585.56,510.31,-6710.58,2811.81
1893.2921,593.33,510.12,-6734.23,2803.71
1893.2961,606.35,513.94,-6745.77,2802.66
1893.3001,606.35,517.89,-6720.93,2811.96
1893.3041,596.67,515.08,-6697.27,2817.68
1893.3081,590.85,513.55,-6702.85,2817.01
1893.3121,597.86,513.36,-6728.84,2808.38
1893.3161,611.83,519.32,-6739.0,2807.09
1893.3201,611.78,523.81,-6715.82,2816.2
1893.3241,601.34,521.95,-6694.37,2822.92
1893.3281,593.19,516.46,-6701.99,2816.25
1893.3321,601.01,515.37,-6728.94,2806.23
1893.3361,615.74,520.18,-6742.57,2804.33
1893.3401,615.79,523.57,-6719.88,2813.1
1893.3441,603.82,523.23,-6694.7,2821.73
1893.3481,591.8,517.89,-6702.71,2818.82
1893.3521,597.67,515.65,-6731.65,2807.71
1893.3561,609.3,516.32,-6748.49,2800.13
1893.3601,609.92,520.13,-6724.07,2809.57
1893.3641,600.77,520.75,-6697.08,2820.3
1893.3681,591.09,515.22,-6702.95,2817.73
1893.3718,598.43,514.08,-6727.27,2808.71
1893.3758,610.54,518.37,-6740.09,2806.57
1893.3798,613.36,526.0,-6714.34,2819.01
1893.3838,605.87,528.05,-6687.83,2829.08
1893.3878,596.43,522.04,-6693.94,2824.5
1893.3918,598.57,516.32,-6728.65,2808.86
1893.3958,608.21,516.27,-6745.96,2801.56
