TimeStamp,ch1,ch2,ch3,ch4
2083.3007,419.71,-1447.39,-7480.91,1626.92
2083.3047,439.88,-1435.95,-7480.57,1633.07
2083.3087,435.5,-1435.57,-7456.59,1641.18
2083.3127,417.66,-1441.72,-7440.85,1642.28
2083.3167,412.42,-1447.3,-7453.68,1633.69
2083.3207,420.09,-1446.58,-7476.09,1625.16
2083.3247,430.54,-1444.39,-7484.72,1623.39
2083.3287,430.01,-1439.52,-7459.21,1634.88
2083.3327,415.75,-1445.1,-7442.9,1636.65
2083.3367,408.7,-1452.3,-7456.02,1628.97
2083.3407,419.28,-1450.16,-7479.29,1621.58
2083.3447,428.49,-1446.82,-7485.72,1620.96
2083.3485,423.19,-1448.35,-7464.74,1627.83
2083.3525,412.85,-1448.15,-7446.48,1633.98
2083.3565,404.64,-1455.5,-7462.93,1624.39
2083.3605,411.99,-1456.07,-7485.68,1616.19
2083.3645,426.34,-1451.35,-7489.73,1618.1
2083.3685,426.63,-1446.2,-7465.46,1631.59
2083.3725,411.08,-1451.11,-7453.01,1631.69
2083.3765,404.79,-1455.88,-7466.7,1624.25
2083.3805,413.13,-1456.59,-7488.11,1616.29
2083.3845,431.16,-1450.11,-7491.68,1617.81
2083.3885,434.54,-1443.0,-7464.12,1632.02
2083.3925,422.05,-1444.48,-7444.72,1637.65
2083.3965,410.51,-1452.06,-7460.02,1627.49
2083.4005,415.23,-1454.5,-7488.01,1614.76
2083.4045,425.67,-1454.02,-7496.74,1612.09
2083.4085,427.53,-1450.25,-7467.13,1624.78
2083.4125,417.76,-1448.2,-7444.81,1633.22
2083.4165,409.27,-1454.69,-7459.21,1623.44
2083.4205,416.42,-1458.03,-7483.91,1612.33
2083.4245,431.35,-1451.83,-7488.68,1615.43
2083.4285,434.88,-1444.15,-7460.07,1630.93
2083.4325,422.14,-1446.34,-7441.43,1636.22
2083.4365,413.75,-1450.78,-7453.16,1629.59
2083.4405,419.43,-1453.69,-7480.29,1617.19
2083.4445,431.01,-1450.4,-7485.39,1617.53
2083.4485,431.25,-1447.01,-7461.26,1627.87
2083.4525,421.76,-1446.96,-7440.0,1634.26
2083.4565,413.8,-1453.5,-7452.2,1625.82
2083.4605,421.48,-1451.97,-7474.23,1619.29
2083.4645,436.74,-1445.82,-7481.34,1621.2
2083.4685,434.78,-1443.67,-7459.02,1630.35
2083.4725,422.91,-1446.34,-7440.95,1635.69
2083.4765,412.32,-1453.16,-7452.77,1627.83
2083.4802,421.09,-1451.02,-7474.38,1619.77
2083.4842,436.31,-1442.53,-7479.0,1624.49
2083.4882,435.92,-1437.0,-7454.25,1636.98
2083.4922,421.76,-1440.48,-7437.04,1639.03
2083.4962,411.99,-1448.35,-7446.29,1630.93
2083.5002,416.42,-1451.68,-7473.71,1617.81
2083.5042,432.68,-1444.91,-7481.05,1619.1
2083.5082,435.4,-1440.1,-7458.83,1629.73
2083.5122,423.38,-1441.24,-7440.28,1636.41
2083.5162,416.09,-1446.06,-7448.96,1630.59
2083.5202,420.05,-1449.11,-7474.38,1619.77
2083.5242,434.83,-1443.58,-7481.53,1621.58
2083.5282,432.16,-1441.05,-7459.45,1630.93
2083.5322,422.43,-1441.05,-7437.8,1637.79
2083.5362,412.56,-1448.35,-7448.96,1628.88
2083.5402,421.33,-1447.87,-7471.71,1619.53
2083.5442,435.07,-1442.72,-7476.0,1621.96
2083.5482,431.87,-1441.43,-7455.35,1629.88
2083.5522,423.0,-1442.1,-7434.04,1636.46
2083.5562,410.99,-1449.2,-7447.01,1626.68
2083.5602,415.18,-1452.88,-7473.66,1615.14
2083.5642,431.73,-1446.91,-7478.57,1618.29
2083.5682,434.4,-1440.53,-7451.63,1631.93
2083.5722,417.61,-1447.15,-7438.66,1632.6
2083.5762,406.5,-1453.69,-7447.82,1625.4
2083.5802,416.56,-1450.59,-7465.98,1621.44
2083.5842,434.16,-1442.43,-7468.8,1625.49
2083.5882,436.5,-1438.76,-7446.86,1636.12
2083.5922,417.42,-1448.63,-7435.89,1634.45
2083.5962,404.12,-1457.26,-7448.91,1623.77
2083.6002,417.47,-1451.78,-7464.93,1622.15
2083.6042,431.11,-1448.2,-7475.47,1619.96
2083.6082,429.92,-1445.63,-7454.01,1628.54
2083.612,417.42,-1447.63,-7435.04,1634.84
2083.616,405.31,-1456.88,-7446.53,1625.11
2083.62,415.75,-1453.92,-7467.27,1619.15
2083.624,429.68,-1449.11,-7478.05,1617.91
2083.628,435.69,-1439.91,-7448.1,1634.17
2083.632,424.58,-1440.95,-7428.74,1639.51
2083.636,409.89,-1454.21,-7445.91,1623.92
2083.64,418.62,-1453.07,-7467.13,1618.19
2083.644,441.46,-1439.57,-7466.41,1626.78
2083.648,440.45,-1437.19,-7445.38,1636.17
2083.652,425.24,-1442.34,-7429.65,1638.94
2083.656,417.04,-1447.25,-7437.75,1633.74
2083.66,425.2,-1445.96,-7460.4,1625.97
2083.664,437.45,-1443.05,-7469.89,1624.97
2083.668,441.03,-1437.24,-7445.91,1636.6
2083.672,429.39,-1438.81,-7425.93,1641.56
2083.676,419.04,-1444.72,-7432.89,1635.6
2083.68,423.48,-1447.49,-7458.45,1624.92
2083.684,435.78,-1445.48,-7470.89,1622.01
2083.688,435.26,-1442.15,-7452.44,1629.35
2083.692,423.72,-1442.34,-7433.61,1637.22
2083.696,413.56,-1447.96,-7439.23,1629.78
2083.7,424.81,-1444.44,-7455.64,1625.01
2083.704,437.36,-1443.82,-7468.51,1621.15
2083.708,438.12,-1442.96,-7451.39,1627.54
2083.712,422.81,-1448.58,-7435.42,1628.83
2083.716,417.18,-1449.39,-7436.9,1628.59
2083.72,425.05,-1448.35,-7459.12,1620.34
2083.724,431.78,-1451.44,-7475.47,1611.85
2083.728,434.83,-1445.39,-7453.59,1623.92
2083.732,423.62,-1444.77,-7432.8,1632.12
2083.736,415.61,-1447.25,-7435.66,1629.59
2083.74,423.72,-1447.15,-7458.83,1621.72
2083.7437,435.88,-1445.87,-7470.42,1618.1
2083.7477,434.54,-1442.62,-7448.15,1628.69
2083.7517,423.38,-1444.29,-7429.03,1634.5
2083.7557,418.62,-1445.58,-7429.6,1631.64
2083.7597,425.62,-1446.77,-7453.68,1623.58
2083.7637,437.45,-1444.63,-7467.84,1620.2
2083.7677,436.45,-1443.91,-7453.49,1625.82
2083.7717,427.06,-1443.24,-7430.41,1635.89
2083.7757,418.04,-1445.53,-7434.89,1632.31
2083.7797,425.05,-1446.1,-7458.02,1624.01
2083.7837,430.06,-1449.92,-7475.57,1616.62
2083.7877,430.39,-1446.39,-7455.78,1624.39
2083.7917,424.24,-1442.15,-7429.08,1635.31
2083.7957,413.7,-1447.68,-7436.04,1627.35
2083.7997,424.53,-1444.82,-7454.35,1624.01
2083.8037,438.12,-1442.15,-7467.32,1622.87
2083.8077,435.5,-1441.81,-7450.25,1629.54
2083.8117,426.96,-1440.29,-7424.45,1639.65
2083.8157,416.28,-1444.86,-7431.32,1634.41
2083.8197,422.62,-1444.48,-7456.11,1623.11
2083.8237,428.63,-1447.25,-7472.9,1615.67
2083.8277,429.92,-1442.53,-7449.91,1627.78
2083.8317,421.67,-1442.34,-7428.36,1635.93
2083.8357,413.8,-1446.25,-7432.99,1631.78
2083.8397,422.76,-1444.67,-7456.16,1624.25
2083.8437,436.69,-1440.1,-7468.32,1622.01
2083.8477,436.69,-1438.67,-7449.34,1629.07
2083.8517,430.11,-1436.19,-7423.26,1639.84
2083.8557,417.71,-1443.67,-7431.36,1632.83
2083.8597,423.96,-1446.2,-7455.45,1623.11
2083.8637,433.97,-1443.29,-7471.51,1617.67
2083.8677,439.26,-1437.09,-7448.63,1629.54
2083.8717,426.48,-1440.86,-7432.46,1633.17
2083.8755,409.89,-1448.58,-7439.71,1625.59
2083.8795,415.61,-1450.73,-7463.79,1616.38
2083.8835,428.25,-1449.16,-7476.38,1613.76
2083.8875,429.63,-1443.62,-7453.49,1624.16
2083.8915,420.95,-1442.43,-7430.6,1631.93
2083.8955,407.31,-1450.11,-7437.09,1624.16
2083.8995,416.33,-1449.2,-7455.97,1617.72
2083.9035,426.44,-1450.59,-7472.95,1610.9
2083.9075,428.72,-1446.91,-7455.21,1620.63
2083.9115,423.86,-1443.96,-7427.74,1633.41
2083.9155,411.89,-1450.49,-7433.61,1627.02
2083.9195,421.95,-1447.53,-7454.68,1621.01
2083.9235,433.92,-1445.06,-7468.84,1617.48
2083.9275,432.35,-1443.67,-7454.92,1624.54
2083.9315,425.24,-1441.34,-7429.12,1636.79
2083.9355,410.7,-1448.97,-7432.89,1630.59
2083.9395,413.18,-1454.54,-7460.74,1617.43
2083.9435,424.86,-1454.45,-7475.52,1612.38
2083.9475,432.97,-1444.15,-7450.01,1627.59
2083.9515,427.15,-1440.43,-7426.12,1637.03
2083.9555,414.66,-1447.49,-7434.56,1629.4
2083.9595,422.29,-1447.73,-7457.54,1621.48
2083.9635,431.01,-1449.3,-7473.66,1613.95
2083.9675,432.68,-1444.82,-7454.68,1624.01
2083.9715,426.67,-1443.86,-7429.6,1634.41
2083.9755,413.47,-1450.63,-7436.13,1627.97
2083.9795,413.56,-1455.12,-7461.41,1617.05
2083.9835,427.01,-1450.4,-7471.75,1616.91
2083.9875,432.68,-1442.91,-7449.29,1627.73
2083.9915,432.35,-1436.42,-7420.06,1642.99
2083.9955,419.62,-1442.05,-7424.02,1638.6
2083.9995,423.62,-1443.1,-7446.72,1628.83
2084.0035,434.59,-1442.05,-7462.03,1624.54
2084.0072,439.5,-1438.52,-7443.14,1634.17
2084.0112,429.73,-1439.19,-7422.54,1640.13
2084.0152,414.75,-1445.44,-7424.07,1635.17
2084.0192,424.0,-1445.34,-7445.29,1627.83
2084.0232,439.36,-1441.29,-7458.88,1624.54
2084.0272,438.55,-1438.95,-7443.62,1631.45
2084.0312,427.87,-1440.05,-7421.4,1638.36
2084.0352,416.09,-1447.01,-7425.5,1632.26
2084.0392,425.58,-1446.91,-7448.86,1623.92
2084.0432,436.69,-1443.1,-7465.41,1618.91
2084.0472,439.31,-1439.19,-7449.1,1625.59
2084.0512,429.06,-1440.57,-7425.74,1635.03
2084.0552,412.51,-1450.06,-7434.32,1626.59
2084.0592,417.76,-1452.3,-7461.98,1615.48
2084.0632,429.44,-1450.97,-7478.57,1610.57
2084.0672,433.16,-1447.25,-7459.83,1619.72
2084.0712,426.2,-1444.29,-7435.42,1629.88
2084.0752,414.75,-1448.87,-7438.52,1625.82
2084.0792,424.58,-1446.44,-7458.16,1621.53
2084.0832,437.69,-1443.58,-7472.56,1615.86
2084.0872,440.74,-1440.76,-7454.92,1623.44
2084.0912,423.86,-1448.58,-7434.7,1626.54
2084.0952,406.6,-1456.4,-7437.33,1621.91
2084.0992,413.56,-1454.31,-7458.02,1617.1
2084.1032,427.68,-1448.68,-7468.65,1617.86
2084.1072,433.3,-1443.2,-7451.06,1625.92
2084.1112,426.82,-1442.0,-7431.36,1631.88
2084.1152,413.85,-1448.35,-7436.56,1624.87
2084.1192,412.89,-1455.64,-7465.65,1610.9
2084.1232,425.24,-1451.87,-7478.91,1609.95
2084.1272,431.16,-1444.63,-7457.35,1623.3
2084.1312,426.1,-1442.72,-7429.08,1635.69
2084.1352,408.7,-1452.97,-7436.61,1626.35
2084.139,412.85,-1453.26,-7458.83,1616.72
2084.143,424.19,-1449.2,-7471.61,1614.67
2084.147,432.3,-1440.86,-7449.63,1628.54
2084.151,423.81,-1440.67,-7425.02,1637.94
2084.155,409.7,-1447.3,-7427.74,1632.36
2084.159,415.66,-1447.96,-7455.11,1621.58
2084.163,431.11,-1443.82,-7468.27,1619.1
2084.167,434.59,-1438.62,-7448.05,1629.16
2084.171,423.62,-1439.81,-7425.83,1635.6
2084.175,411.7,-1444.58,-7425.74,1631.98
2084.179,418.14,-1445.48,-7450.2,1623.63
2084.183,430.49,-1442.72,-7464.65,1621.2
2084.187,427.87,-1447.3,-7456.83,1622.2
2084.191,413.18,-1454.88,-7440.42,1622.49
2084.195,402.64,-1457.26,-7436.37,1619.86
2084.199,413.47,-1452.68,-7454.78,1614.95
2084.203,423.05,-1451.16,-7472.47,1609.75
2084.207,427.58,-1445.77,-7456.26,1619.63
2084.211,425.05,-1440.38,-7427.98,1633.55
2084.215,414.61,-1442.38,-7425.36,1633.22
2084.219,421.29,-1443.24,-7446.0,1627.02
2084.223,429.44,-1443.34,-7463.65,1622.15
2084.227,427.63,-1446.49,-7455.45,1622.39
2084.231,425.1,-1441.38,-7426.31,1634.45
2084.235,417.04,-1441.86,-7420.59,1635.36
2084.239,417.04,-1449.35,-7450.68,1620.48
2084.243,427.87,-1446.87,-7468.65,1614.05
2084.247,434.73,-1440.1,-7449.2,1626.78
2084.251,428.77,-1439.43,-7424.93,1637.41
2084.255,412.18,-1448.11,-7426.79,1631.88
2084.259,415.47,-1452.78,-7454.01,1619.63
2084.263,423.15,-1452.64,-7473.42,1612.0
2084.267,427.2,-1447.87,-7458.12,1620.25
2084.2708,421.09,-1448.01,-7434.94,1628.73
2084.2748,408.17,-1453.45,-7432.41,1627.02
2084.2788,416.42,-1451.35,-7451.11,1621.96
2084.2828,430.58,-1445.63,-7464.17,1619.48
2084.2868,438.55,-1439.19,-7447.39,1628.69
2084.2908,433.21,-1436.66,-7422.92,1638.13
2084.2948,413.56,-1446.72,-7426.64,1629.64
2084.2988,409.08,-1456.79,-7459.78,1612.9
2084.3028,423.0,-1451.3,-7473.28,1611.47
2084.3068,432.63,-1444.34,-7455.83,1622.34
2084.3108,427.91,-1441.81,-7432.65,1632.02
2084.3148,418.14,-1441.57,-7424.31,1635.22
2084.3188,422.24,-1443.39,-7446.62,1628.4
2084.3228,436.35,-1438.43,-7459.98,1627.35
2084.3268,444.7,-1430.85,-7443.24,1639.51
2084.3308,428.63,-1438.9,-7431.65,1637.41
2084.3348,408.41,-1450.16,-7438.76,1625.3
2084.3388,413.61,-1450.59,-7461.02,1617.0
2084.3428,426.86,-1446.44,-7475.76,1614.28
2084.3468,430.73,-1443.91,-7459.93,1622.87
2084.3508,426.44,-1440.1,-7431.46,1635.98
2084.3548,413.8,-1443.91,-7428.12,1632.45
2084.3588,412.65,-1452.16,-7458.4,1615.57
2084.3628,422.76,-1452.06,-7477.86,1608.66
2084.3668,432.87,-1444.63,-7462.12,1620.58
2084.3708,429.63,-1440.95,-7438.28,1632.4
2084.3748,412.89,-1448.82,-7436.61,1627.16
2084.3788,414.32,-1452.88,-7463.03,1614.86
2084.3828,428.34,-1447.96,-7475.9,1612.71
2084.3868,437.88,-1438.71,-7457.69,1626.54
2084.3908,429.53,-1436.81,-7433.13,1635.12
2084.3948,412.18,-1447.3,-7431.46,1628.21
2084.3988,413.08,-1453.69,-7457.3,1615.95
2084.4025,423.0,-1452.78,-7476.19,1610.71
2084.4065,432.21,-1444.72,-7461.93,1620.44
2084.4105,431.25,-1439.05,-7434.23,1633.02
2084.4145,416.99,-1443.58,-7430.94,1629.78
2084.4185,423.67,-1440.72,-7449.44,1626.06
2084.4225,432.16,-1441.43,-7468.42,1618.43
2084.4265,431.73,-1443.53,-7463.07,1619.2
2084.4305,426.39,-1439.76,-7433.65,1632.93
2084.4345,412.13,-1444.96,-7428.46,1632.12
2084.4385,416.18,-1447.39,-7454.01,1622.63
2084.4425,427.91,-1445.1,-7471.18,1617.77
2084.4465,435.83,-1439.52,-7456.16,1625.73
2084.4505,431.54,-1437.04,-7427.69,1638.22
2084.4545,416.56,-1442.53,-7423.97,1635.36
2084.4585,420.9,-1444.44,-7447.05,1627.35
2084.4625,431.92,-1441.62,-7464.46,1624.06
2084.4665,440.07,-1434.9,-7449.44,1633.6
2084.4705,434.4,-1433.9,-7424.64,1643.56
2084.4745,419.62,-1439.24,-7419.44,1640.94
2084.4785,420.38,-1444.48,-7445.48,1627.97
2084.4825,430.54,-1442.72,-7461.79,1622.96
2084.4865,436.45,-1438.09,-7450.58,1631.21
2084.4905,427.48,-1440.62,-7431.51,1636.93
2084.4945,415.56,-1443.24,-7426.12,1635.46
2084.4985,421.38,-1444.96,-7446.0,1626.49
2084.5025,428.39,-1447.58,-7468.13,1615.95
2084.5065,436.97,-1440.1,-7453.63,1624.78
2084.5105,434.06,-1435.76,-7426.6,1637.84
2084.5145,421.76,-1439.33,-7420.68,1637.22
2084.5185,419.81,-1446.82,-7448.2,1622.72
2084.5225,429.39,-1447.49,-7469.13,1615.38
2084.5265,437.45,-1440.72,-7455.59,1626.35
2084.5305,431.54,-1436.66,-7426.5,1639.32
2084.5343,412.94,-1443.48,-7421.49,1635.07
2084.5383,411.89,-1450.3,-7445.67,1623.92
2084.5423,425.72,-1446.58,-7460.64,1621.63
2084.5463,435.73,-1440.24,-7448.05,1631.12
2084.5503,431.35,-1436.33,-7421.69,1642.99
2084.5543,413.37,-1443.72,-7421.49,1637.08
2084.5583,413.94,-1449.78,-7445.91,1623.73
2084.5623,426.53,-1447.06,-7465.41,1617.96
2084.5663,433.83,-1440.48,-7456.59,1626.35
2084.5703,429.34,-1437.85,-7428.07,1638.94
2084.5743,410.7,-1445.48,-7420.92,1635.93
2084.5783,412.13,-1449.44,-7440.33,1626.59
2084.5823,421.52,-1449.01,-7459.45,1619.48
2084.5863,430.58,-1443.72,-7448.01,1628.07
2084.5903,427.91,-1438.57,-7418.68,1642.47
2084.5943,413.94,-1444.15,-7411.67,1640.18
2084.5983,418.0,-1446.2,-7431.13,1632.64
2084.6023,431.82,-1439.19,-7444.81,1631.64
2084.6063,437.16,-1436.09,-7434.7,1638.94
2084.6103,428.06,-1436.95,-7412.24,1644.95
2084.6143,413.7,-1441.57,-7406.28,1645.23
2084.6183,417.52,-1442.34,-7427.6,1638.08
2084.6223,422.38,-1447.2,-7451.39,1627.49
2084.6263,428.39,-1444.53,-7443.67,1630.59
2084.6303,426.48,-1439.19,-7414.77,1646.19
2084.6343,412.94,-1440.91,-7406.19,1648.57
2084.6383,411.56,-1446.53,-7430.84,1635.98
2084.6423,427.77,-1441.48,-7446.15,1633.36
2084.6463,439.31,-1432.18,-7432.08,1645.09
2084.6503,433.16,-1431.04,-7408.19,1655.25
2084.6543,411.7,-1443.77,-7411.05,1646.19
2084.6583,410.6,-1449.87,-7439.61,1630.21
2084.6623,428.49,-1442.1,-7453.63,1628.78
2084.6661,434.68,-1439.14,-7445.43,1632.02
2084.6701,422.19,-1444.15,-7426.93,1635.46
2084.6741,404.5,-1450.73,-7420.02,1633.69
2084.6781,402.98,-1455.07,-7445.05,1622.15
2084.6821,412.13,-1456.64,-7467.8,1614.48
2084.6861,424.81,-1446.63,-7451.01,1627.3
2084.6901,423.86,-1440.72,-7420.87,1641.42
2084.6941,408.46,-1447.3,-7416.54,1637.94
2084.6981,407.84,-1453.97,-7442.67,1625.16
2084.7021,422.86,-1447.63,-7456.4,1623.82
2084.7061,433.92,-1436.57,-7441.14,1637.84
2084.7101,425.53,-1436.04,-7415.82,1649.14
2084.7141,407.55,-1444.58,-7413.1,1642.66
2084.7181,406.17,-1450.97,-7438.42,1630.59
2084.7221,416.95,-1450.73,-7460.64,1622.39
2084.7261,426.77,-1446.58,-7452.97,1626.44
2084.7301,425.77,-1440.33,-7423.59,1639.37
2084.7341,410.94,-1444.63,-7416.77,1638.75
2084.7381,413.56,-1447.49,-7436.8,1629.88
2084.7421,423.62,-1447.44,-7458.02,1621.39
2084.7461,425.96,-1447.77,-7456.07,1621.2
2084.7501,419.95,-1445.15,-7431.51,1633.41
2084.7541,405.22,-1449.44,-7424.93,1633.07
2084.7581,405.12,-1454.21,-7445.1,1622.34
2084.7621,418.23,-1453.26,-7461.17,1619.29
2084.7661,426.91,-1447.34,-7455.21,1624.78
2084.7701,420.71,-1446.15,-7435.37,1632.12
2084.7741,410.37,-1446.72,-7422.97,1634.55
2084.7781,409.17,-1452.64,-7445.86,1624.01
2084.7821,415.95,-1454.59,-7466.6,1616.0
2084.7861,423.62,-1452.02,-7462.12,1617.77
2084.7901,415.37,-1452.06,-7440.23,1626.92
2084.7941,399.35,-1457.64,-7433.84,1626.54
2084.7978,400.97,-1461.12,-7453.97,1618.05
2084.8018,419.33,-1452.06,-7459.59,1619.48
2084.8058,430.11,-1445.53,-7448.72,1626.83
2084.8098,423.34,-1446.49,-7428.22,1633.45
2084.8138,406.12,-1451.49,-7422.64,1632.17
2084.8178,400.83,-1458.88,-7451.39,1618.81
2084.8218,405.84,-1461.51,-7475.81,1607.99
2084.8258,413.32,-1458.65,-7469.04,1613.43
2084.8298,412.13,-1453.45,-7442.71,1626.16
2084.8338,397.97,-1458.6,-7435.08,1624.06
2084.8378,402.5,-1459.79,-7456.49,1614.81
2084.8418,415.52,-1457.36,-7473.57,1609.71
2084.8458,425.58,-1451.3,-7464.31,1618.1
2084.8498,416.8,-1451.21,-7438.66,1626.54
2084.8538,397.59,-1458.74,-7431.56,1623.44
2084.8578,392.96,-1467.13,-7458.64,1610.8
2084.8618,404.5,-1466.56,-7477.14,1605.46
2084.8658,419.62,-1456.55,-7467.03,1616.29
2084.8698,411.65,-1457.55,-7444.86,1624.11
2084.8738,392.15,-1465.03,-7439.38,1619.15
2084.8778,393.92,-1465.03,-7455.3,1615.19
2084.8818,409.89,-1459.5,-7468.61,1614.05
2084.8858,423.81,-1451.44,-7460.98,1621.63
2084.8898,420.43,-1447.49,-7433.99,1634.31
2084.8938,403.4,-1452.21,-7424.16,1635.84
2084.8978,402.74,-1456.83,-7446.43,1623.92
2084.9018,412.65,-1457.17,-7468.32,1616.14
2084.9058,417.28,-1454.59,-7464.98,1617.15
2084.9098,418.14,-1446.39,-7433.03,1632.26
2084.9138,405.55,-1449.39,-7426.07,1631.5
2084.9178,405.5,-1452.02,-7450.3,1621.58
2084.9218,417.18,-1448.73,-7465.79,1618.72
2084.9258,429.44,-1442.19,-7453.25,1628.83
2084.9296,421.95,-1442.72,-7430.22,1637.94
2084.9336,403.21,-1450.21,-7422.26,1634.84
2084.9376,404.64,-1453.97,-7443.14,1625.35
2084.9416,413.8,-1454.21,-7466.13,1616.14
2084.9456,428.25,-1447.15,-7458.5,1623.68
2084.9496,426.2,-1441.67,-7430.65,1635.6
2084.9536,410.41,-1444.15,-7418.2,1637.75
2084.9576,407.36,-1448.68,-7440.14,1628.54
2084.9616,414.66,-1451.02,-7468.51,1616.91
2084.9656,425.62,-1445.39,-7461.64,1623.73
2084.9696,420.71,-1442.91,-7434.7,1636.6
2084.9736,405.12,-1447.49,-7425.55,1635.84
2084.9776,404.41,-1450.92,-7449.06,1623.92
2084.9816,420.19,-1443.96,-7463.89,1621.91
2084.9856,429.2,-1440.53,-7460.5,1627.87
2084.9896,423.86,-1437.76,-7435.28,1638.94
2084.9936,409.03,-1442.29,-7425.26,1637.98
2084.9976,408.08,-1445.96,-7445.48,1629.07
2085.0016,419.38,-1445.63,-7466.56,1619.86
2085.0056,429.77,-1443.39,-7463.79,1622.3
2085.0096,419.62,-1444.91,-7442.86,1628.78
2085.0136,403.69,-1448.01,-7429.79,1629.4
2085.0176,401.88,-1454.26,-7452.06,1619.39
2085.0216,409.51,-1456.88,-7477.38,1609.23
2085.0256,421.24,-1450.92,-7471.85,1616.72
2085.0296,416.66,-1449.78,-7444.76,1627.92
2085.0336,403.69,-1452.49,-7430.89,1629.73
2085.0376,403.31,-1454.54,-7450.87,1620.87
2085.0416,413.61,-1454.12,-7474.04,1612.23
2085.0456,424.53,-1450.4,-7468.32,1616.67
2085.0496,420.67,-1448.77,-7440.71,1626.87
2085.0536,416.09,-1442.62,-7419.44,1638.17
2085.0576,406.98,-1450.87,-7442.33,1625.2
2085.0613,412.75,-1452.49,-7467.32,1615.72
2085.0653,425.96,-1445.44,-7464.74,1621.48
2085.0693,423.0,-1439.91,-7438.85,1634.5
2085.0733,410.84,-1443.15,-7425.6,1637.98
2085.0773,409.94,-1451.49,-7449.77,1623.58
2085.0813,416.18,-1454.35,-7473.76,1612.09
2085.0853,428.01,-1445.1,-7463.74,1621.68
2085.0893,426.67,-1439.95,-7436.47,1634.98
2085.0933,404.79,-1450.97,-7430.98,1628.69
2085.0973,400.21,-1458.17,-7454.44,1616.43
2085.1013,413.13,-1454.88,-7474.76,1611.76
2085.1053,424.19,-1450.3,-7471.42,1615.24
2085.1093,417.14,-1451.02,-7445.67,1625.59
2085.1133,404.36,-1454.4,-7432.27,1627.87
2085.1173,403.12,-1456.69,-7452.2,1618.1
2085.1213,412.27,-1455.74,-7474.57,1610.52
2085.1253,422.43,-1452.54,-7472.37,1614.76
2085.1293,419.9,-1447.63,-7442.9,1629.16
2085.1333,406.03,-1448.58,-7425.98,1632.69
2085.1373,403.4,-1450.73,-7441.81,1626.49
2085.1413,412.85,-1450.49,-7465.65,1618.96
2085.1453,420.48,-1448.82,-7466.51,1620.44
2085.1493,419.47,-1444.63,-7440.0,1632.31
2085.1533,405.93,-1448.3,-7428.93,1633.12
2085.1573,404.02,-1453.5,-7451.82,1622.49
