TimeStamp,ch1,ch2,ch3,ch4
2052.0343,572.59,-1050.52,-7324.17,2032.38
2052.0383,557.42,-1053.43,-7310.25,2034.95
2052.0423,557.66,-1052.81,-7323.7,2031.47
2052.0463,561.0,-1056.62,-7350.49,2019.79
2052.0503,573.73,-1053.67,-7353.26,2020.26
2052.0543,571.58,-1052.81,-7325.65,2030.28
2052.0583,568.25,-1048.28,-7300.04,2040.67
2052.0623,560.24,-1054.72,-7323.93,2027.99
2052.0663,558.42,-1063.78,-7358.89,2009.11
2052.0703,567.82,-1062.49,-7363.27,2007.44
2052.0743,565.72,-1059.1,-7332.76,2021.27
2052.0783,554.37,-1060.68,-7315.26,2025.8
2052.0823,556.61,-1059.25,-7329.37,2021.12
2052.0863,566.77,-1057.77,-7353.02,2011.92
2052.0903,578.45,-1050.28,-7349.06,2018.59
2052.0943,579.55,-1044.32,-7317.4,2034.62
2052.0983,570.39,-1046.23,-7300.95,2038.57
2052.1023,558.52,-1058.58,-7329.51,2021.07
2052.1063,564.24,-1058.34,-7349.97,2013.06
2052.1103,587.8,-1043.8,-7338.81,2026.22
2052.1143,583.89,-1041.51,-7315.59,2037.38
2052.1183,568.1,-1044.37,-7302.24,2041.63
2052.1221,569.49,-1044.13,-7320.12,2035.52
2052.1261,573.78,-1052.48,-7351.88,2015.88
2052.1301,577.64,-1055.53,-7359.84,2012.11
2052.1341,582.17,-1046.75,-7325.94,2031.42
2052.1381,571.44,-1049.23,-7309.68,2036.05
2052.1421,564.91,-1054.33,-7332.47,2025.13
2052.1461,572.35,-1053.24,-7356.55,2016.02
2052.1501,584.89,-1050.33,-7357.88,2017.12
2052.1541,582.98,-1049.38,-7331.71,2028.75
2052.1581,568.06,-1052.9,-7317.21,2033.14
2052.1621,565.34,-1055.1,-7331.9,2026.56
2052.1661,573.35,-1053.86,-7354.45,2017.36
2052.1701,578.55,-1056.43,-7358.74,2012.63
2052.1741,574.4,-1056.19,-7336.67,2022.12
2052.1781,560.86,-1059.58,-7323.6,2026.03
2052.1821,555.42,-1063.44,-7340.05,2017.26
2052.1861,561.38,-1064.63,-7359.79,2008.58
2052.1901,571.73,-1060.1,-7355.88,2013.06
2052.1941,573.92,-1054.14,-7326.89,2029.99
2052.1981,560.38,-1058.91,-7315.54,2029.75
2052.2021,555.47,-1063.01,-7332.28,2019.93
2052.2061,563.34,-1060.44,-7355.31,2013.54
2052.2101,576.45,-1054.14,-7357.03,2016.26
2052.2141,575.11,-1051.95,-7334.28,2026.03
2052.2181,566.91,-1051.62,-7315.02,2035.28
2052.2221,560.28,-1057.01,-7334.04,2025.08
2052.2261,566.86,-1057.34,-7359.22,2013.4
2052.2301,581.55,-1050.81,-7359.93,2016.35
2052.2341,578.31,-1050.28,-7341.34,2022.98
2052.2381,562.86,-1053.86,-7327.8,2026.22
2052.2421,560.0,-1057.2,-7339.96,2020.55
2052.2461,562.57,-1063.25,-7364.66,2006.01
2052.2501,568.2,-1063.35,-7366.66,2006.39
2052.2538,574.87,-1053.95,-7338.48,2023.36
2052.2578,572.97,-1048.18,-7316.64,2034.71
2052.2618,563.57,-1055.53,-7332.61,2025.89
2052.2658,566.2,-1058.58,-7357.98,2013.87
2052.2698,578.02,-1052.81,-7359.6,2015.4
2052.2738,572.97,-1052.9,-7339.96,2022.93
2052.2778,559.52,-1056.62,-7328.27,2026.84
2052.2818,554.85,-1063.16,-7342.91,2020.17
2052.2858,560.09,-1064.35,-7364.7,2010.63
2052.2898,573.59,-1055.53,-7364.08,2014.68
2052.2938,572.82,-1050.81,-7339.81,2027.23
2052.2978,561.62,-1056.86,-7325.98,2028.42
2052.3018,555.42,-1062.92,-7337.05,2020.5
2052.3058,558.38,-1067.21,-7359.89,2007.68
2052.3098,572.78,-1061.2,-7356.74,2013.73
2052.3138,578.12,-1050.19,-7327.51,2032.61
2052.3178,559.43,-1061.58,-7327.03,2025.41
2052.3218,552.37,-1067.69,-7341.24,2013.92
2052.3258,568.77,-1062.77,-7354.02,2011.63
2052.3298,578.17,-1061.39,-7361.6,2010.25
2052.3338,583.12,-1049.8,-7335.14,2029.09
2052.3378,574.87,-1051.28,-7323.17,2032.76
2052.3418,569.77,-1055.53,-7337.9,2023.79
2052.3458,575.49,-1054.24,-7353.93,2017.45
2052.3498,584.89,-1052.05,-7354.83,2017.59
2052.3538,586.56,-1047.23,-7327.41,2031.61
2052.3578,574.97,-1049.66,-7316.64,2035.43
2052.3618,566.77,-1057.1,-7332.99,2025.75
2052.3658,575.21,-1054.95,-7349.25,2018.93
2052.3698,584.41,-1052.0,-7354.83,2017.26
2052.3738,581.65,-1049.04,-7333.61,2029.66
2052.3778,567.67,-1052.71,-7317.64,2035.76
2052.3818,564.0,-1054.81,-7327.27,2029.8
2052.3856,570.01,-1057.29,-7348.2,2018.36
2052.3896,583.7,-1054.43,-7351.3,2018.74
2052.3936,581.41,-1053.76,-7335.23,2025.75
2052.3976,568.44,-1056.05,-7325.89,2028.89
2052.4016,560.57,-1061.92,-7340.1,2018.83
2052.4056,566.39,-1064.3,-7358.22,2007.96
2052.4096,580.5,-1059.1,-7359.12,2009.2
2052.4136,588.56,-1047.23,-7330.18,2029.8
2052.4176,573.92,-1049.04,-7319.64,2034.66
2052.4216,570.01,-1052.43,-7329.23,2028.89
2052.4256,576.31,-1054.81,-7347.3,2018.59
2052.4296,581.17,-1055.38,-7350.73,2015.16
2052.4336,580.45,-1051.24,-7330.99,2026.46
2052.4376,569.15,-1052.38,-7318.26,2033.19
2052.4416,561.62,-1059.58,-7331.13,2023.32
2052.4456,576.02,-1052.09,-7341.0,2022.22
2052.4496,589.04,-1048.23,-7339.81,2024.7
2052.4536,583.84,-1050.38,-7325.32,2029.32
2052.4576,572.68,-1053.05,-7315.49,2033.14
2052.4616,567.77,-1057.2,-7327.99,2026.42
2052.4656,571.01,-1059.96,-7346.44,2014.64
2052.4696,578.59,-1059.58,-7350.25,2013.11
2052.4736,579.88,-1053.43,-7334.33,2026.03
2052.4776,573.87,-1052.38,-7319.4,2033.19
2052.4816,566.15,-1059.44,-7329.37,2023.74
2052.4856,569.96,-1063.63,-7348.82,2012.16
2052.4896,584.75,-1056.53,-7348.49,2014.68
2052.4936,587.13,-1050.23,-7324.7,2031.28
2052.4976,575.83,-1050.76,-7308.96,2039.1
2052.5016,564.96,-1059.82,-7324.55,2026.37
2052.5056,566.48,-1065.68,-7347.3,2011.73
2052.5096,579.07,-1061.73,-7349.44,2013.97
2052.5136,581.93,-1054.95,-7330.23,2028.99
2052.5173,572.82,-1054.62,-7318.88,2033.66
2052.5213,562.29,-1060.44,-7332.37,2022.7
2052.5253,565.67,-1064.35,-7350.45,2012.21
2052.5293,576.64,-1062.15,-7350.49,2012.11
2052.5333,577.74,-1056.72,-7332.42,2023.03
2052.5373,569.06,-1057.53,-7321.31,2029.47
2052.5413,562.0,-1063.25,-7333.8,2021.79
2052.5453,567.01,-1066.3,-7351.02,2010.82
2052.5493,579.55,-1061.06,-7349.87,2013.78
2052.5533,586.41,-1051.09,-7326.37,2029.09
2052.5573,578.83,-1051.86,-7312.97,2036.33
2052.5613,574.49,-1055.24,-7320.26,2031.18
2052.5653,575.26,-1059.01,-7338.86,2020.26
2052.5693,581.6,-1060.92,-7346.96,2012.92
2052.5733,583.12,-1054.24,-7328.75,2025.56
2052.5773,571.3,-1054.48,-7317.07,2033.66
2052.5813,565.05,-1058.2,-7324.7,2027.37
2052.5853,567.05,-1064.11,-7344.68,2012.92
2052.5893,575.97,-1063.44,-7350.25,2011.25
2052.5933,576.88,-1057.72,-7330.08,2026.61
2052.5973,568.2,-1058.24,-7314.54,2033.52
2052.6013,561.9,-1062.82,-7320.74,2028.75
2052.6053,569.53,-1061.3,-7335.52,2021.74
2052.6093,582.84,-1055.24,-7336.95,2024.22
2052.6133,586.41,-1047.23,-7318.45,2037.0
2052.6173,575.11,-1050.19,-7310.96,2038.43
2052.6213,561.95,-1062.68,-7328.51,2024.94
2052.6253,567.25,-1066.02,-7347.39,2013.11
2052.6293,579.21,-1060.3,-7349.06,2014.97
2052.6333,579.74,-1053.48,-7330.85,2027.13
2052.6373,573.64,-1050.23,-7314.87,2036.29
2052.6413,569.63,-1053.14,-7322.88,2030.09
2052.6453,570.82,-1057.53,-7341.58,2017.59
2052.6491,578.83,-1055.86,-7346.96,2015.78
2052.6531,583.27,-1051.19,-7329.13,2028.13
2052.6571,577.02,-1047.9,-7317.26,2038.0
2052.6611,568.2,-1053.76,-7328.42,2029.66
2052.6651,570.44,-1055.91,-7342.77,2020.74
2052.6691,579.5,-1054.57,-7347.63,2017.12
2052.6731,582.55,-1050.66,-7329.94,2026.61
2052.6771,576.45,-1048.18,-7317.26,2036.0
2052.6811,564.62,-1057.39,-7331.94,2026.18
2052.6851,568.53,-1058.96,-7349.4,2015.92
2052.6891,581.03,-1054.19,-7350.78,2017.36
2052.6931,589.99,-1045.47,-7326.56,2033.62
2052.6971,583.36,-1045.75,-7311.68,2041.29
2052.7011,573.11,-1052.24,-7325.27,2031.85
2052.7051,574.16,-1055.53,-7343.15,2019.83
2052.7091,585.84,-1053.52,-7347.16,2017.98
2052.7131,591.09,-1045.23,-7325.46,2033.76
2052.7171,583.17,-1042.7,-7308.1,2044.63
2052.7211,573.87,-1049.23,-7316.83,2036.95
2052.7251,575.83,-1054.43,-7335.95,2024.75
2052.7291,581.69,-1056.62,-7342.58,2019.74
2052.7331,585.03,-1049.42,-7324.51,2031.52
2052.7371,571.58,-1053.62,-7319.64,2031.47
2052.7411,563.86,-1057.72,-7330.13,2026.51
2052.7451,571.58,-1056.53,-7346.73,2019.12
2052.7491,573.06,-1062.54,-7358.93,2009.25
2052.7531,575.69,-1059.1,-7341.91,2019.83
2052.7571,569.53,-1057.43,-7329.23,2027.46
2052.7611,559.95,-1063.92,-7340.05,2016.88
2052.7651,564.24,-1067.54,-7356.31,2006.44
2052.7691,576.11,-1062.92,-7359.93,2007.44
2052.7731,585.08,-1049.33,-7336.24,2027.8
2052.7771,577.83,-1047.9,-7320.21,2038.24
2052.7809,559.95,-1061.01,-7335.28,2024.41
2052.7849,562.48,-1066.59,-7356.07,2008.44
2052.7889,574.73,-1063.92,-7365.04,2005.82
2052.7929,577.16,-1059.39,-7348.16,2017.64
2052.7969,569.3,-1059.72,-7332.85,2025.08
2052.8009,562.57,-1061.63,-7334.23,2022.36
2052.8049,564.62,-1066.02,-7356.5,2009.25
2052.8089,570.92,-1068.97,-7367.23,2003.15
2052.8129,578.79,-1058.53,-7341.58,2020.41
2052.8169,575.07,-1055.34,-7324.65,2030.18
2052.8209,562.24,-1063.16,-7332.66,2020.79
2052.8249,567.63,-1065.35,-7348.82,2010.82
2052.8289,582.84,-1060.77,-7352.07,2012.3
2052.8329,584.17,-1056.29,-7336.43,2023.22
2052.8369,576.35,-1055.29,-7321.22,2029.28
2052.8409,562.95,-1065.68,-7333.23,2019.31
2052.8449,555.42,-1077.03,-7360.51,2000.48
2052.8489,562.48,-1078.18,-7369.19,1995.09
2052.8529,571.39,-1068.97,-7346.3,2011.01
2052.8569,568.44,-1063.2,-7325.89,2025.18
2052.8609,552.85,-1073.74,-7339.72,2015.92
2052.8649,559.43,-1073.55,-7356.45,2008.01
2052.8689,574.06,-1069.83,-7360.36,2005.15
2052.8729,580.02,-1061.11,-7337.57,2020.07
2052.8769,574.16,-1059.01,-7318.83,2029.9
2052.8809,563.62,-1065.49,-7330.28,2021.07
2052.8849,569.15,-1066.3,-7350.02,2012.35
2052.8889,578.31,-1065.68,-7361.08,2007.77
2052.8929,576.69,-1062.49,-7345.25,2017.59
2052.8969,566.43,-1061.96,-7327.37,2025.51
2052.9009,558.52,-1066.16,-7334.52,2019.88
2052.9049,566.15,-1069.02,-7353.35,2009.82
2052.9089,581.69,-1064.3,-7354.45,2012.11
2052.9126,586.22,-1057.2,-7333.23,2024.89
2052.9166,571.63,-1061.01,-7320.93,2028.47
2052.9206,562.38,-1064.01,-7324.98,2024.46
2052.9246,569.01,-1061.96,-7342.53,2017.07
2052.9286,584.36,-1056.96,-7345.25,2018.83
2052.9326,594.43,-1046.94,-7315.64,2036.43
2052.9366,587.7,-1045.7,-7299.14,2045.25
2052.9406,571.63,-1054.1,-7311.68,2036.71
2052.9446,572.87,-1061.15,-7339.76,2020.17
2052.9486,585.37,-1057.96,-7349.35,2019.02
2052.9526,590.52,-1049.85,-7326.56,2033.04
2052.9566,585.51,-1045.89,-7307.1,2044.53
2052.9606,569.77,-1055.91,-7320.21,2034.57
2052.9646,571.92,-1061.58,-7340.48,2019.69
2052.9686,588.08,-1056.67,-7348.59,2018.17
2052.9726,590.37,-1050.52,-7330.75,2029.42
2052.9766,578.74,-1052.9,-7317.02,2033.85
2052.9806,564.0,-1063.54,-7330.7,2022.12
2052.9846,563.57,-1070.5,-7355.64,2008.2
2052.9886,578.4,-1067.69,-7362.22,2006.96
2052.9926,581.41,-1061.96,-7340.0,2019.55
2052.9966,568.1,-1064.01,-7322.65,2026.13
2053.0006,550.79,-1073.69,-7334.71,2018.12
2053.0046,551.51,-1079.89,-7358.36,2004.05
2053.0086,564.58,-1076.75,-7368.61,2002.33
2053.0126,570.44,-1068.54,-7345.3,2016.88
2053.0166,562.33,-1067.54,-7326.89,2023.12
2053.0206,556.37,-1068.16,-7327.56,2021.74
2053.0246,564.0,-1069.12,-7347.2,2014.4
2053.0286,573.78,-1069.12,-7359.89,2008.3
2053.0326,577.4,-1063.39,-7341.48,2018.83
2053.0366,570.34,-1061.77,-7325.32,2025.08
2053.0406,558.85,-1067.54,-7332.76,2017.16
2053.0444,565.29,-1068.64,-7353.64,2008.87
2053.0484,580.31,-1064.92,-7362.51,2007.58
2053.0524,583.17,-1061.01,-7345.3,2017.4
2053.0564,572.16,-1062.82,-7326.17,2022.55
2053.0604,559.52,-1070.26,-7333.9,2015.78
2053.0644,566.15,-1072.88,-7358.5,2004.39
2053.0684,578.36,-1068.16,-7365.42,2003.53
2053.0724,580.88,-1062.97,-7347.01,2014.54
2053.0764,568.2,-1064.16,-7329.75,2021.74
2053.0804,551.41,-1073.84,-7337.9,2012.68
2053.0844,554.51,-1077.7,-7359.6,2002.48
2053.0884,570.34,-1074.89,-7371.28,2000.28
2053.0924,580.02,-1063.39,-7344.91,2018.17
2053.0964,571.87,-1060.92,-7324.79,2028.37
2053.1004,553.27,-1073.89,-7339.81,2012.92
2053.1044,555.75,-1080.47,-7367.9,1996.8
2053.1084,575.64,-1069.5,-7366.99,2004.43
2053.1124,577.12,-1062.54,-7341.39,2019.07
2053.1164,570.06,-1060.3,-7321.17,2029.32
2053.1204,564.91,-1062.11,-7327.37,2025.51
2053.1244,568.2,-1067.5,-7357.6,2010.3
2053.1284,581.74,-1063.63,-7367.04,2008.82
2053.1324,584.84,-1058.24,-7343.34,2021.03
2053.1364,569.15,-1063.87,-7325.98,2024.56
2053.1404,556.76,-1069.31,-7335.23,2019.36
2053.1444,562.62,-1072.65,-7362.08,2007.58
2053.1484,576.73,-1067.02,-7370.04,2006.72
2053.1524,581.07,-1060.63,-7350.78,2017.31
2053.1564,571.39,-1064.59,-7336.28,2019.45
2053.1604,555.09,-1074.98,-7344.63,2011.59
2053.1644,557.09,-1080.32,-7367.99,1998.33
2053.1684,573.64,-1072.93,-7375.77,2000.05
2053.1724,582.93,-1062.2,-7354.31,2016.21
2053.1761,569.01,-1067.97,-7339.0,2018.93
2053.1801,552.46,-1075.12,-7343.44,2013.4
2053.1841,561.71,-1073.22,-7357.55,2009.11
2053.1881,578.4,-1064.73,-7366.13,2009.63
2053.1921,584.65,-1056.62,-7346.87,2021.79
2053.1961,570.49,-1063.78,-7334.52,2023.7
2053.2001,555.56,-1069.93,-7339.53,2017.64
2053.2041,563.14,-1069.16,-7362.03,2010.73
2053.2081,578.69,-1064.59,-7368.33,2013.35
2053.2121,582.6,-1062.68,-7346.06,2025.56
2053.2161,574.78,-1066.83,-7324.93,2033.14
2053.2201,566.58,-1070.59,-7326.41,2030.47
2053.2241,567.34,-1077.65,-7354.07,2017.64
2053.2281,574.64,-1082.23,-7371.38,2008.53
2053.2321,582.5,-1072.65,-7346.15,2022.27
2053.2361,566.05,-1078.42,-7332.76,2022.55
2053.2401,549.17,-1088.38,-7344.34,2012.92
2053.2441,557.42,-1088.19,-7367.33,2005.01
2053.2481,576.78,-1080.66,-7367.09,2010.25
2053.2521,582.41,-1073.93,-7341.91,2021.98
2053.2561,570.3,-1076.27,-7320.26,2028.27
2053.2601,558.9,-1081.04,-7324.08,2022.36
2053.2641,562.48,-1085.47,-7352.11,2010.54
2053.2681,579.17,-1078.7,-7359.6,2013.64
2053.2721,579.55,-1076.32,-7341.62,2021.5
2053.2761,566.39,-1079.18,-7322.12,2026.37
2053.2801,549.36,-1087.81,-7330.7,2018.79
2053.2841,553.66,-1092.77,-7355.31,2006.91
2053.2881,569.73,-1086.52,-7365.04,2006.86
2053.2921,571.58,-1084.14,-7349.54,2013.16
2053.2961,562.1,-1084.04,-7327.65,2022.31
2053.3001,550.22,-1088.05,-7332.9,2017.5
2053.3041,560.57,-1084.61,-7353.88,2010.87
2053.3082,578.07,-1079.51,-7365.18,2010.25
2053.3122,587.27,-1068.45,-7341.05,2025.41
2053.3162,576.97,-1070.07,-7320.74,2032.28
2053.3202,559.43,-1080.13,-7324.41,2024.75
2053.3242,562.05,-1084.28,-7353.35,2012.73
2053.3282,571.2,-1085.95,-7375.48,2002.76
2053.3322,576.45,-1081.04,-7353.35,2013.87
2053.3362,570.15,-1077.94,-7323.12,2027.85
2053.3402,554.28,-1086.0,-7329.99,2018.5
2053.3442,558.28,-1090.48,-7353.78,2006.58
2053.3482,572.01,-1088.14,-7371.0,2003.1
2053.3522,575.97,-1082.71,-7352.69,2014.11
2053.3562,564.38,-1083.8,-7334.28,2019.69
2053.3602,550.03,-1090.05,-7336.38,2013.83
2053.3642,555.9,-1092.0,-7360.08,2003.86
2053.3682,568.25,-1090.38,-7373.43,2000.19
2053.3722,576.45,-1080.47,-7355.07,2013.16
2053.3762,574.4,-1070.55,-7327.03,2027.7
2053.3802,564.43,-1074.98,-7326.17,2022.65
2053.3842,567.58,-1081.32,-7350.49,2012.11
2053.3882,580.26,-1075.32,-7357.17,2014.4
2053.3922,585.03,-1068.88,-7335.62,2026.65
2053.3962,578.45,-1068.4,-7314.64,2035.28
