TimeStamp,ch1,ch2,ch3,ch4
1844.8564,616.46,1108.84,-7739.5,3007.7
1844.8604,602.91,1107.17,-7732.25,3011.99
1844.8644,594.09,1093.1,-7764.48,2990.39
1844.8684,611.93,1100.3,-7769.92,2992.68
1844.8724,623.89,1109.03,-7754.37,3000.69
1844.8764,615.5,1110.55,-7731.72,3009.27
1844.8804,603.1,1107.5,-7727.34,3010.46
1844.8844,606.54,1107.03,-7732.49,3009.42
1844.8884,620.56,1110.36,-7745.6,3004.36
1844.8924,637.82,1123.0,-7734.44,3015.47
1844.8961,632.72,1121.47,-7726.05,3017.19
1844.9001,614.21,1114.42,-7729.72,3013.75
1844.9041,601.72,1101.54,-7754.52,2997.64
1844.9081,633.34,1121.95,-7739.5,3015.18
1844.9121,647.93,1131.01,-7729.15,3020.81
1844.9161,632.91,1124.57,-7723.52,3019.43
1844.9201,612.78,1115.04,-7719.85,3016.52
1844.9241,619.84,1119.61,-7720.47,3021.19
1844.9281,632.1,1122.71,-7731.82,3017.52
1844.9321,644.16,1128.39,-7726.38,3021.48
1844.9361,639.1,1129.01,-7709.79,3028.35
1844.9401,618.41,1118.61,-7716.85,3020.72
1844.9441,611.73,1106.41,-7742.22,3003.17
1844.9481,624.37,1109.79,-7747.03,3003.41
1844.9521,644.73,1124.0,-7727.81,3018.05
1844.9561,635.86,1121.28,-7716.18,3021.19
1844.9601,622.89,1120.95,-7707.22,3024.39
1844.9641,618.51,1111.46,-7725.53,3014.37
1844.9681,629.57,1116.04,-7729.72,3013.99
1844.9721,644.83,1125.29,-7724.33,3017.38
1844.9761,631.76,1119.52,-7718.13,3015.57
1844.9801,618.84,1116.47,-7711.41,3019.14
1844.9841,611.54,1107.55,-7729.87,3010.08
1844.9881,625.71,1110.6,-7734.59,3007.75
1844.9921,634.72,1111.6,-7740.93,3002.79
1844.9961,628.28,1112.37,-7727.96,3007.32
1845.0001,618.36,1112.32,-7717.9,3013.13
1845.0041,609.3,1101.54,-7738.07,2999.93
1845.0081,617.27,1102.5,-7746.22,2995.01
1845.0121,647.88,1125.62,-7720.14,3016.95
1845.0161,640.3,1125.76,-7703.4,3024.01
1845.0201,625.9,1118.47,-7699.3,3022.39
1845.0241,620.94,1109.03,-7725.48,3009.18
1845.0278,630.43,1112.22,-7736.97,3005.03
1845.0318,638.25,1114.89,-7736.92,3004.74
1845.0358,634.24,1116.9,-7719.71,3012.42
1845.0398,621.27,1113.37,-7707.41,3014.47
1845.0438,620.51,1110.22,-7717.28,3010.8
1845.0478,622.32,1102.3,-7739.26,2998.26
1845.0518,640.44,1111.65,-7729.01,3006.7
1845.0558,644.64,1122.95,-7701.97,3020.81
1845.0598,631.76,1120.14,-7693.39,3023.67
1845.0638,624.61,1112.65,-7708.46,3014.99
1845.0678,630.09,1108.27,-7718.18,3006.84
1845.0718,641.73,1109.74,-7727.39,3001.98
1845.0758,644.64,1117.04,-7709.07,3014.47
1845.0798,639.68,1120.76,-7694.44,3022.48
1845.0838,634.48,1111.65,-7712.27,3009.8
1845.0878,645.07,1109.84,-7719.47,3002.93
1845.0918,643.21,1107.07,-7723.43,2998.97
1845.0958,641.54,1113.84,-7708.74,3009.75
1845.0998,636.48,1117.66,-7685.9,3021.62
1845.1038,634.34,1114.8,-7694.25,3019.0
1845.1078,640.96,1110.6,-7715.42,3007.94
1845.1118,656.56,1116.23,-7709.41,3010.08
1845.1158,639.39,1110.22,-7696.72,3009.89
1845.1198,623.61,1108.07,-7682.32,3014.47
1845.1238,628.61,1108.6,-7690.57,3014.56
1845.1278,640.54,1109.36,-7713.27,3003.22
1845.1318,652.6,1114.23,-7711.08,3004.36
1845.1358,651.41,1117.42,-7695.53,3014.52
1845.1398,629.23,1106.98,-7691.62,3010.65
1845.1438,625.85,1106.41,-7702.35,3007.89
1845.1478,641.49,1109.27,-7705.5,3006.84
1845.1518,651.79,1114.8,-7694.01,3012.75
1845.1558,644.49,1111.94,-7685.04,3012.13
1845.1595,622.37,1102.92,-7683.85,3011.04
1845.1635,622.32,1102.35,-7688.95,3009.75
1845.1675,646.16,1112.94,-7695.68,3013.75
1845.1715,648.31,1108.36,-7713.08,3004.31
1845.1755,650.07,1119.28,-7683.47,3020.57
1845.1795,636.01,1116.71,-7666.68,3025.2
1845.1835,646.78,1123.62,-7667.11,3032.49
1845.1875,638.29,1109.41,-7696.82,3013.23
1845.1915,651.74,1118.23,-7698.78,3014.95
1845.1955,656.94,1127.86,-7670.64,3027.34
1845.1995,635.53,1117.66,-7673.93,3022.24
1845.2035,622.8,1110.74,-7688.19,3016.23
1845.2075,637.67,1117.61,-7693.82,3018.43
1845.2115,657.99,1126.91,-7686.0,3024.72
1845.2155,655.32,1126.19,-7669.5,3030.92
1845.2195,634.72,1116.71,-7666.68,3026.63
1845.2235,635.62,1121.24,-7669.4,3029.73
1845.2275,647.5,1118.23,-7689.76,3017.19
1845.2315,659.42,1123.33,-7688.71,3020.43
1845.2355,667.29,1137.3,-7658.24,3041.55
1845.2395,650.74,1129.58,-7649.57,3039.31
1845.2435,635.15,1113.61,-7680.32,3019.14
1845.2475,647.35,1119.18,-7682.32,3022.81
1845.2515,664.52,1129.34,-7674.93,3029.73
1845.2555,664.38,1131.58,-7659.34,3035.83
1845.2595,668.72,1144.5,-7629.35,3055.53
1845.2635,665.57,1146.13,-7629.97,3060.53
1845.2675,671.58,1140.26,-7648.04,3047.71
1845.2715,673.01,1135.06,-7662.58,3036.31
1845.2755,664.52,1135.16,-7655.72,3040.27
1845.2795,654.79,1135.3,-7642.03,3047.13
1845.2835,638.25,1120.57,-7655.91,3035.21
1845.2875,646.88,1122.19,-7669.35,3029.82
1845.2913,673.58,1134.97,-7663.54,3035.69
1845.2953,668.1,1137.21,-7649.76,3043.08
1845.2993,647.16,1126.86,-7644.61,3040.93
1845.3033,637.15,1114.61,-7661.25,3026.68
1845.3073,652.03,1119.57,-7664.54,3028.44
1845.3113,668.62,1127.34,-7662.92,3030.83
1845.3153,653.31,1120.23,-7660.01,3026.2
1845.3193,635.91,1114.56,-7653.43,3026.53
1845.3233,635.05,1114.99,-7662.63,3026.15
1845.3273,651.41,1119.9,-7672.74,3024.63
1845.3313,661.23,1121.19,-7670.26,3022.53
1845.3353,650.69,1116.85,-7658.58,3024.34
1845.3393,638.77,1114.27,-7643.13,3031.64
1845.3433,640.92,1115.27,-7649.23,3031.87
1845.3473,646.5,1112.89,-7676.03,3020.72
1845.3513,656.08,1115.27,-7675.12,3021.19
1845.3553,657.27,1116.23,-7666.92,3021.86
1845.3593,652.74,1123.71,-7643.8,3038.12
1845.3633,639.96,1115.75,-7656.15,3030.4
1845.3673,652.5,1117.47,-7669.83,3025.01
1845.3713,664.04,1124.48,-7671.4,3028.35
1845.3753,648.78,1118.23,-7654.86,3031.16
1845.3793,634.34,1112.13,-7643.8,3030.54
1845.3833,628.66,1104.64,-7662.3,3021.62
1845.3873,639.01,1107.5,-7682.23,3016.9
1845.3913,647.97,1107.55,-7684.85,3012.13
1845.3953,650.22,1113.84,-7659.91,3024.91
1845.3993,654.36,1123.19,-7630.97,3041.89
1845.4033,635.19,1111.84,-7641.98,3031.64
1845.4073,618.65,1090.57,-7690.48,3002.21
1845.4113,636.86,1095.96,-7695.49,3001.83
1845.4153,643.21,1103.31,-7670.45,3012.85
1845.4193,636.29,1107.84,-7649.14,3024.34
1845.423,624.7,1101.64,-7657.72,3019.29
1845.427,644.4,1112.18,-7661.15,3023.77
1845.431,660.32,1120.66,-7654.52,3030.11
1845.435,644.02,1109.65,-7645.7,3024.96
1845.439,624.8,1095.58,-7657.24,3013.18
1845.443,628.42,1103.59,-7649.61,3022.39
1845.447,629.14,1100.4,-7672.02,3012.23
1845.451,622.94,1086.86,-7695.53,2992.58
1845.455,631.24,1096.39,-7673.17,3004.65
1845.459,644.25,1116.75,-7634.21,3035.5
1845.463,648.31,1120.28,-7632.59,3040.93
1845.467,638.39,1108.55,-7653.71,3022.81
1845.471,641.39,1101.78,-7668.45,3008.51
1845.475,652.31,1114.8,-7639.84,3026.82
1845.479,647.02,1119.23,-7622.24,3039.98
1845.483,634.57,1111.56,-7637.07,3034.16
1845.487,634.24,1106.07,-7659.15,3023.2
1845.491,637.29,1097.73,-7672.98,3006.41
1845.495,645.54,1107.6,-7645.56,3022.96
1845.499,640.54,1112.18,-7631.49,3033.07
1845.503,637.39,1113.8,-7630.3,3037.88
1845.507,640.92,1109.08,-7649.8,3025.01
1845.511,648.55,1109.17,-7655.96,3021.05
1845.515,667.0,1128.96,-7619.72,3045.8
1845.519,666.52,1132.68,-7595.54,3059.58
1845.523,652.12,1123.48,-7617.19,3048.66
1845.527,637.39,1108.55,-7648.09,3029.25
1845.531,640.92,1101.26,-7650.95,3018.33
1845.535,650.31,1109.79,-7640.55,3025.72
1845.539,648.45,1113.89,-7626.06,3035.59
1845.543,631.62,1101.35,-7639.46,3025.34
1845.547,627.8,1098.06,-7658.39,3014.99
1845.551,647.5,1110.79,-7650.38,3022.86
1845.5547,648.59,1111.08,-7636.12,3027.73
1845.5587,642.2,1109.41,-7624.58,3029.63
1845.5627,645.02,1115.04,-7619.62,3038.26
1845.5667,655.56,1117.13,-7637.45,3030.87
1845.5707,666.76,1120.0,-7645.7,3025.82
1845.5747,662.95,1121.47,-7631.54,3030.63
1845.5787,642.49,1110.98,-7619.81,3030.97
1845.5827,633.81,1108.07,-7616.95,3035.64
1845.5867,639.63,1109.46,-7635.69,3030.78
1845.5907,651.65,1110.7,-7646.56,3022.15
1845.5947,651.5,1114.27,-7627.39,3029.16
1845.5987,650.84,1123.86,-7600.17,3048.71
1845.6027,647.16,1122.33,-7610.94,3046.94
1845.6067,668.0,1130.53,-7615.19,3047.28
1845.6107,684.36,1132.92,-7622.77,3042.41
1845.6147,656.18,1117.28,-7629.16,3032.97
1845.6187,652.12,1121.43,-7606.7,3045.32
1845.6227,653.55,1127.2,-7593.49,3053.57
1845.6267,644.54,1110.98,-7633.88,3029.16
1845.6307,645.11,1104.55,-7661.39,3011.85
1845.6347,658.8,1117.9,-7631.49,3028.87
1845.6387,659.28,1123.95,-7606.98,3047.28
1845.6427,639.39,1108.65,-7629.59,3030.92
1845.6467,650.12,1115.85,-7629.68,3032.02
1845.6507,657.61,1113.94,-7640.93,3023.43
1845.6547,651.22,1108.55,-7638.55,3020.29
1845.6587,658.37,1122.19,-7610.23,3039.6
1845.6627,648.88,1119.42,-7613.09,3041.17
1845.6667,641.78,1110.12,-7632.4,3025.82
1845.6707,650.79,1110.7,-7644.42,3019.24
1845.6747,667.43,1125.15,-7616.0,3040.84
1845.6787,666.81,1131.82,-7598.93,3053.0
1845.6827,643.11,1113.32,-7619.72,3035.4
1845.6864,642.82,1109.55,-7636.26,3025.39
1845.6904,655.17,1113.46,-7640.98,3023.43
1845.6944,663.23,1123.86,-7612.04,3041.22
1845.6984,660.9,1127.05,-7598.59,3050.23
1845.7024,651.41,1123.81,-7609.75,3045.37
1845.7064,643.44,1111.65,-7631.21,3027.82
1845.7104,649.83,1107.88,-7650.23,3016.62
1845.7144,663.47,1119.04,-7625.44,3032.26
1845.7184,668.57,1129.58,-7592.82,3052.14
1845.7224,661.47,1129.2,-7587.0,3055.24
1845.7264,660.13,1124.76,-7604.7,3048.04
1845.7304,662.04,1120.71,-7631.87,3031.3
1845.7344,666.0,1124.81,-7613.76,3039.17
1845.7384,659.42,1125.29,-7595.87,3049.66
1845.7424,644.59,1116.04,-7603.74,3042.98
1845.7464,658.46,1121.62,-7618.71,3036.64
1845.7504,663.81,1116.23,-7635.64,3023.34
1845.7544,661.85,1116.23,-7626.68,3028.3
1845.7584,658.66,1123.0,-7599.07,3044.18
1845.7624,656.84,1122.95,-7595.54,3049.99
1845.7664,657.27,1119.76,-7612.66,3040.98
1845.7704,662.09,1117.71,-7632.07,3027.77
1845.7744,679.83,1132.68,-7597.78,3048.99
1845.7784,666.71,1130.39,-7586.53,3054.76
1845.7824,655.32,1124.67,-7597.59,3052.04
1845.7864,642.59,1109.79,-7621.34,3032.02
1845.7904,649.17,1110.98,-7631.26,3025.1
1845.7944,672.05,1130.96,-7601.69,3048.56
1845.7984,664.57,1130.44,-7591.68,3056.0
1845.8024,653.08,1118.85,-7604.08,3042.79
1845.8064,659.04,1117.61,-7616.66,3035.83
1845.8104,672.44,1124.91,-7615.61,3037.69
1845.8144,658.32,1119.52,-7604.7,3037.41
1845.8182,643.16,1109.89,-7612.09,3031.06
1845.8222,646.02,1115.94,-7606.08,3040.36
1845.8262,641.87,1107.03,-7626.49,3025.53
1845.8302,651.5,1108.98,-7631.11,3019.52
1845.8342,655.32,1110.79,-7615.09,3024.53
1845.8382,658.51,1121.57,-7591.44,3043.84
1845.8422,665.76,1133.82,-7577.52,3061.58
1845.8462,658.27,1120.9,-7608.03,3039.5
1845.8502,650.31,1108.31,-7625.68,3021.53
1845.8542,661.47,1119.47,-7604.22,3036.59
1845.8582,654.03,1117.56,-7595.16,3039.88
1845.8622,649.36,1118.9,-7584.91,3046.04
1845.8662,656.37,1117.37,-7596.54,3038.45
1845.8702,663.14,1115.51,-7619.0,3026.63
1845.8742,651.65,1108.55,-7626.58,3020.81
1845.8782,648.45,1114.08,-7599.78,3037.26
1845.8822,655.22,1124.53,-7580.81,3052.38
1845.8862,662.85,1123.86,-7596.73,3041.84
1845.8902,675.34,1126.67,-7609.03,3033.45
1845.8942,666.28,1119.8,-7601.21,3032.16
