TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1847.5577,-936.106,105.408,-346.175,787.5,0.0,-700.0,608.0,-285.76,203.68
1847.6077,-925.858,113.826,-345.992,341.25,1347.5,-96.25,597.36,-294.88,218.88
1847.6577,-930.006,121.329,-353.983,647.5,4401.25,-2143.75,592.8,-296.4,208.24
1847.7077,-928.847,120.353,-350.75,-192.5,3937.5,-3368.75,594.32,-282.72,241.68
1847.7577,-934.154,109.251,-363.865,507.5,2310.0,-3123.75,579.12,-288.8,215.84
1847.8077,-936.96,117.364,-370.697,-52.5,2003.75,-2065.0,586.72,-297.92,209.76
1847.8577,-927.139,115.046,-364.841,997.5,2117.5,-1706.25,591.28,-296.4,214.32
1847.9077,-939.949,117.303,-370.88,1251.25,1793.75,-1968.75,589.76,-285.76,211.28
1847.9578,-931.897,112.545,-371.002,1163.75,26.25,-2152.5,592.8,-291.84,202.16
1848.0077,-937.936,116.632,-369.599,2380.0,822.5,-2738.75,580.64,-291.84,211.28
1848.0577,-946.659,106.75,-366.427,1907.5,-2458.75,-2931.25,598.88,-287.28,217.36
1848.1077,-929.091,109.373,-352.946,5740.0,-350.0,-1540.0,597.36,-272.08,221.92
1848.1577,-936.228,112.179,-366.793,2546.25,-1233.75,-1592.5,601.92,-291.84,228.0
1848.2077,-935.984,114.497,-374.052,2616.25,78.75,367.5,595.84,-288.8,226.48
1848.2577,-928.969,121.695,-376.309,472.5,-183.75,-8.75,595.84,-281.2,221.92
1848.3077,-927.444,120.475,-372.1,131.25,-2003.75,-2222.5,580.64,-282.72,223.44
1848.3577,-933.544,111.081,-367.22,647.5,-2082.5,-1855.0,597.36,-287.28,223.44
1848.4077,-925.675,125.172,-361.669,2756.25,612.5,-1925.0,612.56,-294.88,220.4
1848.4577,-920.185,109.983,-367.83,2668.75,-262.5,-3185.0,576.08,-279.68,217.36
1848.5077,-933.849,113.155,-360.388,3255.0,332.5,-1942.5,595.84,-293.36,218.88
1848.5577,-922.381,120.597,-367.525,4383.75,-2336.25,-437.5,589.76,-284.24,211.28
1848.6077,-948.55,125.66,-369.66,1041.25,-2126.25,-831.25,588.24,-281.2,221.92
1848.6577,-927.2,116.327,-360.083,1828.75,-3981.25,-892.5,597.36,-293.36,215.84
1848.7077,-929.64,121.207,-356.362,2458.75,-1785.0,-1715.0,586.72,-287.28,226.48
1848.7577,-930.86,123.037,-363.072,2231.25,603.75,-2782.5,583.68,-276.64,215.84
1848.8077,-912.804,102.419,-364.17,2625.0,-1312.5,-2310.0,604.96,-307.04,212.8
1848.8577,-935.862,117.913,-364.17,3937.5,472.5,-2047.5,583.68,-297.92,234.08
1848.9077,-945.805,113.887,-360.083,2747.5,-1951.25,-2826.25,598.88,-293.36,235.6
1848.9577,-915.488,108.519,-361.791,2957.5,-630.0,-1986.25,592.8,-284.24,235.6
1849.0077,-932.751,107.421,-362.95,2178.75,245.0,-971.25,586.72,-293.36,228.0
1849.0577,-928.298,116.815,-368.257,533.75,700.0,-1251.25,598.88,-285.76,224.96
1849.1077,-943.792,114.314,-371.124,533.75,-752.5,-2126.25,595.84,-284.24,220.4
1849.1577,-951.112,122.549,-380.945,-402.5,-4567.5,-2651.25,608.0,-291.84,212.8
1849.2077,-914.695,105.713,-346.785,1758.75,-2835.0,-568.75,594.32,-293.36,215.84
1849.2577,-932.507,122.976,-357.277,1356.25,3657.5,-1400.0,588.24,-285.76,218.88
1849.3077,-945.622,115.351,-361.913,1688.75,971.25,-1636.25,601.92,-296.4,224.96
1849.3577,-935.069,120.475,-366.0,1303.75,341.25,-726.25,600.4,-285.76,228.0
1849.4077,-935.679,128.71,-367.769,-420.0,26.25,-1767.5,591.28,-296.4,226.48
1849.4577,-933.971,118.828,-366.488,-507.5,288.75,-1723.75,588.24,-304.0,223.44
1849.5077,-926.895,126.697,-368.135,-507.5,770.0,-1688.75,595.84,-294.88,234.08
1849.5577,-933.361,118.462,-368.867,-376.25,-1067.5,-595.0,577.6,-297.92,218.88
1849.6077,-923.174,132.614,-366.61,0.0,-1260.0,-988.75,589.76,-291.84,232.56
1849.6577,-930.799,134.993,-364.719,-1373.75,-323.75,-2318.75,589.76,-284.24,246.24
1849.7077,-924.333,124.501,-367.281,-595.0,306.25,-1557.5,594.32,-299.44,215.84
1849.7577,-929.884,132.919,-368.135,-122.5,498.75,-953.75,592.8,-299.44,220.4
1849.8077,-931.653,133.529,-368.44,-936.25,-1505.0,-1251.25,582.16,-290.32,224.96
1849.8577,-925.37,134.261,-366.549,-560.0,-962.5,-1802.5,586.72,-291.84,223.44
1849.9077,-931.165,138.348,-364.109,-1872.5,-2292.5,-2485.0,601.92,-293.36,237.12
1849.9577,-928.542,129.32,-361.608,-516.25,-2030.0,-2336.25,592.8,-287.28,217.36
1850.0077,-929.274,133.956,-357.216,997.5,-1312.5,-2502.5,583.68,-300.96,209.76
1850.0577,-922.503,134.017,-354.349,2257.5,166.25,-1636.25,597.36,-291.84,226.48
1850.1077,-929.091,138.47,-360.571,1382.5,1942.5,-2073.75,583.68,-293.36,229.52
1850.1577,-920.429,134.017,-368.196,1557.5,2283.75,-2633.75,576.08,-300.96,220.4
1850.2077,-912.987,126.88,-368.867,2327.5,5293.75,-1907.5,586.72,-296.4,237.12
1850.2577,-932.995,135.908,-382.104,3211.25,4777.5,-2327.5,586.72,-299.44,217.36
1850.3077,-937.265,126.087,-389.973,2940.0,1855.0,-1566.25,586.72,-291.84,221.92
1850.3577,-969.168,139.812,-398.513,3788.75,-7586.25,-2021.25,583.68,-293.36,232.56
1850.4077,-919.209,128.649,-361.547,3403.75,-9012.5,-2546.25,583.68,-294.88,221.92
1850.4577,-875.228,107.116,-339.404,5381.25,-4016.25,-726.25,598.88,-293.36,214.32
1850.5077,-938.058,136.213,-365.634,7472.5,8881.25,-1015.0,588.24,-279.68,226.48
1850.5577,-943.914,135.115,-380.274,4733.75,9248.75,-1513.75,580.64,-288.8,212.8
1850.6077,-958.493,134.81,-396.561,428.75,1391.25,-1076.25,570.0,-293.36,232.56
