TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1945.4077,-909.571,146.522,-395.28,-236.25,-1811.25,-4996.25,557.84,-284.24,237.12
1945.4577,-936.045,127.002,-401.258,-953.75,2371.25,-5320.0,556.32,-299.44,249.28
1945.5077,-901.58,127.734,-397.659,3202.5,-525.0,-5547.5,573.04,-304.0,238.64
1945.5577,-921.954,112.789,-388.692,3858.75,-1706.25,-4173.75,545.68,-293.36,249.28
1945.6077,-926.163,129.93,-393.877,743.75,-1557.5,-3500.0,554.8,-288.8,234.08
1945.6577,-920.551,132.248,-392.779,1697.5,-1321.25,-2450.0,560.88,-288.8,247.76
1945.7077,-949.343,157.563,-382.043,-3290.0,-2362.5,2546.25,547.2,-297.92,253.84
1945.7577,-921.832,153.11,-369.233,-2432.5,-9257.5,2073.75,550.24,-297.92,243.2
1945.8077,-943.853,161.04,-358.131,-3640.0,-8216.25,350.0,556.32,-300.96,243.2
1945.8577,-926.346,152.988,-357.887,367.5,-6641.25,-1925.0,557.84,-299.44,232.56
1945.9077,-919.27,139.446,-357.094,5976.25,-1190.0,-1513.75,573.04,-297.92,212.8
1945.9577,-907.619,122.671,-367.22,10456.25,1723.75,-1688.75,557.84,-293.36,223.44
1946.0077,-926.651,145.424,-393.511,9668.75,7752.5,-962.5,577.6,-299.44,243.2
1946.0577,-925.614,137.555,-392.291,5188.75,1216.25,-1496.25,560.88,-304.0,249.28
1946.1077,-911.584,131.028,-392.23,3753.75,1531.25,-1898.75,542.64,-288.8,253.84
1946.1577,-925.004,139.934,-393.023,1435.0,-481.25,-2826.25,542.64,-297.92,258.4
1946.2077,-931.409,143.167,-391.132,481.25,-2493.75,-3395.0,547.2,-296.4,232.56
1946.2577,-944.768,143.106,-392.108,1365.0,-7131.25,-4987.5,570.0,-296.4,252.32
1946.3077,-918.782,154.025,-400.282,4681.25,-12600.0,-7481.25,563.92,-282.72,232.56
1946.3577,-933.91,146.644,-391.01,10325.0,-15557.5,-12460.0,566.96,-281.2,247.76
1946.4077,-919.514,132.675,-378.688,12407.5,-17377.5,-14341.25,573.04,-281.2,218.88
1946.4577,-870.409,117.974,-363.743,9012.5,-9887.5,-11007.5,582.16,-279.68,241.68
1946.5077,-931.409,106.018,-357.704,3333.75,11506.25,-2047.5,576.08,-279.68,246.24
1946.5577,-1008.33,110.166,-363.56,-1723.75,5005.0,-1338.75,562.4,-284.24,237.12
1946.6077,-944.89,75.884,-339.282,-8277.5,-6973.75,-1933.75,574.56,-281.2,246.24
1946.6577,-930.067,68.991,-321.348,-7586.25,-5967.5,-1907.5,580.64,-284.24,240.16
1946.7077,-950.075,92.781,-320.128,-8050.0,-6247.5,-1058.75,582.16,-276.64,238.64
1946.7577,-959.53,100.284,-328.18,-8417.5,-6063.75,-2178.75,568.48,-284.24,223.44
1946.8077,-948.306,87.169,-316.224,-5363.75,-5591.25,-4252.5,576.08,-287.28,229.52
1946.8577,-924.272,82.289,-333.121,4576.25,4847.5,-3701.25,577.6,-297.92,214.32
1946.9077,-954.284,98.759,-341.295,7533.75,6186.25,-822.5,591.28,-279.68,229.52
1946.9577,-945.683,130.296,-352.397,6238.75,4672.5,3255.0,589.76,-293.36,226.48
1947.0077,-925.736,142.008,-355.508,5818.75,3508.75,980.0,583.68,-284.24,234.08
1947.0577,-940.986,151.158,-358.436,586.25,5302.5,-201.25,576.08,-281.2,232.56
1947.1077,-948.367,105.103,-355.996,4943.75,805.0,-2047.5,568.48,-275.12,241.68
1947.1577,-905.85,93.025,-376.614,14113.75,6895.0,-5923.75,560.88,-287.28,253.84
1947.2077,-935.313,84.485,-384.239,15881.25,6265.0,-7813.75,576.08,-276.64,241.68
1947.2577,-958.432,55.693,-388.204,15557.5,113.75,-9248.75,565.44,-267.52,243.2
1947.3077,-938.79,80.154,-393.816,11331.25,3403.75,-4716.25,576.08,-275.12,250.8
1947.3577,-959.225,48.19,-377.468,13597.5,-9196.25,-7472.5,574.56,-269.04,258.4
1947.4077,-929.03,98.271,-366.061,332.5,-5127.5,-2861.25,573.04,-276.64,246.24
1947.4577,-928.603,104.554,-362.706,-5136.25,-4742.5,-2948.75,580.64,-261.44,250.8
1947.5077,-959.713,73.139,-355.081,-8583.75,-4873.75,-2135.0,583.68,-269.04,244.72
1947.5577,-921.832,55.937,-349.469,-3211.25,-2922.5,-262.5,579.12,-264.48,240.16
1947.6077,-922.137,70.089,-363.865,5897.5,1557.5,560.0,592.8,-264.48,247.76
1947.6577,-919.819,97.112,-389.119,5215.0,7472.5,-770.0,582.16,-270.56,264.48
1947.7077,-959.469,96.38,-393.511,166.25,4366.25,-2135.0,570.0,-279.68,246.24
1947.7577,-941.169,64.782,-377.163,-1041.25,-3167.5,-2292.5,580.64,-272.08,247.76
1947.8077,-939.888,68.808,-364.353,192.5,-4943.75,-1041.25,576.08,-264.48,249.28
1947.8577,-937.448,79.117,-356.24,175.0,-3683.75,-393.75,579.12,-266.0,244.72
1947.9077,-937.875,77.653,-352.031,61.25,-2301.25,-953.75,573.04,-267.52,244.72
1947.9577,-929.396,68.93,-360.205,1951.25,1575.0,-1365.0,559.36,-275.12,243.2
1948.0077,-922.381,66.734,-375.028,3403.75,5398.75,-1146.25,565.44,-270.56,252.32
1948.0577,-954.223,76.738,-384.3,2817.5,3255.0,-901.25,551.76,-269.04,270.56
1948.1077,-937.387,70.333,-376.492,3053.75,-3771.25,577.5,577.6,-272.08,258.4
1948.1577,-912.316,87.108,-384.056,2651.25,-2082.5,192.5,577.6,-284.24,255.36
1948.2078,-935.252,114.192,-391.315,-4462.5,-857.5,-1828.75,568.48,-273.6,256.88
1948.2577,-944.341,104.432,-390.4,-8093.75,-5136.25,-778.75,570.0,-266.0,241.68
1948.3077,-940.864,88.389,-382.531,-4532.5,-7542.5,-507.5,574.56,-279.68,238.64
1948.3577,-932.019,89.487,-376.614,-2388.75,-7743.75,953.75,586.72,-281.2,237.12
1948.4077,-931.592,104.005,-357.582,35.0,-8277.5,3578.75,579.12,-275.12,223.44
1948.4577,-938.485,120.719,-346.48,-1706.25,-10937.5,2572.5,586.72,-279.68,244.72
1948.5077,-931.958,137.494,-335.744,-5258.75,-11060.0,1233.75,574.56,-293.36,218.88
1948.5577,-944.585,143.777,-325.74,-8566.25,-5433.75,1181.25,568.48,-297.92,223.44
1948.6077,-978.623,122.61,-306.342,-7393.75,-8802.5,-2511.25,577.6,-294.88,226.48
1948.6577,-939.339,99.552,-297.314,-2546.25,-6711.25,-5670.0,589.76,-288.8,228.0
1948.7077,-933.483,91.073,-298.473,2406.25,-1671.25,-3928.75,588.24,-302.48,206.72
1948.7577,-956.602,108.458,-318.542,6921.25,4567.5,-2668.75,591.28,-296.4,223.44
1948.8077,-951.478,129.137,-327.448,3438.75,1137.5,-682.5,583.68,-296.4,220.4
1948.8577,-937.143,130.479,-337.818,2773.75,1461.25,-1347.5,573.04,-297.92,234.08
1948.9077,-945.683,116.876,-341.905,2467.5,3386.25,-4515.0,576.08,-299.44,238.64
1948.9577,-965.02,96.868,-335.988,4541.25,218.75,-4418.75,574.56,-287.28,228.0
1949.0077,-923.723,96.502,-335.073,7822.5,586.25,-1452.5,577.6,-288.8,212.8
1949.0577,-972.035,100.345,-339.038,7498.75,210.0,-1470.0,566.96,-294.88,220.4
1949.1077,-943.304,113.155,-336.842,3850.0,1855.0,-1443.75,571.52,-285.76,215.84
1949.1577,-928.786,115.656,-338.428,2205.0,218.75,-3088.75,588.24,-284.24,229.52
1949.2077,-963.007,103.517,-345.748,-446.25,2983.75,-4462.5,577.6,-281.2,229.52
1949.2577,-943.182,119.804,-342.576,-4742.5,3902.5,-2038.75,580.64,-293.36,223.44
1949.3077,-943.975,120.231,-345.321,-2747.5,953.75,-4278.75,586.72,-291.84,249.28
1949.3577,-954.65,105.103,-330.498,-4226.25,-2003.75,-4576.25,583.68,-285.76,229.52
1949.4077,-937.021,99.735,-341.051,17.5,-1837.5,-6352.5,568.48,-291.84,226.48
1949.4577,-945.5,87.169,-347.395,5565.0,-210.0,-2756.25,582.16,-296.4,224.96
1949.5077,-936.411,101.626,-360.632,6501.25,866.25,-2345.0,582.16,-275.12,221.92
1949.5577,-971.669,106.323,-345.382,2380.0,-3395.0,-1041.25,582.16,-279.68,241.68
1949.6077,-922.076,104.249,-329.095,2607.5,-4357.5,2318.75,576.08,-296.4,235.6
1949.6577,-967.277,107.482,-320.189,3421.25,-5241.25,2467.5,570.0,-284.24,231.04
1949.7077,-922.625,111.691,-321.165,3963.75,-5652.5,-1321.25,591.28,-297.92,238.64
1949.7577,-931.592,102.114,-324.032,3185.0,1618.75,-2957.5,579.12,-278.16,232.56
1949.8077,-946.232,96.563,-342.576,2117.5,6938.75,-1260.0,582.16,-288.8,231.04
1949.8577,-964.471,103.761,-341.722,3543.75,4497.5,-612.5,583.68,-282.72,237.12
1949.9077,-934.459,105.835,-356.972,4121.25,3001.25,-3255.0,585.2,-294.88,238.64
1949.9577,-942.816,109.556,-356.85,4331.25,3027.5,-4445.0,582.16,-284.24,238.64
1950.0077,-944.341,108.336,-354.471,1373.75,-393.75,-2441.25,579.12,-281.2,243.2
1950.0577,-937.082,109.495,-360.388,175.0,-1898.75,-2870.0,562.4,-296.4,223.44
1950.1077,-924.333,106.933,-365.695,-26.25,-1758.75,-3456.25,580.64,-287.28,240.16
1950.1577,-943.609,108.58,-374.113,-1627.5,-2922.5,-4016.25,576.08,-281.2,224.96
1950.2077,-935.984,100.467,-372.466,-2756.25,-2826.25,-2896.25,588.24,-282.72,232.56
1950.2577,-930.616,99.918,-364.963,-822.5,-3080.0,630.0,573.04,-290.32,232.56
1950.3077,-930.677,115.351,-361.12,-2047.5,-3736.25,787.5,582.16,-288.8,226.48
1950.3577,-962.092,124.562,-330.132,-5355.0,-9651.25,43.75,582.16,-284.24,234.08
1950.4077,-953.064,112.179,-293.898,-7070.0,-14385.0,-341.25,580.64,-294.88,218.88
1950.4577,-964.227,101.687,-280.051,-5530.0,-13895.0,-1365.0,577.6,-302.48,220.4
1950.5077,-943.731,110.471,-275.903,-2126.25,-9117.5,-1155.0,591.28,-299.44,214.32
1950.5577,-934.276,118.096,-287.005,1120.0,376.25,-866.25,579.12,-300.96,218.88
1950.6077,-951.295,132.126,-307.379,3596.25,4847.5,-1995.0,585.2,-296.4,205.2
1950.6577,-933.117,128.344,-326.594,4943.75,8050.0,-2598.75,589.76,-302.48,206.72
1950.7077,-956.602,124.318,-343.918,6431.25,6317.5,-2878.75,577.6,-294.88,215.84
1950.7577,-970.388,121.39,-345.321,6011.25,2336.25,-2222.5,577.6,-299.44,217.36
1950.8077,-932.629,116.449,-325.313,3990.0,-3403.75,-402.5,594.32,-296.4,215.84
1950.8577,-964.288,112.85,-316.407,3045.0,-3141.25,-4401.25,589.76,-296.4,217.36
1950.9077,-921.039,107.299,-311.039,1513.75,630.0,-3876.25,592.8,-297.92,221.92
1950.9577,-951.234,101.565,-329.583,2012.5,4331.25,-3097.5,560.88,-299.44,218.88
1951.0077,-941.108,110.349,-332.267,1636.25,4908.75,-612.5,570.0,-300.96,226.48
1951.0577,-961.848,110.349,-334.585,437.5,630.0,-735.0,583.68,-299.44,224.96
1951.1077,-942.511,109.312,-333.731,2520.0,-1575.0,-1820.0,565.44,-290.32,238.64
1951.1577,-918.599,140.727,-341.539,-463.75,3342.5,-3228.75,579.12,-299.44,218.88
1951.2077,-974.597,144.509,-334.463,-7822.5,-1557.5,-6396.25,570.0,-300.96,209.76
1951.2577,-945.012,113.704,-330.376,-7201.25,-5643.75,-8312.5,595.84,-282.72,224.96
1951.3077,-926.651,84.729,-330.376,-577.5,-358.75,-6413.75,577.6,-297.92,209.76
1951.3577,-930.555,87.657,-331.596,4751.25,3788.75,-4873.75,591.28,-297.92,224.96
1951.4077,-977.098,108.397,-339.099,3946.25,4068.75,-1190.0,594.32,-296.4,220.4
1951.4577,-983.381,97.539,-330.071,2913.75,-1968.75,700.0,585.2,-302.48,229.52
1951.5077,-941.535,119.255,-330.559,4768.75,-4602.5,4803.75,580.64,-299.44,220.4
1951.5577,-974.109,136.152,-321.287,2572.5,-7586.25,3456.25,583.68,-288.8,226.48
1951.6077,-919.27,121.695,-315.126,1408.75,-7490.0,-2773.75,585.2,-302.48,221.92
1951.6577,-938.241,108.946,-319.091,577.5,1758.75,-4392.5,591.28,-287.28,218.88
1951.7077,-945.561,101.748,-326.289,1697.5,3220.0,-3911.25,574.56,-296.4,231.04
1951.7577,-959.53,98.088,-331.535,3858.75,735.0,-2476.25,583.68,-304.0,221.92
1951.8077,-945.195,99.674,-333.243,4620.0,-148.75,-2117.5,583.68,-302.48,232.56
1951.8577,-957.456,105.103,-332.328,3482.5,17.5,-1723.75,595.84,-276.64,221.92
1951.9077,-945.5,114.375,-334.402,962.5,490.0,-140.0,574.56,-288.8,223.44
1951.9577,-940.193,135.786,-332.084,-1793.75,271.25,-752.5,574.56,-299.44,212.8
1952.0077,-944.097,127.368,-335.073,-2686.25,455.0,-5206.25,580.64,-300.96,223.44
1952.0577,-944.402,110.959,-336.232,-17.5,105.0,-6685.0,592.8,-294.88,234.08
1952.1077,-945.195,99.735,-346.846,4462.5,323.75,-4427.5,574.56,-288.8,235.6
1952.1577,-951.6,117.73,-348.127,3561.25,-2108.75,-2467.5,565.44,-285.76,217.36
1952.2078,-933.91,116.022,-357.094,-70.0,-3010.0,-2528.75,573.04,-285.76,224.96
1952.2577,-943.67,116.632,-361.791,-778.75,-3841.25,-1881.25,583.68,-302.48,221.92
1952.3077,-962.458,94.977,-351.421,1837.5,-13553.75,2826.25,577.6,-288.8,228.0
1952.3577,-960.811,112.911,-344.711,7656.25,-19941.25,1925.0,597.36,-290.32,209.76
1952.4077,-963.434,124.623,-276.391,-262.5,-28726.25,-3491.25,579.12,-308.56,215.84
1952.4577,-942.572,98.515,-233.447,-3990.0,-13055.0,-5188.75,598.88,-290.32,218.88
1952.5077,-969.534,98.881,-227.469,-5442.5,-6553.75,-4926.25,595.84,-296.4,191.52
1952.5577,-985.638,77.775,-231.434,-1977.5,-1898.75,-3141.25,595.84,-291.84,209.76
1952.6077,-956.236,89.304,-238.388,2546.25,131.25,-516.25,591.28,-299.44,194.56
1952.6577,-975.939,115.29,-258.64,5302.5,3963.75,-17.5,608.0,-290.32,196.08
1952.7077,-969.534,139.385,-273.524,3377.5,3780.0,-691.25,612.56,-297.92,193.04
1952.7577,-968.314,123.22,-282.003,1443.75,3045.0,-595.0,595.84,-297.92,188.48
1952.8077,-973.987,103.395,-281.576,4427.5,183.75,-2756.25,595.84,-294.88,211.28
1952.8577,-962.763,99.918,-278.709,6125.0,271.25,-2021.25,594.32,-296.4,188.48
1952.9077,-974.048,101.565,-282.491,8811.25,-481.25,-1233.75,597.36,-296.4,196.08
1952.9577,-972.462,115.412,-271.328,6413.75,-1890.0,-656.25,606.48,-297.92,197.6
1953.0077,-958.615,126.148,-276.818,3430.0,323.75,-3027.5,597.36,-291.84,211.28
1953.0577,-948.062,121.146,-279.563,1653.75,3027.5,-2187.5,603.44,-291.84,214.32
1953.1077,-951.173,132.858,-294.691,-1120.0,5565.0,-3333.75,594.32,-297.92,212.8
1953.1578,-984.662,127.368,-293.166,-3745.0,2773.75,-4655.0,601.92,-282.72,214.32
1953.2077,-967.216,117.73,-293.776,-3640.0,-2563.75,-5932.5,595.84,-290.32,209.76
1953.2577,-961.909,96.685,-282.43,-621.25,-2546.25,-4296.25,585.2,-293.36,209.76
1953.3077,-956.236,101.443,-284.809,1881.25,-350.0,-3062.5,603.44,-288.8,200.64
1953.3577,-984.662,100.589,-279.746,1076.25,-1995.0,-980.0,611.04,-282.72,199.12
1953.4077,-952.759,100.04,-284.87,3648.75,-1610.0,-1268.75,609.52,-293.36,196.08
1953.4577,-986.919,92.598,-273.28,5696.25,-4086.25,-1662.5,600.4,-290.32,209.76
1953.5077,-956.175,99.186,-265.96,6658.75,-5766.25,61.25,603.44,-293.36,209.76
1953.5577,-981.917,127.185,-267.607,2940.0,-1986.25,1050.0,585.2,-284.24,200.64
1953.6077,-938.058,101.687,-269.498,1785.0,-2135.0,-2922.5,589.76,-290.32,221.92
1953.6577,-947.086,102.541,-280.844,2861.25,5941.25,-2660.0,601.92,-307.04,199.12
1953.7077,-973.011,106.14,-297.924,1898.75,5818.75,-1706.25,595.84,-284.24,206.72
1953.7577,-981.917,109.678,-301.645,1426.25,2100.0,-1452.5,600.4,-287.28,215.84
1953.8077,-962.336,101.443,-297.924,2520.0,-1417.5,-1811.25,594.32,-281.2,197.6
1953.8577,-963.556,105.957,-292.312,2695.0,-1715.0,-2143.75,583.68,-276.64,212.8
1953.9077,-968.741,111.752,-284.809,796.25,-2957.5,-1898.75,591.28,-287.28,220.4
1953.9577,-962.397,100.162,-278.526,-393.75,-3281.25,-1540.0,591.28,-278.16,209.76
1954.0077,-957.578,97.295,-284.565,1776.25,-1365.0,-1172.5,582.16,-281.2,224.96
1954.0577,-973.682,121.634,-291.397,-796.25,1032.5,-542.5,588.24,-288.8,220.4
1954.1077,-975.817,119.011,-298.839,-1575.0,-2030.0,-3395.0,595.84,-285.76,214.32
1954.1577,-959.408,112.301,-293.044,-1758.75,-988.75,-3342.5,592.8,-288.8,208.24
1954.2077,-974.963,111.996,-289.14,-1023.75,-4068.75,-2485.0,604.96,-293.36,208.24
1954.2577,-969.229,114.558,-270.901,1855.0,-7393.75,-813.75,608.0,-291.84,214.32
1954.3077,-964.41,118.889,-269.864,3316.25,-8251.25,-883.75,589.76,-293.36,199.12
1954.3577,-960.811,125.172,-268.278,1233.75,-3797.5,-1356.25,595.84,-276.64,199.12
1954.4077,-958.554,106.445,-265.533,1225.0,-997.5,262.5,604.96,-294.88,202.16
1954.4577,-960.079,120.231,-272.365,1898.75,1741.25,1898.75,598.88,-282.72,203.68
1954.5077,-977.464,131.577,-266.936,1531.25,-3578.75,-1540.0,574.56,-282.72,218.88
1954.5577,-969.595,119.987,-252.479,1225.0,-5512.5,-3675.0,597.36,-282.72,194.56
1954.6077,-977.586,106.567,-243.695,2660.0,-5241.25,-3788.75,591.28,-297.92,194.56
1954.6577,-987.651,100.223,-233.203,3823.75,-5941.25,-3780.0,594.32,-273.6,215.84
1954.7077,-951.844,109.373,-242.78,5048.75,1478.75,-2327.5,595.84,-284.24,191.52
1954.7577,-963.495,115.778,-262.91,3045.0,7253.75,-1662.5,595.84,-285.76,203.68
1954.8077,-951.661,116.083,-287.615,2563.75,9651.25,-2782.5,606.48,-288.8,212.8
1954.8577,-975.756,115.351,-309.819,2135.0,8146.25,-3255.0,601.92,-294.88,215.84
1954.9077,-988.871,108.702,-305.671,1260.0,3027.5,-2677.5,601.92,-288.8,220.4
1954.9577,-979.355,84.851,-281.393,3176.25,-5363.75,-542.5,576.08,-284.24,209.76
1955.0077,-963.922,78.751,-269.559,4987.5,-6440.0,2100.0,588.24,-294.88,206.72
1955.0577,-952.027,120.902,-261.751,3255.0,-3062.5,3596.25,585.2,-287.28,218.88
1955.1077,-948.245,144.692,-279.502,560.0,175.0,743.75,600.4,-290.32,220.4
1955.1577,-952.271,147.681,-283.955,-4795.0,3631.25,-2380.0,591.28,-284.24,208.24
1955.2077,-946.171,144.326,-291.641,-2817.5,6965.0,-4471.25,583.68,-299.44,212.8
1955.2577,-988.383,127.185,-296.826,-3001.25,3220.0,-5425.0,594.32,-276.64,226.48
1955.3077,-953.003,118.645,-300.425,-883.75,35.0,-7183.75,589.76,-288.8,214.32
1955.3577,-982.71,107.116,-291.763,113.75,-3841.25,-5775.0,586.72,-296.4,209.76
1955.4077,-972.584,109.556,-283.223,1750.0,-7096.25,-1435.0,591.28,-282.72,209.76
1955.4577,-965.325,115.9,-280.356,2756.25,-9502.5,-945.0,604.96,-276.64,199.12
1955.5077,-928.786,97.234,-273.707,9073.75,3045.0,1723.75,595.84,-285.76,203.68
1955.5577,-1028.338,135.664,-274.805,8408.75,-3088.75,1548.75,600.4,-284.24,206.72
1955.6077,-992.104,130.54,-263.764,6212.5,-10281.25,-796.25,589.76,-279.68,209.76
1955.6577,-943.792,113.277,-250.954,3666.25,-6265.0,-3386.25,577.6,-279.68,212.8
1955.7077,-947.94,122.488,-255.59,1732.5,192.5,-3097.5,603.44,-287.28,229.52
1955.7577,-993.324,111.508,-252.54,-1058.75,-1076.25,-2345.0,595.84,-291.84,209.76
1955.8077,-964.959,96.441,-256.993,1295.0,-1636.25,-2406.25,583.68,-279.68,211.28
1955.8577,-979.721,98.82,-257.42,3753.75,1977.5,-1916.25,585.2,-281.2,206.72
1955.9077,-956.48,109.8,-265.411,2406.25,2957.5,-665.0,594.32,-275.12,215.84
1955.9577,-990.091,125.843,-275.049,1155.0,4541.25,-1461.25,600.4,-279.68,200.64
1956.0077,-956.724,126.453,-293.471,1181.25,2992.5,-5153.75,598.88,-278.16,211.28
1956.0577,-957.944,124.806,-298.412,778.75,2432.5,-6597.5,588.24,-279.68,212.8
1956.1077,-961.604,115.229,-309.575,752.5,113.75,-7096.25,583.68,-291.84,221.92
1956.1577,-965.752,102.114,-314.699,647.5,-2782.5,-6562.5,589.76,-276.64,221.92
1956.2077,-965.447,97.051,-315.675,-936.25,-2922.5,-3438.75,586.72,-276.64,209.76
1956.2577,-967.765,95.709,-306.586,-2467.5,-3517.5,201.25,579.12,-272.08,226.48
1956.3077,-953.369,115.534,-238.205,-6125.0,-5302.5,7148.75,579.12,-281.2,209.76
1956.3577,-913.719,111.569,-244.366,-4742.5,8286.25,6562.5,595.84,-278.16,202.16
1956.4077,-998.814,124.44,-253.577,-1820.0,10692.5,3202.5,597.36,-294.88,208.24
1956.4577,-985.699,131.882,-249.734,-726.25,-6763.75,1163.75,580.64,-294.88,206.72
1956.5077,-966.545,141.825,-261.629,1811.25,-7096.25,-157.5,585.2,-293.36,214.32
1956.5577,-967.399,130.296,-278.526,3561.25,-6256.25,-4716.25,580.64,-302.48,208.24
1956.6077,-929.335,96.685,-290.604,9616.25,953.75,-5915.0,600.4,-291.84,200.64
1956.6577,-953.979,99.613,-316.59,15907.5,6055.0,-4287.5,589.76,-287.28,212.8
1956.7077,-933.91,114.192,-333.182,13816.25,8898.75,-2310.0,583.68,-288.8,220.4
1956.7577,-968.009,134.749,-327.57,6851.25,4095.0,-402.5,586.72,-276.64,220.4
1956.8077,-960.811,150.609,-312.259,-2423.75,1085.0,-1461.25,576.08,-278.16,221.92
1956.8577,-911.157,166.103,-313.906,-8426.25,4777.5,-2826.25,595.84,-275.12,226.48
1956.9077,-951.539,141.459,-307.501,-12845.0,3622.5,-6378.75,573.04,-275.12,218.88
1956.9577,-958.066,139.019,-302.865,-12941.25,3535.0,-6387.5,586.72,-288.8,214.32
1957.0077,-969.29,86.01,-294.447,-1251.25,-6921.25,-7350.0,595.84,-287.28,228.0
1957.0577,-934.093,111.508,-294.203,4305.0,-2590.0,-4646.25,580.64,-296.4,215.84
1957.1077,-977.403,124.318,-292.861,5398.75,-8811.25,-4541.25,598.88,-288.8,217.36
1957.1577,-970.144,104.249,-287.981,2870.0,-7586.25,-4410.0,579.12,-290.32,228.0
1957.2077,-957.456,93.818,-281.698,3727.5,-6133.75,-2537.5,597.36,-284.24,218.88
1957.2577,-956.541,101.077,-283.223,4707.5,-1618.75,2397.5,595.84,-278.16,212.8
1957.3077,-959.286,116.51,-287.554,4602.5,-796.25,2800.0,580.64,-288.8,215.84
1957.3577,-966.667,129.564,-288.896,2773.75,-1400.0,-525.0,594.32,-279.68,228.0
1957.4077,-979.538,128.1,-279.258,1321.25,-3640.0,-1548.75,595.84,-282.72,209.76
1957.4577,-949.648,118.035,-272.06,1776.25,-1960.0,-2275.0,582.16,-285.76,211.28
1957.5077,-962.275,116.754,-274.805,1715.0,1487.5,-2485.0,582.16,-293.36,211.28
1957.5577,-965.02,110.532,-273.402,857.5,3036.25,-1566.25,580.64,-284.24,229.52
1957.6077,-958.737,106.262,-283.955,2940.0,4882.5,665.0,598.88,-279.68,209.76
1957.6577,-954.711,120.475,-289.689,3281.25,4558.75,376.25,598.88,-294.88,228.0
1957.7077,-957.578,129.564,-306.037,-87.5,5381.25,-1198.75,568.48,-293.36,209.76
1957.7577,-1001.254,123.525,-304.756,-1111.25,1548.75,-1951.25,583.68,-291.84,218.88
1957.8077,-946.354,111.569,-296.704,-1505.0,-1960.0,577.5,589.76,-287.28,218.88
1957.8577,-923.601,106.018,-310.673,2327.5,1566.25,-52.5,594.32,-276.64,212.8
1957.9077,-935.191,137.372,-329.888,4165.0,4795.0,-875.0,583.68,-288.8,220.4
1957.9577,-981.246,152.805,-334.707,1216.25,-2703.75,-2633.75,570.0,-281.2,246.24
1958.0077,-954.162,146.217,-333.06,-586.25,-7883.75,-4086.25,562.4,-296.4,229.52
1958.0577,-926.285,136.091,-340.258,-140.0,-4095.0,-5888.75,582.16,-279.68,223.44
1958.1077,-945.195,138.165,-345.26,-752.5,-1137.5,-7166.25,580.64,-288.8,215.84
1958.1577,-955.748,122.976,-326.533,-3648.75,-4138.75,-3701.25,576.08,-293.36,229.52
1958.2077,-949.892,114.558,-304.573,-2677.5,-6536.25,306.25,585.2,-288.8,224.96
