TimeStamp,ch1,ch2,ch3,ch4
1788.6098,668.1,2328.3,-6864.17,3412.29
1788.6138,660.99,2328.68,-6846.05,3422.31
1788.6178,662.61,2324.63,-6870.94,3413.53
1788.6218,659.56,2312.8,-6905.65,3389.22
1788.6258,668.43,2316.43,-6895.59,3392.51
1788.6298,668.43,2325.82,-6864.26,3411.39
1788.6338,660.51,2325.2,-6850.34,3419.26
1788.6378,661.33,2320.39,-6874.51,3409.2
1788.6418,673.68,2325.01,-6891.92,3404.57
1788.6458,684.21,2334.74,-6876.9,3413.73
1788.6495,679.06,2335.74,-6852.39,3422.79
1788.6535,665.24,2329.73,-6845.05,3423.41
1788.6575,663.76,2323.1,-6871.61,3411.01
1788.6615,672.53,2324.77,-6893.16,3403.23
1788.6655,681.45,2331.3,-6884.0,3407.96
1788.6695,683.78,2338.93,-6851.77,3424.69
1788.6735,675.96,2339.51,-6834.84,3433.8
1788.6775,671.1,2330.59,-6862.45,3420.88
1788.6815,673.29,2326.54,-6889.01,3407.38
1788.6855,682.35,2333.07,-6878.23,3412.63
1788.6895,677.25,2333.59,-6850.82,3422.55
1788.6935,669.62,2333.83,-6832.6,3431.75
1788.6975,670.29,2331.78,-6856.54,3423.36
1788.7015,678.21,2332.45,-6880.33,3415.25
1788.7055,684.36,2336.79,-6879.57,3415.01
1788.7095,682.54,2340.98,-6854.15,3427.65
1788.7135,674.39,2340.84,-6838.47,3435.04
1788.7175,669.43,2331.69,-6864.98,3422.4
1788.7215,676.78,2332.02,-6885.15,3412.15
1788.7255,684.69,2338.08,-6872.51,3418.54
1788.7295,679.25,2338.79,-6847.33,3428.17
1788.7335,667.76,2333.78,-6835.8,3431.13
1788.7375,667.62,2328.21,-6861.26,3420.16
1788.7415,672.63,2324.01,-6886.05,3406.81
1788.7455,681.92,2330.83,-6877.28,3410.44
1788.7495,679.4,2332.59,-6850.1,3422.12
1788.7535,663.23,2325.34,-6837.37,3426.36
1788.7575,667.05,2324.1,-6857.25,3419.97
1788.7615,674.3,2323.2,-6882.24,3408.24
1788.7655,671.48,2316.76,-6890.3,3398.47
1788.7695,670.81,2321.29,-6863.07,3411.25
1788.7735,662.85,2319.38,-6847.43,3417.73
1788.7775,661.52,2316.19,-6870.84,3409.43
1788.7812,674.34,2322.53,-6887.39,3405.52
1788.7852,687.98,2332.59,-6875.66,3411.96
1788.7892,683.12,2332.54,-6849.29,3421.55
1788.7932,668.81,2325.15,-6836.7,3424.45
1788.7972,667.76,2322.58,-6860.92,3416.82
1788.8012,673.96,2322.86,-6887.77,3405.52
1788.8052,679.64,2323.01,-6886.05,3403.19
1788.8092,673.77,2324.3,-6859.83,3413.06
1788.8132,662.66,2320.62,-6846.67,3418.88
1788.8172,661.28,2316.05,-6873.8,3408.34
1788.8212,664.62,2313.28,-6900.45,3395.7
1788.8252,674.68,2321.05,-6892.4,3400.61
1788.8292,671.91,2321.77,-6866.79,3410.82
1788.8332,663.19,2320.29,-6850.96,3417.4
1788.8372,664.9,2318.19,-6870.8,3410.05
1788.8412,666.67,2314.52,-6896.93,3397.27
1788.8452,671.29,2317.0,-6896.64,3396.32
1788.8492,674.92,2325.25,-6865.36,3412.29
1788.8532,662.61,2318.91,-6853.3,3414.58
1788.8572,651.41,2304.27,-6882.72,3396.42
1788.8612,666.14,2311.99,-6903.46,3392.12
1788.8652,678.83,2320.48,-6894.3,3397.47
1788.8692,672.48,2319.67,-6865.31,3408.0
1788.8732,657.99,2314.0,-6853.53,3411.29
1788.8772,659.7,2311.28,-6876.18,3400.85
1788.8812,663.66,2309.37,-6903.32,3388.64
1788.8852,670.53,2313.76,-6902.03,3389.55
1788.8892,669.81,2317.19,-6874.47,3400.99
1788.8932,660.37,2314.42,-6859.3,3406.81
1788.8972,660.18,2310.47,-6879.86,3399.8
1788.9012,668.19,2313.66,-6901.6,3392.17
1788.9052,676.06,2319.15,-6901.22,3393.41
1788.9092,670.48,2316.86,-6879.38,3400.71
1788.9129,660.23,2313.57,-6861.88,3406.67
1788.9169,661.18,2311.71,-6876.09,3402.33
1788.9209,664.33,2310.47,-6898.12,3394.41
1788.9249,675.77,2317.91,-6892.78,3398.47
1788.9289,677.3,2322.34,-6862.69,3411.01
1788.9329,665.66,2317.24,-6850.62,3414.06
1788.9369,661.66,2312.28,-6869.6,3406.0
1788.9409,669.77,2315.14,-6891.2,3397.94
1788.9449,680.64,2321.05,-6890.44,3400.8
1788.9489,674.96,2319.43,-6866.65,3408.24
1788.9529,662.9,2315.95,-6849.15,3413.49
1788.9569,665.33,2315.47,-6864.36,3410.86
1788.9609,675.39,2320.39,-6885.96,3405.38
1788.9649,682.69,2322.96,-6889.39,3402.76
1788.9689,682.78,2327.59,-6858.59,3415.54
1788.9729,668.43,2323.15,-6843.28,3420.35
1788.9769,659.51,2312.85,-6867.74,3409.24
1788.9809,668.72,2313.9,-6889.15,3399.9
1788.9849,680.11,2320.58,-6886.05,3400.9
1788.9889,677.16,2322.53,-6860.54,3411.53
1788.9929,667.52,2321.01,-6844.0,3419.21
1788.9969,667.14,2317.38,-6862.12,3412.87
1789.0009,673.58,2317.24,-6883.15,3403.52
1789.0049,680.88,2321.2,-6883.1,3402.42
1789.0089,678.59,2325.2,-6858.87,3413.73
1789.0129,672.39,2327.49,-6837.08,3425.69
1789.0169,666.14,2318.91,-6860.97,3413.39
1789.0209,673.82,2317.76,-6885.58,3404.0
1789.0249,679.21,2320.48,-6883.43,3405.43
1789.0289,675.49,2320.19,-6858.97,3414.68
1789.0329,667.05,2317.67,-6845.28,3419.16
1789.0369,667.91,2316.43,-6860.69,3413.92
1789.0409,677.39,2319.0,-6881.81,3406.48
1789.0447,686.88,2324.87,-6882.76,3407.14
1789.0487,682.21,2325.25,-6859.78,3414.92
1789.0527,668.29,2319.96,-6844.33,3416.73
1789.0567,665.81,2314.23,-6864.02,3407.53
1789.0607,675.73,2315.66,-6885.0,3399.47
1789.0647,684.17,2321.05,-6884.43,3400.95
1789.0687,682.69,2324.39,-6857.11,3413.25
1789.0727,672.34,2322.01,-6839.09,3421.02
1789.0767,668.48,2316.28,-6858.4,3413.39
1789.0807,675.15,2315.43,-6884.24,3402.66
1789.0847,685.36,2320.58,-6885.48,3402.19
1789.0887,685.26,2324.96,-6857.44,3414.3
1789.0927,676.92,2324.25,-6838.27,3422.45
1789.0967,675.44,2319.77,-6857.54,3416.16
1789.1007,678.97,2316.38,-6884.62,3404.33
1789.1047,685.36,2321.82,-6884.86,3405.38
1789.1087,685.17,2327.16,-6855.54,3417.73
1789.1127,676.78,2326.2,-6836.75,3426.5
1789.1167,674.1,2322.58,-6852.15,3421.78
1789.1207,680.83,2323.25,-6876.18,3411.96
1789.1247,691.75,2329.21,-6878.38,3412.15
1789.1287,682.74,2325.01,-6858.73,3416.73
1789.1327,670.19,2321.43,-6839.23,3424.12
1789.1367,667.95,2319.0,-6854.2,3418.92
1789.1407,674.92,2317.86,-6880.09,3407.67
1789.1447,687.07,2324.72,-6880.24,3409.67
1789.1487,687.89,2330.35,-6849.48,3423.26
1789.1527,673.15,2323.58,-6837.04,3424.6
1789.1567,667.29,2316.33,-6857.25,3415.25
1789.1607,673.77,2316.62,-6880.47,3405.52
1789.1647,682.93,2321.05,-6883.38,3404.43
1789.1687,679.02,2321.48,-6857.21,3413.39
1789.1727,666.05,2315.95,-6840.18,3417.3
1789.1764,664.62,2312.9,-6857.06,3411.82
1789.1804,670.48,2312.9,-6884.05,3401.71
1789.1844,682.78,2317.33,-6887.01,3400.76
1789.1884,683.02,2320.43,-6857.92,3411.82
1789.1924,672.82,2319.96,-6839.32,3418.02
1789.1964,666.33,2313.76,-6857.44,3410.82
1789.2004,673.1,2315.0,-6881.71,3402.38
1789.2044,683.98,2320.48,-6887.01,3400.95
1789.2084,679.87,2321.96,-6864.17,3411.72
1789.2124,666.19,2316.57,-6845.52,3416.59
1789.2164,661.9,2311.52,-6857.44,3411.53
1789.2204,669.15,2312.23,-6881.0,3401.04
1789.2244,684.17,2319.67,-6886.91,3401.66
1789.2284,675.63,2315.9,-6869.17,3405.52
1789.2324,661.85,2310.47,-6850.1,3410.01
1789.2364,665.38,2312.23,-6858.59,3410.72
1789.2404,676.49,2317.14,-6880.0,3405.86
1789.2444,684.79,2319.24,-6888.06,3403.81
1789.2484,682.97,2320.96,-6860.54,3413.87
1789.2524,673.01,2318.76,-6838.13,3420.4
1789.2564,667.62,2313.52,-6856.73,3414.2
1789.2604,675.34,2315.57,-6883.57,3403.85
1789.2644,686.88,2320.34,-6888.58,3401.66
1789.2684,686.22,2323.2,-6860.97,3412.29
1789.2724,677.11,2321.48,-6837.42,3420.16
1789.2764,668.91,2311.66,-6856.01,3411.87
1789.2804,672.77,2308.66,-6882.86,3399.75
1789.2844,684.88,2316.05,-6885.24,3399.56
1789.2884,681.11,2317.19,-6861.4,3409.34
1789.2924,668.76,2312.23,-6844.04,3415.87
1789.2964,668.14,2310.42,-6854.77,3412.01
1789.3004,672.63,2308.32,-6878.9,3398.61
1789.3044,681.54,2308.66,-6889.77,3392.94
1789.3082,682.45,2313.33,-6864.5,3404.09
1789.3122,672.05,2312.33,-6848.15,3409.91
1789.3162,664.71,2305.89,-6864.12,3403.66
1789.3202,667.86,2303.65,-6893.11,3389.69
1789.3242,682.74,2310.66,-6893.25,3392.17
1789.3282,682.64,2314.76,-6865.93,3405.71
1789.3322,670.62,2310.47,-6848.0,3410.63
1789.3362,662.99,2303.89,-6864.07,3403.0
1789.3402,672.1,2304.51,-6888.96,3393.03
1789.3442,682.64,2308.61,-6894.78,3392.55
1789.3482,684.5,2314.95,-6864.17,3408.0
1789.3522,675.92,2314.47,-6843.47,3415.68
1789.3562,667.05,2305.89,-6861.07,3406.29
1789.3602,677.78,2310.56,-6881.57,3402.09
1789.3642,688.22,2316.57,-6886.58,3401.9
1789.3682,684.07,2318.19,-6863.17,3408.48
1789.3722,676.16,2317.14,-6844.86,3416.54
1789.3762,673.72,2313.52,-6854.63,3414.39
1789.3802,676.35,2309.13,-6882.62,3399.94
1789.3842,687.98,2313.04,-6890.73,3395.41
1789.3882,688.79,2318.76,-6866.27,3406.0
1789.3922,675.77,2312.9,-6847.29,3410.77
1789.3962,666.0,2304.32,-6859.88,3403.47
1789.4002,675.68,2306.51,-6884.24,3394.89
1789.4042,690.27,2313.66,-6887.2,3395.37
1789.4082,687.03,2315.19,-6864.55,3405.05
1789.4122,677.63,2314.71,-6843.14,3413.49
1789.4162,670.48,2308.51,-6856.54,3407.14
1789.4202,676.82,2307.99,-6880.0,3399.04
1789.4242,685.93,2310.9,-6886.82,3396.75
1789.4282,684.6,2314.42,-6864.98,3406.91
1789.4322,671.53,2311.18,-6842.71,3415.01
1789.4362,665.28,2305.27,-6853.15,3410.01
1789.4398,675.58,2303.93,-6879.9,3398.75
1789.4438,681.54,2302.31,-6894.45,3390.65
1789.4478,676.11,2304.13,-6870.08,3397.37
1789.4518,668.91,2304.98,-6845.28,3409.53
1789.4558,660.47,2297.31,-6859.02,3402.38
1789.4598,666.57,2296.92,-6884.48,3391.89
1789.4638,678.21,2300.93,-6893.97,3389.03
1789.4678,675.49,2303.55,-6871.99,3396.42
1789.4718,668.95,2305.89,-6847.81,3408.15
1789.4758,665.86,2302.6,-6854.73,3407.72
1789.4798,672.2,2303.98,-6880.57,3399.32
1789.4838,685.93,2312.33,-6884.91,3400.09
1789.4878,690.03,2319.05,-6858.59,3411.96
1789.4918,683.93,2320.72,-6834.6,3422.98
1789.4958,676.3,2314.23,-6847.24,3416.25
1789.4998,681.97,2312.95,-6873.08,3406.19
1789.5038,688.36,2313.14,-6888.34,3398.7
1789.5078,689.22,2317.91,-6864.88,3407.57
1789.5118,683.21,2317.62,-6840.9,3417.87
1789.5158,674.77,2309.47,-6853.06,3411.44
1789.5198,681.07,2310.09,-6876.56,3401.66
1789.5238,690.46,2311.61,-6889.96,3395.65
1789.5278,690.27,2314.52,-6869.36,3403.95
1789.5318,680.02,2314.33,-6845.57,3413.73
1789.5358,673.25,2309.23,-6851.63,3411.67
1789.5398,685.93,2313.19,-6873.37,3405.86
1789.5438,693.51,2315.28,-6887.01,3398.99
1789.5478,693.46,2319.77,-6860.73,3409.91
1789.5518,682.93,2316.09,-6843.66,3415.44
1789.5558,675.73,2308.85,-6850.53,3411.58
1789.5598,676.39,2305.65,-6876.33,3397.37
1789.5638,687.41,2310.47,-6885.53,3395.37
1789.5678,693.46,2319.72,-6855.82,3412.63
1789.5715,678.78,2315.43,-6839.56,3416.97
1789.5755,672.01,2311.18,-6846.71,3416.01
1789.5795,685.02,2318.05,-6862.4,3414.35
1789.5835,694.47,2320.48,-6873.8,3408.43
1789.5875,692.99,2321.39,-6852.44,3414.68
1789.5915,681.4,2316.76,-6835.32,3418.59
1789.5955,669.91,2307.61,-6846.52,3411.82
1789.5995,680.02,2311.37,-6867.74,3405.86
1789.6035,687.27,2312.04,-6884.19,3396.89
1789.6075,682.88,2311.37,-6862.93,3403.23
1789.6115,676.3,2311.66,-6838.27,3414.2
1789.6155,670.24,2306.56,-6846.91,3411.67
1789.6195,672.39,2303.08,-6877.61,3397.85
1789.6235,680.92,2303.98,-6896.12,3389.84
1789.6275,683.55,2309.51,-6872.94,3399.75
1789.6315,674.63,2310.09,-6848.91,3410.15
1789.6355,671.53,2308.94,-6852.82,3410.72
1789.6395,677.59,2308.04,-6877.76,3401.09
1789.6435,687.17,2309.61,-6888.82,3395.08
1789.6475,684.07,2311.13,-6868.65,3400.95
1789.6515,679.83,2314.38,-6844.71,3414.11
1789.6555,672.01,2310.09,-6848.53,3413.58
1789.6595,675.15,2306.51,-6878.19,3400.85
1789.6635,684.5,2310.28,-6891.97,3396.37
1789.6675,682.78,2314.33,-6868.08,3407.53
1789.6715,673.53,2311.56,-6845.57,3414.2
1789.6755,670.62,2310.85,-6843.66,3417.73
1789.6795,677.54,2308.8,-6872.65,3407.43
1789.6835,681.07,2304.89,-6893.02,3394.41
1789.6875,681.16,2306.89,-6873.51,3401.71
1789.6915,672.39,2304.03,-6854.25,3406.81
1789.6955,665.0,2300.31,-6859.97,3404.05
1789.6995,676.73,2305.22,-6880.62,3399.37
1789.7033,685.83,2307.84,-6895.16,3394.27
1789.7073,683.5,2308.51,-6875.9,3399.8
1789.7113,678.35,2309.7,-6850.05,3410.15
1789.7153,671.1,2305.03,-6857.83,3406.19
1789.7193,675.39,2303.65,-6883.81,3395.65
1789.7233,686.93,2307.27,-6894.83,3392.74
1789.7273,692.99,2314.66,-6867.98,3405.95
1789.7313,687.5,2316.09,-6840.56,3418.59
1789.7353,672.39,2306.75,-6849.34,3412.77
1789.7393,673.58,2302.46,-6878.9,3399.99
1789.7433,682.45,2304.17,-6897.59,3392.17
1789.7473,688.22,2311.37,-6876.09,3403.47
1789.7513,685.12,2315.14,-6843.66,3418.83
1789.7553,673.2,2307.89,-6847.86,3414.3
1789.7593,677.16,2304.84,-6876.76,3401.66
1789.7633,689.17,2309.32,-6889.25,3397.42
1789.7673,694.18,2315.57,-6866.03,3408.34
1789.7713,684.74,2312.8,-6845.24,3414.39
1789.7753,670.1,2302.84,-6851.86,3409.29
1789.7793,676.92,2303.98,-6876.52,3401.57
1789.7833,688.7,2309.75,-6891.01,3397.7
1789.7873,689.7,2313.04,-6871.18,3406.72
1789.7913,683.21,2313.85,-6845.71,3416.3
1789.7953,674.63,2310.23,-6844.47,3416.44
1789.7993,674.53,2304.79,-6875.71,3402.19
1789.8033,681.16,2306.08,-6896.31,3393.7
1789.8073,683.69,2312.14,-6873.99,3403.23
1789.8113,678.35,2314.62,-6846.33,3416.68
1789.8153,674.63,2311.99,-6844.09,3419.45
1789.8193,675.82,2304.79,-6871.08,3402.52
1789.8233,683.36,2304.7,-6889.11,3393.89
1789.8273,688.74,2311.9,-6871.8,3404.28
1789.8313,674.44,2305.36,-6854.34,3406.19
1789.835,662.71,2298.26,-6854.73,3404.28
1789.839,679.21,2307.46,-6866.41,3406.53
1789.843,685.88,2305.94,-6887.58,3398.42
1789.847,683.83,2305.41,-6873.18,3401.85
1789.851,679.45,2305.79,-6848.34,3410.48
1789.855,672.82,2304.17,-6848.38,3411.2
1789.859,681.54,2306.03,-6874.47,3402.52
1789.863,685.83,2304.13,-6895.92,3390.84
1789.867,684.07,2303.84,-6879.24,3394.08
1789.871,678.97,2305.65,-6848.1,3407.29
1789.875,670.81,2301.55,-6847.91,3408.81
1789.879,678.16,2300.69,-6874.66,3399.52
1789.883,685.88,2301.6,-6895.4,3389.26
1789.887,690.22,2309.08,-6874.99,3398.47
1789.891,684.07,2308.08,-6849.0,3408.72
1789.895,671.43,2299.02,-6851.1,3406.14
1789.899,673.63,2294.59,-6880.24,3393.36
1789.903,678.25,2292.35,-6902.12,3381.92
