TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2107.8577,-904.142,123.098,-418.826,612.5,-1198.75,-2476.25,533.52,-279.68,276.64
2107.9077,-913.963,119.377,-416.935,1487.5,-1925.0,-3036.25,550.24,-267.52,273.6
2107.9577,-910.791,120.841,-410.164,1321.25,-3027.5,-2187.5,533.52,-262.96,279.68
2108.0077,-907.558,125.782,-411.262,1286.25,-1820.0,-1942.5,539.6,-256.88,264.48
2108.0577,-908.168,123.098,-410.957,341.25,-1032.5,-2730.0,541.12,-272.08,253.84
2108.1077,-908.412,119.072,-411.811,271.25,105.0,-2852.5,544.16,-275.12,259.92
2108.1577,-907.863,118.523,-413.458,1706.25,78.75,-2135.0,550.24,-267.52,275.12
2108.2077,-909.144,122.427,-412.97,1793.75,-113.75,-1846.25,542.64,-266.0,276.64
2108.2577,-911.462,125.355,-413.336,848.75,-1233.75,-2712.5,554.8,-256.88,267.52
2108.3077,-909.022,123.403,-416.508,481.25,-831.25,-2808.75,553.28,-255.36,269.04
2108.3577,-908.107,120.231,-414.922,385.0,-866.25,-2266.25,528.96,-267.52,269.04
2108.4077,-908.107,119.743,-414.617,1330.0,-393.75,-2047.5,547.2,-262.96,278.16
2108.4577,-908.473,121.939,-415.959,1242.5,-183.75,-1907.5,545.68,-266.0,272.08
2108.5077,-907.253,121.207,-414.495,1295.0,341.25,-1863.75,536.56,-270.56,267.52
2108.5577,-909.327,119.926,-421.205,1225.0,280.0,-2240.0,550.24,-278.16,272.08
2108.6077,-917.989,123.586,-417.667,1452.5,-910.0,-2677.5,541.12,-272.08,270.56
2108.6577,-909.937,120.353,-413.153,1172.5,-2047.5,-1986.25,533.52,-270.56,278.16
2108.7077,-899.994,122.549,-416.508,1557.5,-131.25,-1636.25,536.56,-269.04,267.52
2108.7578,-906.521,124.745,-417.24,1233.75,280.0,-2222.5,548.72,-270.56,275.12
2108.8077,-906.948,116.51,-418.704,848.75,-201.25,-2205.0,545.68,-264.48,276.64
2108.8577,-904.447,120.719,-420.534,1645.0,-367.5,-1758.75,541.12,-264.48,275.12
2108.9077,-905.667,122.244,-418.704,1977.5,-227.5,-1811.25,539.6,-275.12,270.56
2108.9577,-905.728,122.244,-419.863,1347.5,-857.5,-2336.25,548.72,-261.44,284.24
2109.0077,-910.73,119.865,-420.961,1233.75,-1190.0,-2178.75,542.64,-262.96,275.12
2109.0577,-905.728,121.329,-416.63,1732.5,-988.75,-1706.25,544.16,-273.6,282.72
2109.1077,-907.314,122.854,-413.031,1697.5,-708.75,-1776.25,562.4,-262.96,270.56
2109.1577,-901.214,124.318,-420.9,1181.25,332.5,-1811.25,541.12,-255.36,267.52
2109.2077,-904.447,123.281,-421.083,1461.25,236.25,-1732.5,518.32,-264.48,285.76
2109.2577,-907.619,122.366,-423.889,1741.25,183.75,-2231.25,550.24,-266.0,269.04
2109.3077,-909.388,124.013,-420.656,1452.5,-1925.0,-2126.25,550.24,-264.48,279.68
2109.3577,-901.214,123.342,-417.057,1522.5,-1785.0,-1741.25,530.48,-273.6,272.08
2109.4077,-900.604,128.222,-419.009,945.0,306.25,-2108.75,542.64,-273.6,273.6
2109.4577,-910.547,123.464,-423.035,848.75,166.25,-2668.75,547.2,-267.52,288.8
2109.5077,-908.046,116.571,-422.913,1645.0,-612.5,-2161.25,533.52,-258.4,269.04
2109.5577,-905.118,123.647,-421.083,1470.0,-971.25,-1452.5,535.04,-261.44,275.12
2109.6077,-906.155,126.331,-422.608,857.5,-1190.0,-1828.75,559.36,-267.52,278.16
2109.6577,-905.179,120.719,-420.717,1085.0,-1382.5,-2301.25,548.72,-266.0,269.04
2109.7077,-904.63,120.78,-419.253,1846.25,-1085.0,-1846.25,538.08,-275.12,278.16
2109.7577,-902.983,126.087,-417.301,1680.0,-848.75,-1610.0,556.32,-272.08,279.68
2109.8077,-902.434,127.612,-418.155,1146.25,-455.0,-2056.25,536.56,-267.52,278.16
2109.8577,-905.911,122.671,-421.693,1111.25,-428.75,-1933.75,532.0,-273.6,270.56
2109.9077,-901.824,126.758,-422.425,665.0,-770.0,-1925.0,538.08,-261.44,272.08
2109.9577,-908.046,123.586,-424.133,1365.0,-472.5,-2668.75,554.8,-273.6,266.0
2110.0077,-906.033,120.17,-416.569,1610.0,-1828.75,-1986.25,545.68,-264.48,275.12
2110.0577,-900.848,125.416,-418.521,1697.5,-1102.5,-1653.75,541.12,-266.0,267.52
2110.1077,-904.508,126.392,-419.558,901.25,-638.75,-2721.25,536.56,-270.56,262.96
2110.1577,-909.937,121.634,-419.741,1067.5,-1085.0,-2782.5,545.68,-270.56,266.0
2110.2077,-903.959,122.305,-421.144,2406.25,-735.0,-2021.25,547.2,-287.28,272.08
2110.2577,-904.447,126.209,-422.425,1881.25,-551.25,-2065.0,522.88,-258.4,275.12
2110.3077,-908.046,123.342,-419.985,1058.75,-857.5,-2371.25,550.24,-278.16,273.6
2110.3577,-905.179,120.536,-418.277,1548.75,-1006.25,-2257.5,553.28,-285.76,270.56
2110.4077,-906.704,121.207,-416.813,2240.0,-1085.0,-1820.0,542.64,-276.64,278.16
2110.4577,-904.142,126.453,-419.863,1583.75,-551.25,-1916.25,538.08,-290.32,279.68
2110.5077,-906.765,124.684,-419.863,1277.5,-271.25,-2432.5,550.24,-278.16,267.52
2110.5577,-907.253,121.024,-419.68,1321.25,-708.75,-2108.75,547.2,-281.2,278.16
2110.6077,-907.436,124.745,-419.924,1636.25,-691.25,-1557.5,535.04,-275.12,270.56
2110.6577,-899.567,124.44,-424.194,1426.25,140.0,-2528.75,538.08,-269.04,287.28
2110.7077,-916.037,124.074,-420.168,1802.5,-577.5,-3036.25,568.48,-275.12,256.88
2110.7577,-903.654,120.231,-418.46,1732.5,-1111.25,-1828.75,541.12,-287.28,269.04
2110.8077,-902.8,128.893,-421.632,1671.25,96.25,-2091.25,547.2,-279.68,267.52
2110.8577,-907.68,125.599,-424.072,1146.25,17.5,-2721.25,557.84,-285.76,275.12
2110.9077,-905.545,119.072,-427.0,2117.5,-218.75,-2065.0,554.8,-264.48,267.52
2110.9578,-905.118,123.281,-426.268,2170.0,-630.0,-1968.75,525.92,-276.64,279.68
2111.0077,-905.911,123.342,-423.706,1566.25,-953.75,-2485.0,553.28,-259.92,276.64
2111.0577,-901.092,120.231,-423.462,1400.0,-892.5,-2703.75,559.36,-284.24,264.48
2111.1077,-906.399,118.767,-423.218,1715.0,-1067.5,-2248.75,530.48,-276.64,273.6
2111.1577,-902.312,122.244,-423.157,1837.5,-953.75,-1863.75,535.04,-273.6,279.68
2111.2077,-901.763,124.44,-423.462,1268.75,-420.0,-1942.5,556.32,-272.08,253.84
2111.2577,-905.667,119.377,-423.645,1085.0,-113.75,-2135.0,547.2,-267.52,276.64
2111.3077,-907.863,119.987,-426.756,1067.5,-770.0,-1872.5,547.2,-267.52,272.08
2111.3577,-904.386,122.183,-427.549,1382.5,-673.75,-1715.0,532.0,-275.12,261.44
2111.4077,-902.861,122.671,-429.074,1233.75,-323.75,-2038.75,557.84,-278.16,276.64
2111.4577,-912.865,120.536,-423.828,1653.75,-1977.5,-2537.5,545.68,-279.68,269.04
2111.5077,-906.765,120.109,-422.303,1382.5,-2940.0,-1968.75,533.52,-278.16,279.68
2111.5577,-901.397,122.976,-417.972,1408.75,-1898.75,-1671.25,559.36,-270.56,272.08
2111.6077,-907.009,123.952,-418.582,612.5,-525.0,-2196.25,551.76,-276.64,272.08
2111.6577,-907.009,120.841,-424.255,455.0,-656.25,-2012.5,544.16,-269.04,273.6
2111.7077,-907.009,123.342,-421.998,1715.0,-1330.0,-2091.25,541.12,-275.12,279.68
2111.7577,-903.227,123.464,-422.425,1583.75,-1233.75,-1863.75,544.16,-272.08,266.0
2111.8077,-907.192,124.989,-419.741,1277.5,-1522.5,-2397.5,547.2,-275.12,273.6
2111.8577,-906.46,120.597,-416.996,1435.0,-1408.75,-2616.25,548.72,-285.76,276.64
2111.9077,-904.508,118.889,-418.948,1863.75,-1023.75,-2117.5,542.64,-270.56,270.56
2111.9577,-907.741,122.122,-422.181,1662.5,-516.25,-2012.5,545.68,-272.08,256.88
2112.0077,-905.85,124.013,-420.107,1330.0,-385.0,-2108.75,553.28,-275.12,273.6
2112.0577,-908.961,119.804,-419.924,1312.5,-822.5,-2231.25,545.68,-276.64,264.48
2112.1077,-902.617,120.841,-422.425,1382.5,-822.5,-1977.5,554.8,-275.12,266.0
2112.1577,-904.508,126.331,-418.643,1093.75,-883.75,-1583.75,556.32,-288.8,284.24
2112.2077,-902.19,122.671,-423.584,1076.25,-341.25,-2362.5,544.16,-278.16,282.72
2112.2577,-910.425,118.889,-418.338,1522.5,-1575.0,-2598.75,545.68,-278.16,275.12
2112.3077,-906.46,118.462,-418.216,1863.75,-1443.75,-1443.75,538.08,-284.24,264.48
2112.3577,-901.275,127.124,-418.46,1146.25,-280.0,-1846.25,538.08,-270.56,284.24
2112.4077,-905.179,120.536,-421.022,376.25,-446.25,-2441.25,535.04,-281.2,270.56
2112.4577,-904.935,116.571,-422.181,1233.75,-183.75,-1793.75,559.36,-281.2,275.12
2112.5077,-905.423,126.087,-421.266,1776.25,-1050.0,-2047.5,551.76,-262.96,276.64
2112.5577,-905.972,124.318,-420.351,1242.5,-962.5,-2318.75,545.68,-285.76,264.48
2112.6077,-904.752,121.39,-419.558,1163.75,-875.0,-2581.25,541.12,-276.64,272.08
2112.6577,-906.216,121.817,-419.558,1470.0,-673.75,-2353.75,548.72,-270.56,266.0
2112.7077,-905.85,123.22,-419.863,1820.0,-271.25,-2353.75,545.68,-278.16,262.96
2112.7577,-904.813,123.22,-422.364,1242.5,78.75,-2117.5,539.6,-272.08,278.16
2112.8077,-904.508,123.403,-422.181,971.25,253.75,-2248.75,553.28,-284.24,262.96
2112.8577,-906.521,121.085,-422.974,1478.75,-35.0,-2441.25,553.28,-270.56,273.6
2112.9077,-904.447,122.671,-425.658,1697.5,192.5,-1951.25,542.64,-279.68,270.56
2112.9577,-898.164,123.586,-426.085,1505.0,236.25,-2485.0,541.12,-273.6,269.04
2113.0077,-904.142,121.146,-428.586,1207.5,411.25,-2878.75,553.28,-272.08,266.0
2113.0577,-906.338,119.255,-428.586,1312.5,-1557.5,-2642.5,547.2,-272.08,264.48
2113.1077,-897.371,117.608,-422.73,1741.25,-1303.75,-1741.25,548.72,-275.12,272.08
2113.1577,-903.715,123.22,-427.183,1330.0,-148.75,-1968.75,538.08,-273.6,262.96
2113.2077,-904.752,121.512,-429.379,892.5,-166.25,-2257.5,542.64,-278.16,272.08
2113.2577,-899.933,117.12,-430.843,1837.5,-280.0,-2257.5,547.2,-275.12,273.6
2113.3077,-903.898,120.109,-428.525,1811.25,-551.25,-1925.0,550.24,-275.12,282.72
2113.3577,-903.593,122.366,-428.83,1391.25,-1023.75,-2170.0,548.72,-293.36,279.68
2113.4077,-904.203,121.756,-424.316,936.25,-1566.25,-2607.5,557.84,-269.04,273.6
2113.4577,-905.362,116.998,-424.987,1330.0,-1776.25,-2275.0,533.52,-278.16,256.88
2113.5077,-899.201,118.34,-428.586,2003.75,-805.0,-1846.25,550.24,-276.64,272.08
2113.5577,-903.471,122.732,-428.464,1435.0,-218.75,-2222.5,548.72,-266.0,267.52
2113.6077,-903.898,120.78,-429.135,1015.0,-402.5,-2310.0,547.2,-278.16,275.12
2113.6577,-904.508,120.048,-427.061,1198.75,-1400.0,-1863.75,550.24,-281.2,269.04
2113.7077,-907.375,123.525,-424.682,1461.25,-1680.0,-1443.75,532.0,-279.68,269.04
2113.7577,-900.116,122.61,-425.597,1093.75,-1557.5,-2458.75,550.24,-276.64,269.04
2113.8077,-911.828,119.133,-422.73,1741.25,-1968.75,-2948.75,547.2,-269.04,284.24
2113.8577,-902.068,117.181,-422.303,1898.75,-1715.0,-1811.25,545.68,-273.6,273.6
2113.9077,-900.116,122.915,-419.985,1671.25,-638.75,-1531.25,551.76,-278.16,290.32
2113.9577,-907.253,124.074,-422.974,708.75,-507.5,-2082.5,548.72,-275.12,270.56
2114.0077,-902.312,115.717,-423.157,656.25,-840.0,-2135.0,548.72,-276.64,272.08
2114.0577,-905.667,119.377,-421.876,1732.5,-1198.75,-1828.75,554.8,-276.64,261.44
2114.1077,-904.264,123.525,-423.584,1417.5,-997.5,-1933.75,553.28,-267.52,266.0
2114.1577,-902.739,123.586,-424.621,1295.0,-752.5,-2432.5,560.88,-281.2,267.52
2114.2077,-903.288,118.218,-423.828,1540.0,-927.5,-2406.25,553.28,-275.12,290.32
2114.2577,-909.266,121.146,-420.534,1741.25,-1295.0,-2065.0,541.12,-275.12,270.56
2114.3077,-902.129,123.891,-419.497,997.5,-1155.0,-1706.25,556.32,-281.2,278.16
2114.3577,-908.839,124.074,-422.303,577.5,-201.25,-2196.25,539.6,-270.56,270.56
2114.4077,-904.935,118.767,-420.839,1041.25,-533.75,-2196.25,541.12,-269.04,270.56
2114.4577,-906.155,121.451,-423.401,1855.0,-245.0,-1662.5,545.68,-287.28,279.68
2114.5077,-905.301,130.296,-425.292,1120.0,-612.5,-1583.75,539.6,-275.12,264.48
2114.5577,-907.741,123.403,-424.194,1111.25,-218.75,-3202.5,541.12,-275.12,278.16
2114.6077,-909.571,120.658,-421.388,1662.5,-1076.25,-3062.5,545.68,-275.12,266.0
2114.6577,-898.835,124.196,-419.802,2047.5,-1295.0,-1365.0,551.76,-275.12,276.64
2114.7077,-900.299,128.527,-423.157,1050.0,-253.75,-1811.25,530.48,-273.6,285.76
2114.7577,-908.168,121.756,-425.292,612.5,105.0,-2948.75,544.16,-279.68,272.08
2114.8077,-899.811,117.852,-428.647,2222.5,227.5,-2143.75,542.64,-267.52,273.6
2114.8577,-902.8,121.939,-427.793,2240.0,-8.75,-2012.5,544.16,-267.52,266.0
2114.9077,-902.495,122.915,-426.085,1461.25,-656.25,-2458.75,550.24,-287.28,275.12
2114.9577,-903.898,122.671,-427.427,1146.25,-953.75,-2607.5,541.12,-284.24,259.92
2115.0077,-903.41,119.682,-425.597,1522.5,-603.75,-2240.0,556.32,-276.64,259.92
2115.0577,-902.8,121.695,-428.708,1400.0,-437.5,-2003.75,542.64,-269.04,279.68
2115.1077,-901.275,122.854,-428.464,743.75,-96.25,-1758.75,532.0,-273.6,262.96
2115.1577,-902.19,122.305,-427.976,577.5,-245.0,-2065.0,550.24,-281.2,275.12
2115.2077,-902.434,121.512,-428.952,1023.75,-507.5,-2143.75,550.24,-269.04,267.52
2115.2577,-903.044,124.135,-429.44,1321.25,-735.0,-1776.25,542.64,-272.08,287.28
2115.3077,-897.188,123.586,-429.928,1496.25,-385.0,-2257.5,557.84,-276.64,282.72
2115.3577,-910.547,122.366,-430.721,1540.0,-1041.25,-3018.75,541.12,-273.6,276.64
2115.4077,-902.007,119.865,-428.464,1233.75,-1767.5,-2240.0,528.96,-272.08,282.72
2115.4577,-897.615,122.976,-428.464,1583.75,-673.75,-1785.0,530.48,-275.12,270.56
2115.5077,-899.567,123.952,-429.135,1128.75,-17.5,-4462.5,562.4,-273.6,282.72
2115.5577,-900.604,118.096,-430.477,988.75,96.25,-2117.5,548.72,-279.68,255.36
2115.6077,-904.386,122.671,-432.307,2056.25,-840.0,-2117.5,545.68,-278.16,264.48
2115.6577,-901.519,123.647,-431.819,1723.75,-1295.0,-2056.25,539.6,-272.08,269.04
2115.7077,-899.079,122.183,-431.27,1172.5,-1522.5,-2100.0,544.16,-278.16,282.72
2115.7577,-899.567,120.475,-428.22,1242.5,-1338.75,-2441.25,557.84,-269.04,264.48
2115.8077,-900.726,119.438,-428.891,1715.0,-1198.75,-2073.75,544.16,-269.04,278.16
2115.8577,-899.262,122.732,-426.024,1592.5,-1111.25,-1680.0,553.28,-276.64,279.68
2115.9077,-899.994,122.488,-427.488,822.5,-971.25,-1750.0,539.6,-276.64,279.68
2115.9577,-904.569,119.621,-428.464,717.5,-1435.0,-1916.25,551.76,-270.56,273.6
2116.0077,-900.909,120.353,-425.353,1461.25,-1225.0,-1452.5,544.16,-275.12,269.04
2116.0577,-898.896,125.843,-427.305,1575.0,-743.75,-1960.0,551.76,-275.12,264.48
2116.1077,-902.678,125.965,-429.745,1207.5,-568.75,-2511.25,553.28,-282.72,272.08
2116.1577,-908.534,121.817,-427.854,1338.75,-2406.25,-2476.25,548.72,-275.12,269.04
2116.2077,-902.312,120.963,-421.632,1855.0,-2625.0,-1662.5,548.72,-269.04,267.52
2116.2577,-901.458,126.087,-422.12,1400.0,-927.5,-1750.0,545.68,-269.04,258.4
2116.3077,-907.375,127.124,-423.584,612.5,-962.5,-2450.0,550.24,-279.68,279.68
2116.3577,-900.665,118.584,-422.913,1181.25,-411.25,-1890.0,538.08,-270.56,270.56
2116.4078,-902.19,124.501,-425.048,1863.75,-621.25,-1627.5,557.84,-270.56,267.52
2116.4577,-904.081,125.05,-425.658,1627.5,-848.75,-2030.0,556.32,-276.64,269.04
2116.5077,-902.617,121.695,-424.438,1627.5,-988.75,-2397.5,544.16,-282.72,270.56
2116.5577,-904.874,121.573,-423.828,1671.25,-988.75,-2353.75,547.2,-275.12,273.6
2116.6077,-901.58,122.488,-421.754,1583.75,-988.75,-1933.75,548.72,-273.6,270.56
2116.6577,-902.861,124.501,-424.743,1260.0,-332.5,-1671.25,548.72,-282.72,273.6
2116.7077,-903.654,125.782,-428.037,770.0,-245.0,-2047.5,547.2,-269.04,270.56
2116.7577,-903.105,122.854,-427.061,1496.25,-717.5,-2318.75,562.4,-284.24,269.04
2116.8077,-900.421,124.318,-426.268,1758.75,-752.5,-1653.75,548.72,-281.2,270.56
2116.8577,-902.434,128.832,-427.671,997.5,-647.5,-1828.75,535.04,-270.56,267.52
2116.9077,-900.36,126.819,-428.647,971.25,-358.75,-2948.75,542.64,-275.12,266.0
2116.9577,-911.95,119.438,-426.512,2091.25,-1146.25,-2406.25,553.28,-273.6,275.12
2117.0077,-902.007,119.133,-424.377,2756.25,-1592.5,-1408.75,548.72,-275.12,270.56
2117.0577,-900.116,130.845,-426.207,1050.0,-612.5,-1977.5,545.68,-275.12,270.56
2117.1077,-905.667,123.098,-421.632,105.0,-455.0,-2843.75,559.36,-278.16,276.64
2117.1577,-897.371,119.682,-425.902,1680.0,-105.0,-2152.5,551.76,-275.12,272.08
2117.2077,-903.288,125.843,-429.928,2598.75,533.75,-2021.25,532.0,-275.12,272.08
2117.2577,-904.752,124.867,-431.636,1426.25,87.5,-2441.25,541.12,-276.64,266.0
2117.3077,-902.861,118.889,-428.586,1050.0,-1067.5,-2388.75,556.32,-273.6,282.72
2117.3577,-902.983,119.255,-428.098,1487.5,-1111.25,-1968.75,550.24,-275.12,276.64
2117.4077,-900.726,124.806,-429.257,1207.5,-1050.0,-2240.0,533.52,-278.16,275.12
2117.4577,-898.835,124.623,-427.854,857.5,-463.75,-2161.25,539.6,-276.64,273.6
2117.5077,-900.238,123.037,-429.135,1146.25,-306.25,-2056.25,545.68,-272.08,272.08
2117.5577,-901.946,124.379,-428.83,1443.75,-17.5,-2082.5,562.4,-278.16,281.2
2117.6077,-901.031,123.464,-431.392,1496.25,-420.0,-2353.75,545.68,-264.48,275.12
2117.6577,-902.8,123.586,-427.732,1478.75,-927.5,-2301.25,559.36,-275.12,276.64
2117.7077,-896.273,123.83,-432.063,1347.5,-647.5,-2345.0,542.64,-278.16,278.16
2117.7577,-906.765,120.17,-432.429,1452.5,-8.75,-2791.25,542.64,-279.68,300.96
2117.8077,-907.619,120.78,-430.721,1986.25,-1487.5,-2581.25,556.32,-273.6,273.6
2117.8577,-894.626,118.035,-427.305,2003.75,-1041.25,-1636.25,533.52,-276.64,270.56
2117.9077,-902.861,121.878,-433.283,1128.75,-245.0,-2257.5,542.64,-276.64,287.28
2117.9577,-905.118,117.425,-431.148,988.75,-743.75,-2572.5,550.24,-276.64,278.16
2118.0077,-896.517,115.839,-427.976,1907.5,-463.75,-1828.75,562.4,-266.0,269.04
2118.0577,-901.092,122.549,-431.819,2152.5,-787.5,-1863.75,536.56,-261.44,272.08
2118.1077,-900.421,121.268,-431.453,1146.25,-953.75,-2073.75,539.6,-279.68,264.48
2118.1577,-898.774,119.194,-431.27,997.5,-1146.25,-2012.5,547.2,-285.76,276.64
2118.2077,-900.787,119.987,-432.856,1251.25,-1111.25,-1951.25,538.08,-261.44,269.04
2118.2577,-903.349,120.414,-430.294,1146.25,-1496.25,-1820.0,536.56,-281.2,269.04
2118.3077,-902.8,124.318,-429.135,647.5,-1645.0,-1706.25,538.08,-273.6,287.28
2118.3577,-901.58,125.538,-426.146,630.0,-1225.0,-1881.25,547.2,-275.12,276.64
2118.4077,-903.532,123.769,-426.329,1058.75,-1251.25,-2196.25,542.64,-279.68,276.64
2118.4577,-904.508,123.769,-427.61,1715.0,-1750.0,-2143.75,544.16,-275.12,273.6
2118.5077,-902.312,124.867,-425.353,1758.75,-1627.5,-1837.5,541.12,-285.76,276.64
2118.5577,-902.8,126.941,-424.072,1085.0,-1347.5,-1688.75,544.16,-273.6,269.04
2118.6078,-902.495,125.721,-427.549,761.25,-1058.75,-2415.0,538.08,-288.8,272.08
2118.6577,-908.839,120.048,-424.255,1216.25,-2126.25,-2598.75,539.6,-288.8,261.44
2118.7077,-896.09,123.83,-419.985,1531.25,-1137.5,-1487.5,550.24,-284.24,269.04
2118.7577,-899.018,125.172,-423.218,1242.5,-61.25,-1776.25,532.0,-275.12,275.12
2118.8077,-904.508,121.695,-424.438,1058.75,-87.5,-2467.5,542.64,-288.8,276.64
2118.8577,-898.408,119.438,-430.355,1811.25,-17.5,-1758.75,551.76,-272.08,258.4
2118.9077,-905.545,128.588,-430.233,1741.25,-848.75,-2038.75,548.72,-272.08,267.52
2118.9577,-904.142,126.758,-426.573,778.75,-1128.75,-2266.25,545.68,-273.6,278.16
2119.0077,-898.53,124.623,-423.096,901.25,-1382.5,-2231.25,551.76,-275.12,284.24
2119.0577,-904.752,122.854,-423.95,1435.0,-1050.0,-2091.25,545.68,-267.52,262.96
2119.1077,-903.349,125.66,-423.157,1365.0,-901.25,-2187.5,547.2,-279.68,288.8
2119.1577,-901.58,125.965,-424.377,866.25,-385.0,-2213.75,548.72,-285.76,267.52
2119.2077,-901.763,124.074,-425.658,840.0,-175.0,-2082.5,550.24,-279.68,275.12
2119.2577,-906.46,125.721,-425.109,1006.25,-560.0,-2222.5,547.2,-284.24,275.12
2119.3077,-904.447,125.965,-425.963,1330.0,-507.5,-2222.5,553.28,-270.56,261.44
2119.3577,-904.508,126.27,-427.366,1566.25,-875.0,-2065.0,512.24,-275.12,272.08
2119.4077,-902.617,126.575,-426.756,1408.75,-1268.75,-2196.25,545.68,-276.64,258.4
2119.4577,-898.286,126.27,-424.133,822.5,-621.25,-1977.5,550.24,-279.68,275.12
2119.5077,-905.972,122.549,-429.562,1610.0,52.5,-2887.5,541.12,-279.68,269.04
2119.5577,-912.682,123.83,-428.586,2082.5,-1583.75,-2992.5,560.88,-275.12,273.6
2119.6077,-898.957,123.952,-422.974,1933.75,-1050.0,-1881.25,560.88,-284.24,276.64
2119.6577,-899.628,126.514,-423.828,1058.75,0.0,-2126.25,550.24,-269.04,282.72
2119.7077,-905.606,123.647,-424.377,848.75,297.5,-2957.5,548.72,-276.64,275.12
2119.7577,-897.92,119.133,-424.316,1505.0,17.5,-2327.5,551.76,-284.24,272.08
2119.8077,-904.874,124.074,-432.917,2493.75,122.5,-2310.0,541.12,-264.48,291.84
2119.8577,-901.519,124.257,-434.259,1636.25,-17.5,-2450.0,533.52,-284.24,278.16
2119.9077,-902.678,120.719,-429.806,831.25,-813.75,-2388.75,548.72,-279.68,288.8
2119.9577,-900.299,120.231,-429.623,1356.25,-1067.5,-2073.75,553.28,-278.16,278.16
2120.0077,-900.299,121.146,-429.318,1268.75,-1181.25,-1828.75,536.56,-269.04,270.56
2120.0577,-901.153,122.0,-428.708,1041.25,-385.0,-2073.75,536.56,-276.64,273.6
2120.1077,-901.824,121.329,-430.66,822.5,-428.75,-2030.0,556.32,-284.24,284.24
2120.1577,-899.445,122.366,-429.196,1242.5,-350.0,-1995.0,542.64,-261.44,266.0
2120.2077,-904.691,122.671,-430.05,1601.25,-595.0,-2240.0,539.6,-276.64,276.64
2120.2577,-902.556,122.305,-430.294,1688.75,-1058.75,-2100.0,544.16,-279.68,296.4
2120.3077,-897.432,123.037,-429.928,1802.5,-612.5,-1601.25,545.68,-272.08,278.16
2120.3577,-896.09,124.379,-432.612,1198.75,-420.0,-2100.0,550.24,-281.2,266.0
2120.4077,-906.094,120.597,-432.917,1750.0,-516.25,-2922.5,541.12,-279.68,275.12
2120.4577,-905.484,122.549,-429.379,1653.75,-2082.5,-2318.75,541.12,-278.16,270.56
2120.5077,-894.443,122.671,-425.841,1898.75,-1338.75,-1365.0,551.76,-278.16,275.12
2120.5577,-899.262,126.941,-430.843,1505.0,-490.0,-2030.0,539.6,-264.48,285.76
2120.6077,-906.643,121.573,-430.904,1128.75,-840.0,-2546.25,545.68,-269.04,275.12
2120.6577,-895.968,121.573,-433.1,1548.75,-971.25,-1793.75,544.16,-272.08,273.6
2120.7077,-905.545,125.05,-434.198,1995.0,-1277.5,-2012.5,538.08,-273.6,269.04
2120.7577,-900.36,126.209,-431.087,918.75,-1706.25,-1951.25,547.2,-270.56,262.96
2120.8077,-899.994,120.658,-427.305,796.25,-1960.0,-1890.0,553.28,-294.88,272.08
2120.8577,-900.787,121.085,-427.671,1190.0,-1793.75,-2030.0,557.84,-282.72,278.16
