TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1992.9577,-927.017,109.068,-378.2,1583.75,-892.5,-1881.25,573.04,-278.16,238.64
1993.0077,-922.869,108.641,-380.091,1190.0,-516.25,-2030.0,565.44,-267.52,240.16
1993.0577,-931.958,106.323,-381.067,2065.0,-595.0,-2782.5,568.48,-262.96,240.16
1993.1077,-935.618,106.384,-377.468,1855.0,-1977.5,-2511.25,551.76,-270.56,234.08
1993.1577,-923.296,109.068,-375.943,1522.5,-1610.0,-1548.75,557.84,-278.16,246.24
1993.2077,-928.42,111.447,-376.004,831.25,-1111.25,-1890.0,570.0,-273.6,249.28
1993.2577,-930.311,104.859,-375.821,822.5,-980.0,-2450.0,566.96,-281.2,237.12
1993.3077,-926.468,100.345,-377.102,2380.0,-323.75,-1951.25,556.32,-270.56,250.8
1993.3577,-930.494,110.044,-378.261,1942.5,-752.5,-1785.0,562.4,-278.16,234.08
1993.4077,-927.505,108.275,-375.699,1076.25,-1093.75,-2021.25,565.44,-276.64,238.64
1993.4577,-928.908,104.31,-378.81,1146.25,-1137.5,-2178.75,562.4,-264.48,247.76
1993.5077,-930.738,104.798,-376.248,1470.0,-1155.0,-2021.25,547.2,-272.08,250.8
1993.5577,-927.749,106.14,-375.943,1627.5,-1102.5,-1793.75,562.4,-275.12,229.52
1993.6077,-926.346,111.935,-377.407,1015.0,-647.5,-1496.25,565.44,-261.44,232.56
1993.6577,-926.468,107.848,-376.309,665.0,-542.5,-2012.5,565.44,-267.52,243.2
1993.7077,-931.348,107.482,-375.272,1032.5,-700.0,-2336.25,536.56,-278.16,250.8
1993.7577,-924.943,108.885,-376.492,1715.0,-971.25,-2073.75,562.4,-275.12,235.6
1993.8077,-930.006,111.203,-378.871,1758.75,-551.25,-1811.25,557.84,-284.24,249.28
1993.8577,-927.2,109.19,-378.932,717.5,-822.5,-2476.25,553.28,-259.92,250.8
1993.9077,-931.653,104.676,-376.309,1487.5,-857.5,-3255.0,559.36,-259.92,241.68
1993.9577,-928.603,103.7,-375.028,2012.5,-1592.5,-1426.25,550.24,-275.12,223.44
1994.0077,-922.93,113.338,-375.638,1732.5,-910.0,-1408.75,557.84,-270.56,235.6
1994.0577,-930.006,109.251,-376.675,105.0,-542.5,-3018.75,557.84,-276.64,252.32
1994.1077,-925.919,99.003,-373.686,1890.0,-533.75,-2178.75,551.76,-270.56,250.8
1994.1577,-926.834,101.931,-377.041,3158.75,227.5,-1837.5,570.0,-285.76,237.12
1994.2077,-931.714,113.277,-382.165,1680.0,-402.5,-2493.75,551.76,-275.12,237.12
1994.2577,-930.799,107.726,-379.359,647.5,-848.75,-2415.0,553.28,-273.6,243.2
1994.3077,-926.834,104.005,-376.919,1058.75,-778.75,-2388.75,544.16,-273.6,241.68
1994.3577,-928.847,106.506,-378.078,1758.75,-822.5,-2100.0,560.88,-285.76,243.2
1994.4078,-928.847,105.774,-377.834,1890.0,-647.5,-2073.75,565.44,-272.08,249.28
1994.4577,-928.115,108.336,-378.444,1093.75,-306.25,-2222.5,562.4,-278.16,244.72
1994.5077,-925.065,108.275,-380.579,980.0,-393.75,-2257.5,548.72,-284.24,237.12
