TimeStamp,ch1,ch2,ch3,ch4
1990.0837,574.97,-543.07,-7195.66,2348.09
1990.0877,586.13,-543.26,-7215.21,2340.32
1990.0917,595.28,-539.49,-7206.35,2344.8
1990.0957,586.18,-537.63,-7181.93,2352.86
1990.0997,569.15,-544.83,-7174.78,2349.76
1990.1037,567.72,-551.13,-7201.34,2337.41
1990.1077,583.6,-545.55,-7220.22,2334.4
1990.1117,598.19,-536.39,-7207.73,2342.08
1990.1157,588.42,-538.73,-7186.32,2347.95
1990.1197,573.44,-542.55,-7175.4,2349.76
1990.1237,581.79,-540.45,-7190.47,2347.47
1990.1277,593.76,-538.78,-7208.54,2343.65
1990.1317,602.05,-535.54,-7200.77,2348.57
1990.1357,594.14,-534.63,-7174.78,2357.05
1990.1397,576.07,-541.07,-7169.87,2353.76
1990.1437,577.12,-544.21,-7194.33,2344.66
1990.1477,581.93,-549.65,-7222.65,2331.88
1990.1517,588.13,-547.84,-7214.12,2335.6
1990.1557,588.56,-541.35,-7179.21,2350.95
1990.1597,578.59,-542.83,-7166.58,2353.24
1990.1637,573.44,-551.08,-7195.95,2338.84
1990.1677,582.41,-550.46,-7220.89,2330.4
1990.1717,596.24,-541.5,-7211.54,2339.94
1990.1757,591.66,-540.07,-7183.03,2350.71
1990.1797,576.02,-544.98,-7172.78,2350.52
1990.1837,575.83,-549.32,-7195.86,2341.32
1990.1877,587.75,-545.12,-7214.5,2336.22
1990.1917,602.25,-535.68,-7201.53,2345.8
1990.1955,597.38,-531.63,-7173.49,2358.01
1990.1995,578.12,-540.45,-7167.15,2354.15
1990.2035,574.68,-548.46,-7195.09,2341.94
1990.2075,587.13,-544.6,-7214.5,2336.12
1990.2115,596.67,-540.21,-7210.45,2339.32
1990.2155,591.66,-537.73,-7184.12,2349.19
1990.2195,574.78,-544.02,-7171.58,2349.28
1990.2235,576.31,-545.55,-7190.18,2342.18
1990.2275,587.13,-544.21,-7209.92,2334.21
1990.2315,596.86,-539.88,-7203.82,2338.31
1990.2355,588.8,-541.73,-7182.84,2346.56
1990.2395,570.63,-548.84,-7172.3,2346.47
1990.2435,569.25,-551.08,-7192.33,2339.98
1990.2475,572.73,-555.04,-7219.55,2327.39
1990.2515,583.27,-550.56,-7214.55,2330.88
1990.2555,582.03,-545.93,-7184.22,2344.94
1990.2595,564.24,-552.03,-7174.11,2344.56
1990.2635,562.81,-557.23,-7199.96,2333.45
1990.2675,572.54,-556.42,-7224.23,2324.72
1990.2715,583.27,-552.37,-7217.98,2328.68
1990.2755,576.69,-551.18,-7189.94,2339.08
1990.2795,563.29,-555.13,-7177.93,2342.37
1990.2835,564.38,-557.61,-7199.77,2335.83
1990.2875,577.5,-552.08,-7218.08,2331.35
1990.2915,590.37,-544.83,-7213.55,2338.46
1990.2955,583.55,-544.74,-7191.61,2345.09
1990.2995,570.58,-547.41,-7175.88,2348.71
1990.3035,569.44,-550.6,-7196.19,2338.46
1990.3075,574.64,-554.56,-7224.85,2325.68
1990.3115,587.84,-547.22,-7216.26,2333.02
1990.3155,585.03,-542.21,-7186.7,2347.28
1990.3195,573.49,-544.02,-7172.16,2349.04
1990.3235,576.78,-544.69,-7190.42,2343.94
1990.3272,587.03,-541.97,-7211.5,2338.12
1990.3312,594.23,-539.54,-7210.83,2338.31
1990.3352,591.14,-534.39,-7179.31,2352.14
1990.3392,574.97,-538.54,-7166.24,2353.38
1990.3432,574.26,-543.45,-7189.85,2344.75
1990.3472,584.7,-543.31,-7215.79,2335.21
1990.3512,599.43,-535.87,-7208.44,2341.41
1990.3552,597.33,-532.58,-7182.55,2352.62
1990.3592,580.02,-538.64,-7169.68,2351.95
1990.3632,572.44,-548.6,-7196.28,2337.89
1990.3672,579.64,-550.99,-7221.7,2327.73
1990.3712,590.71,-546.26,-7218.17,2331.88
1990.3752,586.08,-544.55,-7192.42,2341.89
1990.3792,575.73,-544.36,-7173.73,2349.0
1990.3832,573.92,-547.27,-7191.9,2341.41
1990.3872,582.6,-545.12,-7211.5,2336.65
1990.3912,594.28,-539.21,-7207.01,2342.13
1990.3952,590.32,-537.01,-7182.79,2351.76
1990.3992,572.59,-544.6,-7175.16,2349.14
1990.4032,572.11,-548.7,-7194.47,2340.6
1990.4072,582.36,-547.93,-7214.79,2334.74
1990.4112,591.8,-545.84,-7212.78,2336.17
1990.4152,584.51,-545.45,-7190.13,2343.46
1990.4192,567.29,-551.75,-7179.36,2343.32
1990.4232,565.2,-556.28,-7201.72,2334.88
1990.4272,574.64,-554.37,-7222.94,2328.63
1990.4312,588.37,-547.27,-7217.41,2335.6
1990.4352,587.32,-544.02,-7188.42,2347.28
1990.4392,575.11,-546.41,-7174.11,2349.09
1990.4432,573.25,-550.22,-7194.38,2339.89
1990.4472,576.31,-554.8,-7221.32,2328.73
1990.4512,589.51,-549.32,-7217.17,2334.45
1990.4552,584.75,-546.07,-7190.09,2345.09
1990.459,566.01,-552.51,-7179.21,2343.61
1990.463,561.67,-557.66,-7200.19,2334.88
1990.467,576.16,-553.18,-7218.08,2331.78
1990.471,592.95,-543.45,-7210.68,2340.6
1990.475,592.28,-537.59,-7178.07,2356.0
1990.479,575.69,-544.36,-7167.63,2353.95
1990.483,569.53,-551.94,-7192.95,2340.75
1990.487,579.12,-553.42,-7214.74,2333.45
1990.491,595.95,-544.5,-7207.68,2342.08
1990.495,589.13,-544.12,-7186.18,2348.61
1990.499,572.87,-549.27,-7173.87,2349.52
1990.503,569.11,-554.66,-7194.0,2339.65
1990.507,577.4,-555.37,-7218.46,2330.26
1990.511,588.7,-550.84,-7217.31,2334.98
1990.515,579.79,-551.03,-7193.52,2341.8
1990.519,566.86,-552.32,-7175.02,2347.14
1990.523,563.38,-558.57,-7195.71,2338.03
1990.527,574.16,-558.09,-7218.89,2329.35
1990.531,588.27,-550.37,-7217.69,2332.4
1990.535,586.56,-546.55,-7189.27,2343.23
1990.539,572.01,-552.27,-7175.4,2344.08
1990.543,572.01,-553.13,-7191.99,2339.17
1990.547,582.74,-552.32,-7214.69,2332.26
1990.551,595.05,-545.74,-7213.12,2337.36
1990.555,593.95,-540.78,-7183.89,2349.66
1990.559,574.73,-549.13,-7175.78,2347.28
1990.563,570.11,-556.14,-7196.71,2337.31
1990.567,580.74,-552.46,-7215.02,2333.55
1990.571,595.43,-543.79,-7210.35,2339.41
1990.575,597.05,-539.06,-7181.26,2353.48
1990.579,586.13,-538.87,-7161.71,2359.06
1990.583,579.5,-542.93,-7178.83,2352.14
1990.587,583.17,-546.41,-7205.01,2340.94
1990.5907,594.62,-544.31,-7210.35,2339.22
1990.5947,590.94,-543.69,-7184.6,2348.95
1990.5987,575.92,-547.22,-7171.01,2350.47
1990.6027,568.01,-556.18,-7195.52,2337.17
1990.6067,578.69,-556.66,-7220.84,2328.54
1990.6107,593.42,-549.65,-7220.27,2334.02
1990.6147,588.56,-544.74,-7191.23,2346.56
1990.6187,574.73,-547.03,-7170.63,2351.95
1990.6227,572.59,-552.42,-7190.04,2342.84
1990.6267,580.93,-554.42,-7218.89,2331.54
1990.6307,589.42,-550.13,-7218.98,2334.88
1990.6347,590.28,-541.16,-7183.74,2353.33
1990.6387,576.78,-544.26,-7165.96,2356.43
1990.6427,566.72,-554.42,-7188.27,2343.46
1990.6467,576.5,-553.18,-7212.35,2336.22
1990.6507,593.23,-545.36,-7209.68,2340.51
1990.6547,591.47,-540.78,-7182.17,2351.48
1990.6587,578.12,-542.12,-7166.24,2356.34
1990.6627,575.54,-544.88,-7183.7,2350.19
1990.6667,585.7,-542.69,-7205.96,2343.32
1990.6707,601.24,-534.63,-7202.1,2349.95
1990.6747,599.1,-532.58,-7176.21,2359.92
1990.6787,585.99,-536.54,-7163.38,2361.2
1990.6827,576.4,-545.07,-7183.55,2348.95
1990.6867,583.17,-546.36,-7205.53,2340.08
1990.6907,597.1,-542.45,-7211.73,2341.13
1990.6947,593.09,-538.92,-7186.27,2352.86
1990.6987,578.12,-540.78,-7167.39,2357.24
1990.7027,577.4,-542.45,-7179.26,2352.14
1990.7067,586.46,-542.45,-7202.58,2343.8
1990.7107,596.81,-541.11,-7206.49,2341.94
1990.7147,593.33,-537.63,-7179.45,2353.48
1990.7187,580.98,-537.59,-7164.34,2358.87
1990.7225,577.16,-540.78,-7183.27,2350.86
1990.7265,584.27,-543.5,-7208.78,2339.84
1990.7305,595.62,-541.16,-7215.41,2338.7
1990.7345,595.28,-536.68,-7187.46,2351.24
1990.7385,580.12,-541.16,-7170.06,2355.15
1990.7425,572.87,-546.69,-7185.51,2348.52
1990.7465,582.74,-546.07,-7209.87,2340.98
1990.7505,598.14,-540.97,-7212.69,2342.94
1990.7545,597.19,-535.97,-7184.6,2354.67
1990.7585,582.22,-540.45,-7168.58,2355.62
1990.7625,575.88,-546.79,-7183.89,2346.99
1990.7665,586.46,-545.84,-7209.35,2339.12
1990.7705,600.24,-540.64,-7213.78,2340.84
1990.7745,596.19,-537.35,-7188.18,2350.52
1990.7785,584.75,-537.59,-7166.67,2357.91
1990.7825,582.08,-541.16,-7181.93,2351.43
1990.7865,591.09,-541.93,-7206.58,2343.46
1990.7905,605.39,-537.54,-7209.11,2346.33
1990.7945,596.57,-539.02,-7184.7,2352.91
1990.7985,581.65,-544.02,-7166.67,2357.2
1990.8025,569.77,-553.8,-7187.56,2342.89
1990.8065,576.69,-555.13,-7212.83,2332.97
1990.8105,591.18,-549.6,-7214.59,2337.84
1990.8145,593.09,-544.02,-7184.74,2351.38
1990.8185,574.78,-550.32,-7171.2,2350.04
1990.8225,568.1,-554.99,-7185.65,2341.89
1990.8265,580.41,-552.03,-7210.26,2336.45
1990.8305,596.86,-545.17,-7211.54,2340.56
1990.8345,594.33,-542.97,-7186.99,2347.9
1990.8385,579.74,-546.26,-7169.77,2351.24
1990.8425,573.49,-553.08,-7187.08,2340.98
1990.8465,579.79,-554.94,-7215.36,2330.16
1990.8505,595.52,-546.36,-7219.17,2335.21
1990.8542,591.61,-543.59,-7192.23,2345.94
1990.8582,579.83,-546.88,-7173.11,2349.19
1990.8622,572.82,-553.32,-7190.71,2339.51
1990.8662,579.26,-555.09,-7216.41,2331.21
1990.8702,594.43,-548.32,-7220.22,2335.17
1990.8742,591.56,-547.22,-7195.71,2343.08
1990.8782,578.02,-550.56,-7179.12,2345.94
1990.8822,570.44,-556.42,-7195.38,2336.45
1990.8862,580.36,-553.89,-7216.88,2328.63
1990.8902,595.05,-547.98,-7219.74,2332.64
1990.8942,591.85,-545.55,-7196.28,2343.37
1990.8982,580.36,-547.7,-7176.69,2348.38
1990.9022,569.92,-555.94,-7190.32,2337.55
1990.9062,572.01,-562.43,-7223.42,2321.53
1990.9102,587.65,-556.52,-7230.0,2323.44
1990.9142,593.52,-546.74,-7196.81,2342.27
1990.9182,581.69,-547.03,-7175.78,2348.57
1990.9222,568.1,-556.52,-7193.66,2336.93
1990.9262,579.26,-554.04,-7216.55,2331.26
1990.9302,601.01,-542.97,-7218.12,2336.93
1990.9342,594.28,-545.84,-7199.53,2340.36
1990.9382,578.12,-550.32,-7180.12,2344.85
1990.9422,570.96,-554.7,-7193.71,2338.12
1990.9462,579.64,-553.13,-7215.31,2331.64
1990.9502,594.19,-547.03,-7217.36,2334.93
1990.9542,592.42,-545.79,-7192.61,2344.18
1990.9582,582.89,-547.22,-7174.59,2347.66
1990.9622,577.31,-551.65,-7188.85,2341.27
1990.9662,581.03,-556.23,-7216.31,2329.4
1990.9702,595.05,-551.51,-7222.46,2328.06
1990.9742,593.14,-547.98,-7198.95,2338.36
1990.9782,579.02,-550.37,-7179.79,2345.85
1990.9822,572.63,-555.32,-7192.56,2339.41
1990.986,581.46,-554.28,-7216.74,2330.45
1990.99,598.1,-545.36,-7217.55,2336.22
1990.994,601.67,-539.45,-7191.8,2349.85
1990.998,587.37,-542.93,-7171.25,2353.05
1991.002,572.3,-555.23,-7190.28,2337.65
1991.006,575.97,-561.81,-7220.32,2325.82
1991.01,589.18,-556.71,-7223.89,2328.78
1991.014,591.33,-549.32,-7194.62,2341.89
1991.018,581.55,-550.56,-7175.06,2348.09
1991.022,572.87,-556.04,-7189.37,2341.22
1991.026,579.26,-556.9,-7216.31,2331.88
1991.03,592.14,-552.27,-7222.18,2332.4
1991.034,592.37,-547.98,-7195.38,2343.46
1991.038,580.5,-548.08,-7175.02,2349.57
1991.042,572.82,-552.61,-7188.56,2342.99
1991.046,580.6,-552.56,-7212.12,2334.4
1991.05,594.81,-547.74,-7217.84,2336.5
1991.054,590.28,-547.93,-7196.24,2343.23
1991.058,576.07,-551.03,-7176.88,2346.95
1991.062,566.91,-556.71,-7190.56,2338.7
1991.066,572.73,-558.52,-7218.65,2327.73
1991.07,588.94,-552.8,-7229.66,2327.63
1991.074,591.85,-547.12,-7201.91,2341.56
1991.078,577.02,-551.8,-7182.22,2345.18
1991.082,567.58,-557.47,-7192.56,2338.74
1991.086,577.88,-555.13,-7214.69,2332.35
1991.09,590.13,-551.32,-7225.32,2331.16
1991.094,590.99,-547.7,-7203.2,2340.7
1991.098,580.55,-548.46,-7180.31,2347.52
1991.102,571.58,-555.04,-7188.61,2340.89
1991.106,578.07,-556.09,-7212.64,2332.16
1991.11,588.23,-556.28,-7225.51,2328.11
1991.114,587.03,-552.65,-7202.82,2338.46
1991.1178,576.11,-553.23,-7181.5,2344.51
1991.1218,564.86,-561.33,-7194.57,2336.41
1991.1258,573.35,-560.81,-7219.65,2328.92
1991.1298,592.37,-552.56,-7223.8,2331.07
1991.1338,593.04,-548.79,-7200.67,2341.56
1991.1378,585.41,-546.31,-7173.83,2352.29
1991.1418,577.26,-550.32,-7181.31,2347.04
1991.1458,579.98,-555.42,-7214.55,2331.88
1991.1498,590.75,-555.13,-7228.38,2327.44
1991.1538,585.99,-555.13,-7207.44,2335.12
1991.1578,575.35,-555.23,-7185.89,2341.41
1991.1618,566.48,-559.85,-7196.86,2333.31
1991.1658,575.59,-556.99,-7216.36,2328.78
1991.1698,589.32,-551.75,-7224.85,2329.06
1991.1738,589.51,-547.79,-7198.05,2341.65
1991.1778,579.55,-548.84,-7174.78,2348.95
1991.1818,570.73,-551.03,-7183.74,2345.71
1991.1858,578.69,-551.75,-7211.02,2336.69
1991.1898,597.14,-545.55,-7220.13,2336.74
1991.1938,598.38,-541.59,-7198.43,2344.56
1991.1978,579.4,-547.79,-7181.98,2345.99
1991.2018,568.15,-553.8,-7189.94,2340.27
1991.2058,578.93,-552.23,-7212.59,2333.93
1991.2098,595.9,-547.98,-7222.18,2334.26
1991.2138,595.09,-543.02,-7196.38,2344.51
1991.2178,581.6,-546.6,-7177.5,2350.62
1991.2218,569.87,-553.56,-7188.42,2344.42
1991.2258,576.54,-554.66,-7211.54,2336.22
1991.2298,590.85,-551.03,-7221.56,2335.45
1991.2338,592.33,-546.88,-7197.19,2346.18
1991.2378,584.98,-544.12,-7172.16,2356.2
1991.2418,572.63,-552.7,-7180.83,2349.09
1991.2458,573.97,-558.85,-7209.4,2333.93
1991.2495,587.65,-553.94,-7221.41,2333.07
1991.2535,595.95,-543.31,-7191.04,2348.14
1991.2575,583.6,-546.5,-7169.96,2353.81
1991.2615,571.3,-552.99,-7181.5,2347.18
1991.2655,579.79,-552.75,-7206.82,2337.98
1991.2695,593.14,-549.03,-7219.46,2334.93
1991.2735,592.37,-546.46,-7198.81,2342.65
1991.2775,583.98,-546.55,-7176.45,2351.05
1991.2815,579.6,-546.41,-7180.02,2350.38
1991.2855,583.46,-549.36,-7209.11,2338.84
1991.2895,593.33,-549.27,-7223.51,2334.02
1991.2935,592.76,-547.22,-7199.81,2343.37
1991.2975,578.93,-550.37,-7176.21,2350.24
1991.3015,567.15,-558.04,-7182.27,2344.37
1991.3055,576.88,-557.57,-7207.49,2335.26
1991.3095,587.56,-557.23,-7225.23,2330.02
1991.3135,583.27,-556.28,-7209.25,2336.45
1991.3175,570.25,-558.81,-7189.13,2341.6
1991.3215,564.53,-559.95,-7187.18,2342.84
1991.3255,574.73,-557.18,-7208.21,2337.74
1991.3295,587.03,-554.66,-7221.22,2333.78
1991.3335,588.89,-550.13,-7200.29,2342.51
1991.3375,579.55,-547.6,-7174.35,2352.71
1991.3415,566.91,-555.13,-7182.31,2346.09
1991.3455,574.4,-555.94,-7210.3,2336.22
1991.3495,591.9,-550.13,-7222.13,2336.6
1991.3535,594.33,-546.26,-7200.81,2347.76
1991.3575,581.46,-548.79,-7177.74,2352.43
1991.3615,563.43,-560.47,-7188.65,2340.75
1991.3655,569.39,-561.43,-7216.17,2331.11
1991.3695,584.94,-554.37,-7226.8,2332.59
1991.3735,592.33,-546.5,-7203.15,2345.47
1991.3775,585.65,-545.12,-7176.59,2355.0
1991.3813,573.87,-549.36,-7177.69,2350.95
1991.3853,577.55,-550.6,-7202.96,2342.65
1991.3893,585.17,-550.99,-7218.55,2336.69
1991.3933,584.89,-548.79,-7200.58,2342.89
1991.3973,575.73,-549.55,-7178.4,2350.71
1991.4013,562.95,-559.0,-7185.75,2341.41
1991.4053,568.87,-559.9,-7210.06,2332.02
1991.4093,579.69,-558.81,-7226.42,2328.11
1991.4133,582.36,-556.8,-7209.97,2334.4
1991.4173,571.11,-557.14,-7183.41,2343.23
1991.4213,559.81,-561.76,-7184.08,2342.37
1991.4253,566.39,-564.77,-7212.16,2329.87
1991.4293,584.65,-558.23,-7222.37,2331.78
1991.4333,589.28,-551.75,-7199.67,2344.42
1991.4373,576.31,-552.99,-7178.31,2352.24
1991.4413,562.48,-557.76,-7183.12,2346.9
1991.4453,571.58,-557.18,-7209.4,2338.65
1991.4493,586.7,-552.99,-7222.94,2336.41
1991.4533,589.94,-546.79,-7199.96,2348.95
1991.4573,575.07,-549.36,-7175.4,2355.24
1991.4613,559.66,-557.28,-7178.74,2349.66
1991.4653,566.63,-557.09,-7204.68,2340.98
1991.4693,584.51,-550.22,-7217.07,2342.27
1991.4733,588.56,-545.45,-7195.52,2351.09
1991.4773,575.26,-549.32,-7175.73,2354.43
1991.4813,563.48,-555.52,-7182.22,2349.14
1991.4853,567.39,-559.52,-7213.31,2335.5
1991.4893,577.31,-557.76,-7227.14,2330.97
1991.4933,583.98,-549.84,-7202.82,2344.47
1991.4973,573.68,-551.75,-7179.64,2351.43
1991.5013,558.66,-560.28,-7186.94,2342.99
1991.5053,570.25,-556.47,-7209.87,2336.93
1991.5093,587.89,-550.22,-7220.22,2337.27
1991.513,587.46,-549.98,-7205.44,2341.22
1991.517,579.5,-549.6,-7182.07,2350.04
1991.521,570.49,-551.89,-7183.17,2349.52
1991.525,577.88,-553.37,-7209.11,2341.94
1991.529,590.42,-549.89,-7224.61,2337.89
1991.533,593.71,-544.12,-7204.91,2347.42
1991.537,582.08,-545.26,-7184.84,2353.57
1991.541,564.48,-551.89,-7187.7,2348.42
1991.545,575.26,-550.89,-7207.49,2342.18
1991.549,588.08,-549.65,-7223.65,2337.55
1991.553,593.04,-543.02,-7203.96,2348.18
1991.557,587.46,-541.54,-7179.55,2356.72
1991.561,570.96,-550.03,-7182.93,2350.76
1991.565,575.83,-551.61,-7208.54,2341.7
1991.569,587.61,-549.22,-7224.89,2336.88
1991.573,592.52,-545.12,-7206.97,2346.09
1991.577,579.31,-549.84,-7186.46,2350.95
1991.581,566.86,-554.66,-7190.61,2344.99
1991.585,575.3,-553.7,-7213.78,2338.31
1991.589,585.89,-554.56,-7227.9,2333.59
1991.593,589.56,-548.65,-7209.59,2341.7
1991.597,586.7,-543.64,-7182.69,2352.86
1991.601,572.59,-548.32,-7185.89,2349.19
1991.605,571.3,-556.33,-7217.69,2333.55
1991.609,583.74,-554.85,-7232.91,2329.02
1991.613,594.09,-543.45,-7205.77,2344.8
1991.617,590.85,-538.87,-7173.87,2358.48
1991.621,574.06,-547.08,-7179.59,2351.76
1991.625,576.26,-552.7,-7211.45,2337.89
1991.629,591.47,-546.74,-7225.32,2335.69
1991.633,599.0,-540.07,-7205.96,2345.9
1991.637,588.51,-540.59,-7183.17,2354.53
1991.641,575.83,-545.79,-7179.69,2352.67
1991.6448,578.69,-549.36,-7207.2,2341.89
1991.6488,586.89,-550.56,-7230.0,2332.83
1991.6528,593.61,-543.55,-7209.59,2344.51
1991.6568,588.56,-538.44,-7180.5,2357.2
1991.6608,573.78,-544.45,-7178.74,2355.15
1991.6648,582.89,-544.02,-7201.34,2348.71
1991.6688,597.86,-541.31,-7219.98,2343.08
1991.6728,597.19,-541.11,-7207.82,2348.47
1991.6768,585.41,-541.73,-7182.07,2357.91
1991.6808,569.73,-549.36,-7182.12,2353.24
1991.6848,575.59,-551.46,-7205.11,2343.46
1991.6888,587.99,-546.74,-7218.46,2340.7
1991.6928,596.95,-538.16,-7196.71,2353.0
1991.6968,590.37,-537.11,-7172.16,2363.59
1991.7008,570.34,-548.08,-7180.12,2353.67
1991.7048,572.78,-553.46,-7208.83,2340.56
1991.7088,585.13,-552.13,-7227.66,2334.64
1991.7128,592.42,-545.84,-7206.97,2343.56
1991.7168,586.18,-543.17,-7181.45,2352.91
1991.7208,571.16,-549.03,-7178.88,2352.19
1991.7248,572.97,-552.46,-7202.96,2343.42
1991.7288,585.41,-548.22,-7219.41,2339.84
1991.7328,592.61,-542.26,-7204.34,2348.76
1991.7368,585.94,-541.31,-7178.26,2357.96
1991.7408,571.44,-548.84,-7175.35,2354.19
1991.7448,579.31,-547.27,-7198.72,2347.61
1991.7488,583.93,-549.79,-7223.18,2336.93
1991.7528,589.13,-544.64,-7205.3,2345.75
1991.7568,584.46,-541.02,-7178.12,2357.77
1991.7608,569.82,-546.88,-7176.35,2354.81
1991.7648,573.59,-550.79,-7202.01,2344.75
1991.7688,585.03,-548.22,-7220.98,2340.94
1991.7728,588.94,-544.83,-7207.16,2346.95
1991.7765,578.12,-549.55,-7183.41,2351.95
1991.7805,564.1,-553.75,-7177.45,2350.71
1991.7845,572.3,-552.46,-7200.0,2344.51
1991.7885,586.7,-546.79,-7216.98,2342.84
1991.7925,594.52,-539.21,-7202.44,2352.38
1991.7965,584.55,-541.16,-7178.98,2358.39
1991.8005,566.39,-551.22,-7181.45,2349.81
1991.8045,574.78,-550.79,-7206.97,2342.65
1991.8085,592.42,-542.21,-7221.08,2342.51
1991.8125,597.14,-538.21,-7206.15,2349.81
1991.8165,588.08,-539.26,-7184.32,2357.86
1991.8205,574.3,-543.98,-7180.69,2353.81
1991.8245,579.02,-547.6,-7206.58,2343.8
