TimeStamp,ch1,ch2,ch3,ch4
5865.7684,-6847.1,-13023.9,-9728.34,-3921.6
5865.7724,-6851.01,-13024.76,-9735.2,-3924.37
5865.7764,-6852.87,-13026.05,-9742.79,-3929.66
5865.7804,-6843.9,-13024.57,-9739.26,-3930.14
5865.7844,-6842.14,-13026.24,-9737.83,-3931.86
5865.7884,-6850.96,-13030.44,-9744.6,-3935.62
5865.7924,-6854.3,-13027.0,-9746.46,-3934.05
5865.7964,-6850.62,-13023.33,-9739.88,-3929.09
5865.8004,-6848.24,-13023.95,-9735.2,-3928.28
5865.8044,-6844.38,-13023.04,-9731.25,-3925.28
5865.8084,-6847.76,-13020.8,-9729.67,-3922.42
5865.8124,-6850.39,-13018.66,-9728.0,-3919.13
5865.8164,-6851.24,-13019.99,-9725.14,-3917.17
5865.8204,-6849.15,-13024.14,-9725.86,-3920.56
5865.8244,-6848.77,-13027.38,-9730.34,-3925.09
5865.8284,-6853.87,-13030.67,-9738.68,-3930.14
5865.8324,-6863.98,-13035.87,-9747.98,-3936.24
5865.8364,-6867.84,-13040.69,-9752.61,-3940.06
5865.8404,-6865.74,-13044.74,-9752.42,-3944.21
5865.8444,-6865.07,-13048.17,-9751.94,-3946.16
5865.8484,-6871.37,-13050.89,-9757.14,-3949.64
5865.8524,-6873.61,-13046.93,-9759.47,-3947.07
5865.8564,-6865.12,-13038.59,-9749.89,-3937.24
5865.8604,-6856.87,-13036.54,-9743.07,-3934.0
5865.8644,-6851.05,-13031.82,-9740.45,-3930.57
5865.8684,-6848.77,-13024.81,-9738.88,-3922.65
5865.8724,-6850.67,-13021.57,-9738.4,-3918.98
5865.8764,-6850.34,-13022.71,-9737.83,-3921.37
5865.8804,-6845.81,-13023.81,-9731.34,-3919.17
5865.8844,-6841.33,-13019.94,-9724.48,-3914.31
5865.8884,-6846.29,-13022.62,-9728.86,-3916.03
5865.8924,-6855.01,-13030.72,-9738.49,-3925.85
5865.8964,-6859.21,-13037.35,-9741.59,-3933.05
5865.9004,-6855.58,-13036.87,-9734.35,-3931.05
5865.9044,-6854.06,-13037.3,-9731.48,-3930.43
5865.9084,-6856.39,-13035.25,-9727.38,-3924.7
5865.9124,-6861.02,-13035.78,-9729.34,-3924.27
5865.9164,-6862.45,-13037.97,-9733.11,-3928.52
5865.9204,-6860.92,-13041.59,-9735.2,-3932.76
5865.9244,-6861.16,-13042.36,-9733.92,-3933.48
5865.9284,-6862.12,-13040.73,-9734.39,-3931.48
5865.9324,-6861.78,-13037.83,-9734.25,-3928.95
5865.9364,-6863.64,-13036.82,-9733.96,-3927.18
5865.9404,-6862.26,-13039.07,-9731.25,-3927.52
5865.9444,-6864.98,-13041.35,-9734.73,-3932.19
5865.9484,-6861.88,-13037.97,-9735.25,-3931.24
5865.9524,-6865.69,-13039.64,-9743.69,-3935.62
5865.9564,-6868.17,-13043.02,-9749.94,-3939.58
5865.9604,-6865.84,-13046.6,-9748.79,-3942.35
5865.9644,-6868.7,-13051.37,-9751.75,-3947.31
5865.9684,-6874.42,-13052.99,-9757.66,-3948.88
5865.9724,-6877.71,-13053.13,-9761.14,-3949.02
5865.9764,-6875.04,-13052.13,-9757.85,-3947.12
5865.9804,-6870.94,-13054.85,-9755.52,-3947.54
5865.9844,-6865.22,-13052.56,-9753.9,-3946.64
5865.9884,-6869.17,-13050.99,-9758.52,-3947.45
5865.9924,-6877.95,-13054.56,-9765.44,-3951.79
5865.9964,-6878.0,-13056.09,-9764.48,-3952.65
5866.0004,-6867.84,-13051.94,-9752.99,-3946.97
5866.0044,-6863.83,-13051.65,-9751.65,-3946.88
5866.0084,-6866.17,-13048.13,-9753.9,-3945.54
5866.0124,-6869.27,-13046.22,-9757.38,-3943.54
5866.0164,-6874.18,-13053.61,-9764.39,-3953.08
5866.0204,-6873.42,-13059.09,-9764.86,-3958.75
5866.0244,-6870.6,-13056.23,-9760.57,-3955.32
5866.0284,-6874.28,-13056.71,-9764.2,-3956.13
5866.0324,-6874.04,-13052.61,-9766.29,-3953.65
5866.0364,-6859.16,-13037.21,-9746.65,-3935.77
5866.0404,-6857.44,-13039.4,-9743.31,-3937.39
5866.0444,-6858.92,-13042.02,-9743.36,-3940.87
5866.0484,-6859.83,-13042.64,-9746.89,-3944.35
5866.0524,-6865.79,-13043.93,-9751.7,-3946.83
5866.0564,-6867.31,-13046.84,-9751.13,-3947.78
5866.0604,-6870.41,-13058.66,-9754.61,-3956.7
5866.0644,-6858.45,-13048.94,-9744.79,-3946.73
5866.0684,-6857.3,-13042.21,-9743.74,-3940.63
5866.0724,-6862.21,-13042.12,-9747.36,-3943.49
5866.0764,-6862.59,-13044.03,-9749.56,-3946.3
5866.0804,-6865.79,-13052.66,-9756.76,-3954.79
5866.0844,-6865.55,-13055.76,-9760.86,-3957.7
5866.0884,-6870.56,-13057.42,-9765.34,-3959.04
5866.0924,-6867.27,-13048.89,-9762.38,-3952.69
5866.0964,-6872.37,-13059.52,-9767.34,-3959.7
5866.1004,-6877.23,-13070.63,-9767.49,-3967.0
5866.1044,-6876.66,-13068.77,-9764.0,-3966.62
5866.1084,-6877.28,-13065.2,-9766.68,-3964.23
